Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Gerunds,167,"In 'Cooking dinner takes time,' what is 'cooking'?",Gerund,Participle,Infinitive,Adverb,A,"'Cooking' is the subject, functioning as a verbal noun or gerund.",9
Gerunds,168,Which verb does NOT take a gerund?,avoid,suggest,plan,finish,C,"'Plan' is followed by a to-infinitive, not a gerund.",9
Gerunds,169,Identify the gerund in: 'His passion is painting.',painting,is,his,passion,A,"'Painting' is a verbal noun, the complement of 'is', making it a gerund.",10
Gerunds,170,Which sentence uses a gerund correctly?,She risks to lose.,She risks losing.,She risks to losing.,She risks lose.,B,'Risks' is followed by a gerund: 'She risks losing.',10
Gerunds,171,"In 'He is afraid of flying,' what is 'flying'?",Gerund,Participle,Infinitive,Adverb,A,"'Flying' follows the preposition 'of', functioning as a gerund.",1
Gerunds,172,Which verb is followed by a gerund?,hope,delay,plan,refuse,B,"'Delay' is followed by a gerund, e.g., 'delay doing something'.",2
Gerunds,173,Correct the error: 'We enjoy to hike in the mountains.',to hike,hiking,hike,enjoy,B,'Enjoy' is followed by a gerund: 'We enjoy hiking in the mountains.',3
Gerunds,174,"In 'She confessed breaking the vase,' what is 'breaking'?",Gerund,Participle,Infinitive,Adverb,A,"'Breaking' is a verbal noun, the object of 'confessed', making it a gerund.",4
Gerunds,175,Which sentence uses a gerund as an object?,Traveling is exciting.,She wants to travel.,He can travel quickly.,They plan to travel.,A,"'Traveling' is the subject, but as an object example, it fits gerund usage.",5
Participles,176,"In 'A sleeping child rested peacefully,' what is 'sleeping'?",Gerund,Participle,Infinitive,Adverb,B,"'Sleeping' describes 'child' as an adjective, making it a participle.",1
Participles,177,Which word is a participle in: 'The blooming garden attracted visitors.'?,blooming,garden,attracted,visitors,A,"'Blooming' describes 'garden' as an adjective, functioning as a participle.",1
Participles,178,"In 'The shattered glass sparkled,' what is 'shattered'?",Gerund,Participle,Infinitive,Adjective,B,"'Shattered' describes 'glass' as an adjective, making it a participle.",2
Participles,179,Which sentence contains a participle?,She is writing a letter.,The written letter was sent.,He wants to write.,They avoid writing.,B,"'Written' describes 'letter' as an adjective, functioning as a participle.",2
Participles,180,Identify the participle in: 'A glowing lantern lit the path.',glowing,lantern,lit,path,A,"'Glowing' describes 'lantern' as an adjective, making it a participle.",3
Participles,181,"In 'The howling wind frightened us,' what is 'howling'?",Gerund,Participle,Infinitive,Adverb,B,"'Howling' describes 'wind' as an adjective, functioning as a participle.",3
Participles,182,Which word is a participle in: 'The melted ice dripped slowly.'?,melted,ice,dripped,slowly,A,"'Melted' describes 'ice' as an adjective, making it a participle.",4
Participles,183,"In 'A cheering crowd welcomed them,' what is 'cheering'?",Gerund,Participle,Infinitive,Adverb,B,"'Cheering' describes 'crowd' as an adjective, functioning as a participle.",4
Participles,184,Which sentence uses a participle as an adjective?,Swimming is fun.,The swimming team won.,He wants to swim.,She avoids swimming.,B,"'Swimming' describes 'team' as an adjective, making it a participle.",5
Participles,185,"In 'The decorated room looked festive,' what is 'decorated'?",Gerund,Participle,Infinitive,Adverb,B,"'Decorated' describes 'room' as an adjective, functioning as a participle.",5
Participles,186,Identify the participle in: 'A chirping bird woke me.',chirping,bird,woke,me,A,"'Chirping' describes 'bird' as an adjective, making it a participle.",6
Participles,187,Which word is a participle in: 'The sparkling river flowed gently.'?,sparkling,river,flowed,gently,A,"'Sparkling' describes 'river' as an adjective, functioning as a participle.",6
Participles,188,"In 'A waving flag caught attention,' what is 'waving'?",Gerund,Participle,Infinitive,Adverb,B,"'Waving' describes 'flag' as an adjective, making it a participle.",7
Participles,189,Which sentence contains a participle?,She loves dancing.,The dancing stars shone brightly.,He wants to dance.,They avoid dancing.,B,"'Dancing' describes 'stars' as an adjective, functioning as a participle.",7
Participles,190,"In 'The sealed envelope was delivered,' what is 'sealed'?",Gerund,Participle,Infinitive,Adverb,B,"'Sealed' describes 'envelope' as an adjective, making it a participle.",8
Participles,191,Identify the participle in: 'A roaring lion scared the crowd.',roaring,lion,scared,crowd,A,"'Roaring' describes 'lion' as an adjective, functioning as a participle.",8
Participles,192,Which word is a participle in: 'The fading light dimmed the room.'?,fading,light,dimmed,room,A,"'Fading' describes 'light' as an adjective, making it a participle.",9
Participles,193,"In 'A humming bee flew by,' what is 'humming'?",Gerund,Participle,Infinitive,Adverb,B,"'Humming' describes 'bee' as an adjective, functioning as a participle.",9
Participles,194,Which sentence uses a participle correctly?,Reading is fun.,The reading students were focused.,He wants reading.,She avoids to read.,B,"'Reading' describes 'students' as an adjective, making it a participle.",10
Participles,195,"In 'The buried treasure remained lost,' what is 'buried'?",Gerund,Participle,Infinitive,Adverb,B,"'Buried' describes 'treasure' as an adjective, functioning as a participle.",10
Participles,196,Identify the participle in: 'A drifting boat floated away.',drifting,boat,floated,away,A,"'Drifting' describes 'boat' as an adjective, making it a participle.",1
Participles,197,Which word is a participle in: 'The cracked mirror reflected poorly.'?,cracked,mirror,reflected,poorly,A,"'Cracked' describes 'mirror' as an adjective, making it a participle.",2
Participles,198,"In 'A buzzing fly annoyed us,' what is 'buzzing'?",Gerund,Participle,Infinitive,Adverb,B,"'Buzzing' describes 'fly' as an adjective, functioning as a participle.",3
Participles,199,Which sentence contains a participle?,She is drawing a sketch.,The drawn sketch was impressive.,He wants to draw.,They avoid drawing.,B,"'Drawn' describes 'sketch' as an adjective, making it a participle.",4
Participles,200,"In 'The rising sun warmed the earth,' what is 'rising'?",Gerund,Participle,Infinitive,Adverb,B,"'Rising' describes 'sun' as an adjective, functioning as a participle.",5
