Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Formal and Informal English,186,Which word is colloquial in Rumi's reply?,Hey,Good,Fine,Well,A,"'Hey' in 'Hey, Robin!' is a colloquial greeting.",6
Formal and Informal English,187,What makes Robin's tone informal?,Use of 'Boy',Formal address,Objective style,Legal terms,A,"'Boy, I'm so hungry!' uses 'Boy' for an informal tone.",7
Formal and Informal English,188,Which phrase is informal in the dialogue?,I am tired,I'm so hungry,I feel exhausted,I require rest,B,'I'm so hungry' is an informal phrase in Robin's dialogue.,8
Formal and Informal English,189,What is a formal term for 'a bunch of'?,A group of,Many individuals,Several persons,A collection,C,'Several persons' is a formal term for 'a bunch of.',9
Formal and Informal English,190,Which tone is used in the formal passage?,Casual,Detached,Emotional,Conversational,B,"The formal passage uses a detached tone, unlike the informal one.",10
Formal and Informal English,191,What is the fill-in-the-blank for 'We were assigned to ___ the teacher'?,Observe,Watch,See,Look at,A,"'Observe' is the formal term, as in 'observe the teacher daily.'",6
Formal and Informal English,192,Which word is informal in 'keep real cool'?,Keep,Real,Cool,In,B,'Real' in 'keep real cool' is an informal intensifier.,7
Formal and Informal English,193,What is a formal phrase for 'got out of there'?,Departed rapidly,Left quickly,Exited promptly,Moved away fast,C,'Exited promptly' is a formal substitute for 'got out of there.',8
Formal and Informal English,194,Which is a formal term for 'I've got to'?,I must,I have to go,I need to,I am obliged to,A,'I must' is a formal equivalent of 'I've got to.',9
Formal and Informal English,195,What replaces 'pretty nice guy' formally?,Pleasant individual,Kind person,Friendly man,Good fellow,A,'Pleasant individual' is a formal term for 'pretty nice guy.',10
Formal and Informal English,196,Which is absent in formal writing?,Idioms,Structured format,Polite requests,Clear headings,A,"Idioms are absent in formal writing, as per the document.",6
Formal and Informal English,197,What is informal about 'terrific level'?,Terrific,Level,Integration,Security,A,'Terrific' is an informal adjective in 'terrific level of integration.',7
Formal and Informal English,198,Which phrase is formal for 'a lot of nerve'?,Considerable boldness,Much courage,Great audacity,Significant bravery,A,'Considerable boldness' is a formal phrase for 'a lot of nerve.',8
Formal and Informal English,199,What is a formal substitute for 'get a move on'?,Proceed with haste,Hurry up,Move quickly,Start immediately,A,'Proceed with haste' is a formal substitute for 'get a move on.',9
Formal and Informal English,200,Which tone is appropriate for uncles?,Highly informal,Semi-formal,Very emotional,Slang-filled,B,A semi-formal tone is appropriate for respected relatives like uncles.,10
Informal Letters,201,In what context does informal writing typically occur?,Business settings,Among close friends and family,Official documents,Legal proceedings,B,"Informal writing occurs in intimate circles like friends and family, as per the document.",1
Informal Letters,202,Which element is frequent in informal letters?,Contractions like 'I've',Formal addresses,Technical jargon,Legal phrases,A,"Contractions like 'I've' are common in informal letters, noted in the document.",2
Informal Letters,203,What is an example of an idiom in informal letters?,It is raining,Raining like crazy,The weather is wet,Precipitation falls,B,'Raining like crazy' is an idiom used in informal contexts like Sumi's letter.,3
Informal Letters,204,Which mark emphasizes feelings in informal letters?,Period,Exclamation mark,Comma,Semicolon,B,"Exclamation marks, as in 'HORRIBLE', emphasize feelings in informal style.",4
Informal Letters,205,To whom is Sumi's informal letter addressed?,A teacher,Stella,The manager,A colleague,B,"The letter is addressed to 'Hi Stella', indicating a friend.",5
Informal Letters,206,What creates a relaxed tone in Sumi's letter?,Formal language,Repetition of 'really',Complex sentences,Official terms,B,"'Really, really friendly' uses repetition for a relaxed tone.",6
Informal Letters,207,Which closing reflects informality?,Yours faithfully,All my love,Respectfully yours,Yours truly,B,"'All my love' is an informal closing, as in Sumi's letter.",7
Informal Letters,208,What makes Rupom's letter informal?,Use of slang,Formal structure,Objective tone,Legal language,A,Slang like 'HORRIBLE' and a casual tone make it informal.,8
Informal Letters,209,Which term is slang in Rupom's letter?,Irritating,HORRIBLE,Beautiful,Nice,B,'HORRIBLE' in 'the journey was HORRIBLE' acts as informal slang.,9
Informal Letters,210,How does Rupom express disappointment?,I regret to inform,The journey was HORRIBLE,Please excuse me,I am sorry formally,B,'The journey was HORRIBLE' expresses disappointment informally.,10
Informal Letters,211,Which contraction appears in informal letters?,You will,You'll,I am not,Do not,B,"'You'll' is a contraction, as in 'I'll give you a call' in the dialogue.",6
Informal Letters,212,What tone is unsuitable for respected elders?,Respectful,Highly informal,Polite,Semi-formal,B,Highly informal tones with slang are unsuitable for elders like parents.,7
Informal Letters,213,What is the date format in Sumi's letter?,15-Jan-17,Not specified,10-Nov-16,5-Dec-15,B,"Sumi's letter lacks a specific date, typical of informal style.",8
Informal Letters,214,Which phrase shows enthusiasm in an informal letter?,The place is nice,The weather is fantastic!,It is pleasant outside,The day is calm,B,'The weather is fantastic!' shows enthusiasm in Rupom's letter.,9
Informal Letters,215,What indicates affection in an informal letter?,I hope you are well,With lots of love,Yours sincerely,Best regards,B,'With lots of love' indicates affection in Rupom's letter.,10
Informal Letters,216,Which greeting is informal?,Dear Sir,"Hey, Rumi",Respected Friend,To Whom It May Concern,B,"'Hey, Rumi' is an informal greeting in the dialogue.",6
Informal Letters,217,What uses repetition in informal style?,The bus stopped,"Really, really good",We arrived late,She smiled widely,B,"'Really, really good' uses repetition for emphasis.",7
Informal Letters,218,Which letter lacks a formal address?,Shuvro to Father,Sumi to Stella,Moinur to Head Teacher,Ahmed to Manager,B,"Sumi's letter lacks a formal address, typical of informal style.",8
Informal Letters,219,Which phrasal verb is in Sumi's letter?,Getting used,Is learning,Feels at home,Managed to do,A,'Getting used' is a phrasal verb in 'could not just get used.',9
Informal Letters,220,Which tone suits a very close friend?,Highly formal,Very casual,Semi-formal,Objective,B,"A very casual tone suits a close friend, as in Sumi's letter.",10
Informal Letters,221,What is the fill-in-the-blank for 'I ___ you a lot'?,Miss,Missing,Misses,Missed,A,"'Miss' fits the context, as in 'I miss you a lot' from Rupom.",6
Informal Letters,222,Which letter includes exclamations?,Shuvro to Father,Rupom to Shuvro,Moinur to Head Teacher,Ahmed to Manager,B,Rupom's letter uses exclamations like 'HORRIBLE!',7
Informal Letters,223,What shows closeness in Rupom's letter?,I hope you are well,I miss you a lot,Yours sincerely,Best regards,B,'I miss you a lot' shows closeness in an informal letter.,8
Informal Letters,224,Which feature is not in formal letters?,Contractions,Clear headings,Polite requests,Structured layout,A,"Contractions are not used in formal letters, unlike informal ones.",9
Informal Letters,225,What is the theme of Sumi's letter?,A school event,Adapting to a new place,A job request,A formal complaint,B,Sumi's letter focuses on adapting to life in Sylhet.,10
Formal Letters,226,Where is the writer's address located?,Bottom left,Top right,Middle center,Bottom right,B,"The writer's address is at the top right, as in Shuvro's letter.",1
Formal Letters,227,What is a typical formal salutation?,Hi Friend,Dear Sir or Madam,Hello All,Hey There,B,"'Dear Sir or Madam' is a standard salutation, as in the complaint letter.",2
Formal Letters,228,Which part outlines the problem in a formal letter?,Salutation,Body,Subscription,Address,B,"The body outlines the problem, e.g., the jacket rip in the complaint.",3
Formal Letters,229,What is the formal subscription?,With love,Yours sincerely,Best wishes,Take care,B,"'Yours sincerely' is the formal subscription, as in Moinur's letter.",4
Formal Letters,230,Where is the recipient's address in a semi-block letter?,Top left,"Left, below date",Right side,Bottom left,B,The recipient's address is on the left below the date in semi-block style.,5
Formal Letters,231,Which style aligns all elements left?,Semi-block,Full-block,Indented,Modified,B,"The full-block style aligns all elements left, as in Ahmed's letter.",6
Formal Letters,232,What does the subject line represent?,Personal note,Letter purpose,Friendly greeting,Closing remark,B,"The subject line, e.g., 'Request for publishing,' indicates the purpose.",7
Formal Letters,233,Which phrase closes a formal letter politely?,I await your response,See you soon,Write back,Miss you,A,'I await your response' is a polite formal closing.,8
Formal Letters,234,What does Shuvro request in his letter?,A school visit,Money for expenses,A new teacher,A holiday,B,Shuvro requests money for books and expenses.,9
Formal Letters,235,Which letter follows semi-block format?,Rupom to Shuvro,Shuvro to Father,Sumi to Stella,Labib to Editor,B,Shuvro's letter to his father uses the semi-block format.,10
Formal Letters,236,What avoids slang in formal letters?,Objective style,Conversational tone,Idiomatic phrases,Casual language,A,"The objective style avoids slang, as in formal letters.",6
Formal Letters,237,Which part includes the date in a formal letter?,Salutation,Body,Top right,Subscription,C,"The date is part of the top right address, e.g., '15 March 2016.'",7
Formal Letters,238,Who is the recipient in Labib's letter?,The Manager,The Editor,The Head Teacher,The Deputy Commissioner,B,'The Editor' is the recipient in Labib's letter to The Daily Star.,8
Formal Letters,239,Which letter orders a product?,Shuvro to Father,Ahmed to Manager,Moinur to Head Teacher,Labib to Editor,B,Ahmed's letter orders a catalogue from Fashion Garments.,9
Formal Letters,240,What is absent in formal letter style?,Phrasal verbs,Clear structure,Polite requests,Official tone,A,"Phrasal verbs are absent, as seen in the formal complaint letter.",10
Formal Letters,241,Which style includes a subject line?,Full-block,Semi-block,Indented,Modified,A,"The full-block style, as in Ahmed's letter, includes a subject line.",6
Formal Letters,242,What is the complaint in Moinur's context?,Poor teaching,Financial hardship,Late results,School rules,B,Moinur's letter implies financial hardship for a scholarship.,7
Formal Letters,243,Where is the signature in a block letter?,Bottom right,Bottom left,Top right,Middle center,B,"The signature is at the bottom left in a block-style letter, e.g., Ahmed's.",8
Formal Letters,244,Which phrase opens a formal request?,Thank you for your ad,"Hey, how are you",It’s great to see,I miss you,A,"'Thank you for your ad' opens a formal request, as in Ahmed's letter.",9
Formal Letters,245,What acknowledges receipt in a formal letter?,I appreciate your note,See you soon,Write back,Miss you,A,'I appreciate your note' acknowledges receipt in formal correspondence.,10
Formal Letters,246,Which part details the application in a formal letter?,Salutation,Body,Subscription,Address,B,"The body details the application, e.g., for a scholarship in Moinur's letter.",6
Formal Letters,247,What is the date in Ahmed's letter?,15-Jan-17,10-Nov-16,15-Mar-16,5-Dec-15,B,'10 November 2016' is the date in Ahmed's letter.,7
Formal Letters,248,Which letter seeks permission?,Shuvro to Father,Activity 2 suggests,Moinur to Head Teacher,Ahmed to Manager,B,Activity 2 suggests a letter to the Deputy Commissioner for permission.,8
Formal Letters,249,What is the closing in Moinur's letter?,With lots of love,Yours obediently,Best wishes,Take care,B,'Yours obediently' is the closing in Moinur's formal letter.,9
Formal Letters,250,Which letter has an educational request?,Rupom to Shuvro,Moinur to Head Teacher,Labib to Editor,Ahmed to Manager,B,"Moinur's letter requests a scholarship, an educational need.",10
Report Writing,251,What is the focus of the Victory Day report?,Sports results,Celebration events,Teacher meeting,Student exams,B,The report focuses on the celebration events of Victory Day 2015.,1
Report Writing,252,Where did the Victory Day program start?,City center,School ground,Shahid Minar,Local park,B,"The program started at the school ground, as per the report.",2
Report Writing,253,What did students hold during the rally?,Books,National flags,Banners,Flowers,B,"Students held national flags during the rally, noted in the report.",3
Report Writing,254,Where were wreaths placed in the report?,School entrance,Shahid Minar pedestal,Rally path,Teacher's room,B,Wreaths were placed at the Shahid Minar pedestal.,4
Report Writing,255,How many students attended the event?,About 500,About 5000,About 50,About 50000,B,"About 5000 students attended, according to the report.",5
Report Writing,256,What activities occurred throughout the day?,Class sessions,Cultural activities,Sports events,Debates,B,"Cultural activities occurred all day, as described in the report.",6
Report Writing,257,What was honored with prayers?,School anniversary,War martyrs,Teacher's day,Local holiday,B,"Prayers honored the war martyrs, per the report.",7
Report Writing,258,What created a festive atmosphere?,New uniforms,Flags and decorations,School bells,Textbooks,B,Flags and decorations created a festive atmosphere.,8
Report Writing,259,Which event featured war songs?,Cultural show,Rally,Prayer session,Competition,B,The rally featured liberation war songs.,9
Report Writing,260,What competitions were included?,Academic tests,Various competitions,Sports only,Art only,B,"Various competitions were included, as noted in the report.",10
Report Writing,261,What time did the event begin?,6:30 a.m.,7:30 a.m.,8:00 a.m.,9:00 a.m.,B,"The event began at 7:30 a.m., per the report.",6
Report Writing,262,How many groups joined at the Minar?,Hundreds,Tens,Thousands,Few,A,Hundreds of organizations joined at Shahid Minar.,7
Report Writing,263,Where did the rally conclude?,School ground,Central Shahid Minar,City hall,Local market,B,The rally concluded at the Central Shahid Minar.,8
Report Writing,264,What was the mood during cultural events?,Sad,Festive,Quiet,Tense,B,"The mood was festive during cultural events, implied in the report.",9
Report Writing,265,What was offered to end the day?,Gifts,Prayers,Flowers,Speeches,B,Prayers were offered to end the day for the martyrs.,10
Report Writing,266,Who participated in the rally?,Teachers and students,Only students,Only teachers,Parents,A,Teachers and students participated in the rally.,6
Report Writing,267,What led the rally group?,Music,Big banner,Flags,Speakers,B,"A big banner led the rally, as per the report.",7
Report Writing,268,What type of songs were sung?,Pop songs,Liberation war songs,Folk songs,Classical music,B,Liberation war songs were sung during the rally.,8
Report Writing,269,What is the fill-in-the-blank for 'The day wore a ___ look'?,Festive,Sad,Quiet,Bright,A,"'Festive' fits, as the day wore a festive look in the report.",9
Report Writing,270,What represented the celebration?,School uniforms,National flags,New desks,Books,B,National flags represented the Victory Day celebration.,10
Report Writing,271,Who started the day's activities?,Parents,Teachers and students,Only teachers,Local officials,B,Teachers and students started the day's activities with the rally.,6
Report Writing,272,What was placed at the pedestal?,Banners,Floral wreaths,Flags,Posters,B,Floral wreaths were placed at the Shahid Minar pedestal.,7
Report Writing,273,What followed the rally?,Class sessions,Cultural activities,Sports matches,Meetings,B,"Cultural activities followed the rally, as described.",8
Report Writing,274,What was the participation level?,Small,Large,Moderate,Limited,B,A large participation is implied by 5000 students.,9
Report Writing,275,What concluded the Victory Day event?,Rally,Prayers,Cultural show,Competition,B,"Prayers concluded the event, honoring the martyrs.",10
Formal and Informal English,276,What defines informal English?,Colloquial expressions,Formal structure,Legal terminology,Objective tone,A,Colloquial expressions like 'kids' define informal English.,1
Formal and Informal English,277,Which tone is standard in formal writing?,Casual,Detached,Emotional,Conversational,B,"A detached tone is standard, as in the formal application letter.",2
Formal and Informal English,278,Which is prohibited in formal letters?,Contractions,Polite requests,Clear layout,Structured format,A,Contractions like 'I'm' are prohibited in formal letters.,3
Formal and Informal English,279,What is an informal phrasal verb?,Take note,Write down,Has completed,Will proceed,B,"'Write down' is a phrasal verb, common in informal contexts.",4
Formal and Informal English,280,Which style permits slang with friends?,Formal,Informal,Semi-formal,Objective,B,"Slang is permitted in informal style with close friends, per the document.",5
Formal and Informal English,281,What replaces 'damn good' in formal terms?,Very capable,Highly skilled,Extremely talented,Thoroughly proficient,B,'Highly skilled' is a formal substitute for 'damn good.',6
Formal and Informal English,282,Which is a formal phrase for 'got together'?,Met to discuss,Gathered casually,Joined informally,Came together,A,'Met to discuss' is a formal equivalent of 'got together.',7
Formal and Informal English,283,What is a formal word for 'kids'?,Youngsters,Children,Students,Youth,B,'Children' is a formal word for 'kids' in formal writing.,8
Formal and Informal English,284,Which tone is inappropriate for aunts?,Semi-formal,Highly informal,Respectful,Polite,B,Highly informal tones with slang are inappropriate for aunts.,9
Formal and Informal English,285,What is a formal substitute for 'pick up'?,Acquire knowledge,Learn quickly,Gather information,Understand easily,A,'Acquire knowledge' is a formal substitute for 'pick up' in teaching.,10
Formal and Informal English,286,Which term is colloquial in Robin's speech?,Say,Good,Fine,Well,A,"'Say' in 'Say, Rumi' is a colloquial term in informal dialogue.",6
Formal and Informal English,287,What makes Rumi's tone casual?,Use of 'Hey',Formal address,Objective style,Legal terms,A,"'Hey, Robin!' uses a casual greeting, marking informal style.",7
Formal and Informal English,288,Which phrase is informal in the dialogue?,I am hungry,I'm so tired,I feel exhausted,I need rest,B,'I'm so tired' is an informal phrase in the dialogue.,8
Formal and Informal English,289,What is a formal term for 'a bunch of'?,A group of,Many individuals,Several people,A collection,C,'Several people' is a formal term for 'a bunch of.',9
Formal and Informal English,290,Which tone is used in the formal text?,Casual,Detached,Emotional,Conversational,B,"The formal passage uses a detached tone, unlike the informal one.",10
Formal and Informal English,291,What is the fill-in-the-blank for 'We ___ to observe the teacher'?,Were assigned,Assigned,Are observing,Will observe,A,"'Were assigned' is the formal phrase, as in 'were assigned to observe.'",6
Formal and Informal English,292,Which word is informal in 'keep real cool'?,Keep,Real,Cool,In,B,'Real' in 'keep real cool' is an informal intensifier.,7
Formal and Informal English,293,What is a formal phrase for 'got out of there'?,Departed swiftly,Left quickly,Exited promptly,Moved away fast,C,'Exited promptly' is a formal substitute for 'got out of there.',8
Formal and Informal English,294,Which is a formal term for 'I've got to'?,I must,I have to go,I need to,I am required to,A,'I must' is a formal equivalent of 'I've got to.',9
Formal and Informal English,295,What replaces 'pretty nice guy' formally?,Pleasant individual,Kind person,Friendly man,Good fellow,A,'Pleasant individual' is a formal term for 'pretty nice guy.',10
Formal and Informal English,296,Which is absent in formal writing?,Idioms,Clear structure,Polite requests,Proper format,A,"Idioms are absent in formal writing, as per the document.",6
Formal and Informal English,297,What is informal about 'terrific level'?,Terrific,Level,Integration,Security,A,'Terrific' is an informal adjective in 'terrific level of integration.',7
Formal and Informal English,298,Which phrase is formal for 'a lot of nerve'?,Considerable courage,Much boldness,Great bravery,Significant audacity,A,'Considerable courage' is a formal phrase for 'a lot of nerve.',8
Formal and Informal English,299,What is a formal substitute for 'get a move on'?,Proceed urgently,Hurry up,Move quickly,Start now,A,'Proceed urgently' is a formal substitute for 'get a move on.',9
Formal and Informal English,300,Which tone is suitable for grandparents?,Highly informal,Semi-formal,Very emotional,Slang-filled,B,"A semi-formal tone is suitable for grandparents, per the document.",10
