Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Writing a CV,203,How should academic qualifications be listed?,In alphabetical order,In reverse chronological order,In chronological order,In random order,C,Academic qualifications should be listed in chronological order.,3
Writing a CV,204,Which detail should be prominent with a larger font?,Contact information,Your name,Job objective,Address,D,Your name should be prominent with a larger font for recognition.,4
Writing a CV,205,What should the objective section prioritize?,Your personal gains,Your benefit to the employer,Your salary needs,Your leisure activities,B,The objective should prioritize your benefit to the employer.,5
Writing a CV,206,Which section includes language skill ratings?,Work Experience,Language Skills,Education,References,C,Language Skills includes ratings like average or excellent.,6
Writing a CV,207,What type of experience should be prioritized?,All previous roles,Only relevant experience,Personal hobbies,Vacation jobs,D,Only relevant experience should be prioritized for the role.,7
Writing a CV,208,What paper color is advised for a CV?,Blue,White,Green,Red,B,White paper is advised for a professional CV look.,8
Writing a CV,209,What is essential to include with a CV?,A photograph,A cover letter,A certificate,A reference list,C,A cover letter is essential to include with a CV.,9
Writing a CV,210,Which is a common computer skill to note?,Cooking,Microsoft Access,Gardening,Painting,B,Microsoft Access is a common computer skill to note.,10
Writing a CV,211,What award can enhance a CV's value?,Best cook award,Best student award,Best driver award,Best singer award,C,A best student award can enhance a CV's academic value.,6
Writing a CV,212,How can personal details optimize space?,Use a larger font,Use a smaller font,Use bold text,Use italics,D,Personal details can use a smaller font to optimize space.,7
Writing a CV,213,What is the fill-in-the-blank for 'To ___ a career in business'?,Start,Pursue,Develop,Build,A,"'Start' fits, as in 'To start a career in business.'",8
Writing a CV,214,Which section demonstrates teamwork skills?,Hobbies,Work Experience,Language Skills,References,B,Work Experience can demonstrate teamwork skills.,9
Writing a CV,215,Who is a suitable CV reference?,A close friend,A former manager,A neighbor,A classmate,C,A former manager is a suitable and credible reference.,10
Writing a CV,216,What does the Hobbies section indicate?,Work focus,A balanced character,Academic success,Job skills,B,The Hobbies section indicates a balanced character.,6
Writing a CV,217,Which detail can be skipped if space is constrained?,Contact details,Education history,Hobbies,Work experience,C,Hobbies can be skipped if space on the CV is constrained.,7
Writing a CV,218,Why should a CV be adjusted for each job?,To increase length,To match job requirements,To include all jobs,To use generic content,B,A CV should be adjusted to match specific job requirements.,8
Writing a CV,219,Which award is appropriate for a CV?,Best poetry award,Best cook award,Best driver award,Best gardener award,A,A best poetry award is appropriate for creative CVs.,9
Writing a CV,220,What font size is recommended for personal details?,Larger than text,Smaller than text,Bold only,Italic only,D,Personal details can use a smaller font than the main text.,10
Writing a CV,221,What academic detail is crucial?,Class ranking,Favorite teacher,School location,Class schedule,A,Class ranking is a crucial academic detail.,6
Writing a CV,222,Which section lists software proficiency?,Education,Computer Skills,Work Experience,References,B,Computer Skills lists proficiency in software like MS-Excel.,7
Writing a CV,223,What is the function of a references section?,To list personal contacts,To provide recommenders,To show hobbies,To detail education,C,The references section provides contacts for recommendation.,8
Writing a CV,224,What is the standard paper size for a CV?,A5,A4,A3,Letter,B,The standard paper size for a CV is A4.,9
Writing a CV,225,What reflects a candidate’s versatility?,Relevant experience,Personal address,Hobby list,Language skills,A,Relevant experience reflects a candidate's versatility.,10
Writing a Cover Letter,226,What is the main role of a cover letter?,To list personal hobbies,To apply for a position,To share a vacation story,To request a favor,B,The main role of a cover letter is to apply for a position.,1
Writing a Cover Letter,227,Where should the date be placed?,Bottom left,Top left,Middle center,Bottom right,C,The date should be placed at the top left of a cover letter.,2
Writing a Cover Letter,228,What must a cover letter include?,Favorite foods,Source of the job vacancy,Travel plans,Personal photos,D,A cover letter must include the source of the job vacancy.,3
Writing a Cover Letter,229,What should be attached with a cover letter?,A photo,The CV,A gift,A book,B,The CV should be attached with the cover letter.,4
Writing a Cover Letter,230,Which format is suitable for a cover letter?,Casual note,Formal letter layout,Informal letter,Email draft,B,A formal letter layout is suitable for a cover letter.,5
Writing a Cover Letter,231,What paper size is recommended?,A5,A4,A3,Letter,C,A4 paper size is recommended for a cover letter.,6
Writing a Cover Letter,232,Which software is advised for drafting?,Notepad,Microsoft Word,Paint,Excel,B,Microsoft Word is advised for drafting a cover letter.,7
Writing a Cover Letter,233,What experience should be emphasized?,Irrelevant skills,Job-related experience,Personal hobbies,Travel history,D,Job-related experience should be emphasized in a cover letter.,8
Writing a Cover Letter,234,What shows fitness for the job?,Interest and skills,Personal anecdotes,Favorite movies,Travel logs,A,Interest and skills show fitness for the job.,9
Writing a Cover Letter,235,What is a standard closing in a cover letter?,With love,Best regards,Take care,See you soon,B,'Best regards' is a standard closing in a cover letter.,10
Writing a Cover Letter,236,What job role can a cover letter target?,Sales assistant,Engineer,Doctor,Teacher,A,A cover letter can target a role like sales assistant.,6
Writing a Cover Letter,237,Where can job openings be advertised?,Newspaper,Social media,Email,Word of mouth,C,A newspaper is a common place for job opening ads.,7
Writing a Cover Letter,238,What is a key cover letter element?,Personal photo,Job ad reference,Favorite book,Travel plan,B,A job ad reference is a key element of a cover letter.,8
Writing a Cover Letter,239,Which entity might receive a cover letter?,Local school,Retail company,Tech firm,Hospital,D,A retail company might receive a cover letter for a sales role.,9
Writing a Cover Letter,240,What experience can be noted?,Cooking skills,Sales background,Gardening,Painting,B,Sales background can be noted as relevant experience.,10
Writing a Cover Letter,241,What tone should a cover letter avoid?,Formal,Casual,Polite,Professional,B,A casual tone should be avoided in a cover letter.,6
Writing a Cover Letter,242,Which printer type is preferred?,Inkjet,Laser printer,Dot matrix,Thermal,C,A laser printer is preferred for a professional cover letter.,7
Writing a Cover Letter,243,What is a common job application requirement?,Photo,Testimonial,Gift,Certificate,B,A testimonial is a common requirement for job applications.,8
Writing a Cover Letter,244,Which class might apply for part-time jobs?,Class VII and VIII,Class IX and X,Class XI and XII,All classes,C,Class IX and X might apply for part-time jobs.,9
Writing a Cover Letter,245,What document supports a job application?,Photo,Reference letter,Gift,Book,B,A reference letter supports a job application.,10
Writing a Cover Letter,246,What is the fill-in-the-blank for 'I ___ my CV with this'?,Have enclosed,Include,Attach,Send,A,"'Have enclosed' fits, as in 'I have my CV enclosed' for submission.",6
Writing a Cover Letter,247,Which role encourages parental involvement?,Data collector,Motivator,Teacher,Assistant,B,A motivator role encourages parental involvement in education.,7
Writing a Cover Letter,248,What is a typical job payment structure?,Monthly salary,Hourly rate,Annual bonus,Fixed amount,D,Hourly rate is a typical payment structure for part-time jobs.,8
Writing a Cover Letter,249,Which organization might offer part-time work?,Local library,International organization,Tech company,School,B,An international organization might offer part-time work.,9
Writing a Cover Letter,250,What is the focus of data collection roles?,Teaching,Gathering opinions,Motivating,Assisting,B,Data collection roles focus on gathering opinions.,10
