Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Short Answers,173,What is a refusal with reason to 'Shall we eat?',"Yes, please.","No, thanks, I ate.",Sure.,Okay.,B,"'No, thanks, I ate' refuses with a polite reason.",8
Short Answers,174,What is an enthusiastic yes to 'Would you play?',"Yes, I would.","No, thanks.",Maybe.,"Yes, I would love to!",D,"'Yes, I would love to!' accepts with enthusiasm.",9
Short Answers,175,What is a polite no to 'Should I call?',"Yes, please.","No, thanks, I will call.",Sure.,Okay.,B,"'No, thanks, I will call' refuses politely with a reason.",10
Connectors,176,Which word joins similar actions?,But,And,Although,Because,B,"'And' joins similar actions, as in 'She runs and jumps.'",1
Connectors,177,Which word shows contrast?,And,But,So,Because,B,"'But' shows contrast, as in 'He is tired but works.'",2
Connectors,178,Which word indicates a cause?,Because,And,But,Or,A,"'Because' indicates a cause, as in 'He stayed because it rained.'",3
Connectors,179,Which word shows purpose?,So that,But,And,Or,A,"'So that' shows purpose, as in 'She studied so that she could learn.'",4
Connectors,180,Which word introduces a condition?,If,And,But,So,A,"'If' introduces a condition, as in 'If it rains, we will stay.'",5
Connectors,181,Which word shows opposition?,Although,And,So,Because,A,"'Although' shows opposition, as in 'Although it rained, we played.'",6
Connectors,182,Which word indicates sequence?,Before,And,But,So,A,"'Before' indicates sequence, as in 'Before he left, he called.'",7
Connectors,183,Which word shows an alternative?,Unless,Or,So,Because,B,"'Or' shows an alternative, as in 'Tea or coffee?'",8
Connectors,184,Which word indicates a result?,So,But,And,Because,A,"'So' indicates a result, as in 'It rained, so we stayed.'",9
Connectors,185,Which word shows concession?,Despite,And,So,Because,A,"'Despite' shows concession, as in 'Despite the cold, we went.'",10
Connectors,186,Which word joins events?,And,But,Although,Because,A,"'And' joins events, as in 'She sang and danced.'",6
Connectors,187,Which word expresses time?,Since,But,So,Or,A,"'Since' expresses time, as in 'Since yesterday, it rained.'",7
Connectors,188,Which word shows reason?,Because,And,But,Or,A,"'Because' shows reason, as in 'He left because it was late.'",8
Connectors,189,Which word indicates contrast?,Though,And,So,Because,A,"'Though' indicates contrast, as in 'Though it was late, he stayed.'",9
Connectors,190,Which word shows purpose?,In order that,But,And,Or,A,"'In order that' shows purpose, as in 'He worked in order that he could succeed.'",10
Punctuation Marks,191,Which mark ends a declarative sentence?,?,!,.,;,C,"A full stop (.) ends a declarative sentence, as in 'She is happy.'",1
Punctuation Marks,192,Which mark separates items in a series?,;,.,;,",",C,"A comma (,) separates items in a series, as in 'Apples, pears, and bananas.'",2
Punctuation Marks,193,Which mark introduces a list?,;,.,!,:,A,"A colon (:) introduces a list, as in 'Items: pen, paper, book.'",3
Punctuation Marks,194,Which mark encloses dialogue?,( ),[ ],"""",{ },C,"Quotation marks ("") enclose dialogue  as in 'He said  """"Hello.""""'""",4
Punctuation Marks,195,Which mark ends an interrogative sentence?,.,!,?," "";""",C,"A question mark (?) ends an interrogative sentence, as in 'Are you here?'",5
Punctuation Marks,196,Which mark joins related independent clauses?,.,;," ""!""",?,B,"A semicolon (;) joins related independent clauses, as in 'I tried; I failed.'",6
Punctuation Marks,197,Which mark sets off an appositive?,--,.,!," ""?""",A,"A dash (--) sets off an appositive, as in 'My brother--the doctor--arrived.'",7
Punctuation Marks,198,Which mark ends an initial?,.,',( ),;,A,"A period (.) ends an initial, as in 'J. Smith.'",8
Punctuation Marks,199,Which mark indicates a pause?,--,.,!," ""?""",A,"A dash (--) indicates a pause, as in 'She stopped--suddenly.'",9
Punctuation Marks,200,Which mark highlights a list item?,--,.,!," ""?""",A,"A dash (--) highlights a list item, as in 'Supplies--paper, pens--are ready.'",10
Clauses,201,Which clause begins with 'although' to show contrast?,Noun clause,Adverb clause,Adjective clause,Independent clause,B,"'Although' introduces an adverb clause showing contrast, as in 'Although it rained, we played.'",1
Clauses,202,Which clause acts as the subject in 'Whoever arrives first wins'?,Adjective clause,Noun clause,Adverb clause,Independent clause,B,"'Whoever arrives first' functions as the subject, making it a noun clause.",2
Clauses,203,Which word introduces a clause modifying 'house' in 'The house where I live is old'?,When,Where,Why,What,B,'Where' introduces an adjective clause modifying 'house.',3
Clauses,204,Which clause depends on another for meaning?,Independent clause,Subordinate clause,Adjective clause,Noun clause,B,"A subordinate clause relies on a main clause, as in 'because she smiled.'",4
Clauses,205,Which clause shows a condition with 'if'?,Adjective clause,Adverb clause,Noun clause,Independent clause,B,"'If' introduces an adverb clause showing a condition, as in 'If it rains, we stay.'",5
Clauses,206,Which clause describes 'girl' in 'The girl who sings is talented'?,Noun clause,Adverb clause,Adjective clause,Independent clause,C,"'Who sings' describes 'girl,' functioning as an adjective clause.",6
Clauses,207,Which clause serves as the object in 'I know what you mean'?,Adjective clause,Noun clause,Adverb clause,Independent clause,B,"'What you mean' acts as the object, functioning as a noun clause.",7
Clauses,208,Which clause modifies 'waited' in 'He waited until she arrived'?,Adjective clause,Adverb clause,Noun clause,Independent clause,B,"'Until she arrived' modifies 'waited,' functioning as an adverb clause.",8
Clauses,209,"Which clause renames 'decision' in 'The decision, that we made, was final'?",Adverb clause,Noun clause,Adjective clause,Independent clause,B,"'That we made' renames 'decision,' functioning as a noun clause appositive.",9
Clauses,210,Which clause stands alone in 'The rain fell heavily'?,Subordinate clause,Adjective clause,Independent clause,Noun clause,C,"'The rain fell heavily' is a complete thought, making it an independent clause.",10
Clauses,211,Which clause modifies 'river' in 'The river that flows is wide'?,Adverb clause,Adjective clause,Noun clause,Independent clause,B,"'That flows' modifies 'river,' functioning as an adjective clause.",6
Clauses,212,Which clause indicates reason in 'She cried because she was sad'?,Noun clause,Adverb clause,Adjective clause,Independent clause,B,"'Because she was sad' indicates reason, functioning as an adverb clause.",7
Clauses,213,Which clause acts as the object of 'with' in 'She agreed with what I said'?,Adjective clause,Noun clause,Adverb clause,Independent clause,B,"'What I said' acts as the object of 'with,' functioning as a noun clause.",8
Clauses,214,"Which clause modifies 'spoke' in 'After he spoke, we listened'?",Adjective clause,Adverb clause,Noun clause,Independent clause,B,"'After he spoke' modifies 'listened,' functioning as an adverb clause.",9
Clauses,215,"Which clause renames 'fact' in 'The fact, that he lied, shocked us'?",Adverb clause,Noun clause,Adjective clause,Independent clause,B,"'That he lied' renames 'fact,' functioning as a noun clause appositive.",10
Meaning and Types,216,Which sentence states a fact about time?,What time is it?,The clock shows noon.,Please set the clock.,How late!,B,"'The clock shows noon' states a fact, classifying it as an assertive sentence.",1
Meaning and Types,217,Which sentence asks about a reason?,Why did he leave?,He left early.,Stay longer.,What a surprise!,A,"'Why did he leave?' asks a reason, classifying it as an interrogative sentence.",2
Meaning and Types,218,Which sentence gives a direction?,The path is clear.,Follow the path now.,Is it safe?,What a view!,B,"'Follow the path now' gives a direction, classifying it as an imperative sentence.",3
Meaning and Types,219,Which sentence expresses a prayer?,May peace be with you!,Run quickly!,Is it quiet?,The day is calm.,A,"'May peace be with you!' expresses a prayer, classifying it as an optative sentence.",4
Meaning and Types,220,Which sentence shows anger?,The room is messy.,What a mess this is!,Clean it up.,Is it tidy?,B,"'What a mess this is!' shows anger, classifying it as an exclamatory sentence.",5
Meaning and Types,221,Which sentence suggests a solution?,You should drink water.,What a day!,Is it hot?,Run outside.,A,"'You should drink water' suggests a solution, classifying it as an imperative sentence.",6
Meaning and Types,222,Which sentence expresses amazement?,The view is stunning.,How stunning the view is!,Look outside.,Is it pretty?,B,"'How stunning the view is!' expresses amazement, classifying it as an exclamatory sentence.",7
Meaning and Types,223,Which sentence wishes success?,May you do well!,Work hard!,Is it time?,The task is easy.,A,"'May you do well!' wishes success, classifying it as an optative sentence.",8
Meaning and Types,224,Which sentence negates a statement?,He is not present.,Is he here?,Come inside.,What a shock!,A,"'He is not present' negates a statement, classifying it as a negative assertive sentence.",9
Meaning and Types,225,Which sentence requests assistance?,Please help me.,She is busy.,Is she free?,What a task!,A,"'Please help me' requests assistance, classifying it as an imperative sentence.",10
Meaning and Types,226,Which sentence affirms a condition?,It is not warm.,It is warm.,Is it cold?,How nice!,B,"'It is warm' affirms a condition, classifying it as a positive assertive sentence.",6
Meaning and Types,227,Which sentence asks for a selection?,Which color do you prefer?,The sky is blue.,Paint it now!,What a shade!,A,"'Which color do you prefer?' asks for a selection, classifying it as an interrogative sentence.",7
Meaning and Types,228,Which sentence forbids action?,Do not enter.,She is careful.,Is it open?,What a door!,A,"'Do not enter' forbids action, classifying it as a negative imperative sentence.",8
Meaning and Types,229,Which sentence commands silence?,The room is quiet.,Be silent now.,Is it loud?,How calm!,B,"'Be silent now' commands silence, classifying it as an imperative sentence.",9
Meaning and Types,230,Which sentence shows delight?,The food is good.,How good the food is!,Eat more.,Is it tasty?,B,"'How good the food is!' shows delight, classifying it as an exclamatory sentence.",10
Structures and Types,231,Which sentence has a single clause?,The bird sings.,The bird and cat play.,She runs and jumps.,They laughed loudly.,A,"'The bird sings' has one subject and verb, making it a simple sentence.",1
Structures and Types,232,Which sentence has multiple subjects?,The dog barks.,"The cat, dog, and bird fly.",She sings loudly.,He is happy.,B,"'The cat, dog, and bird fly' has multiple subjects with one verb.",2
Structures and Types,233,Which sentence has a compound verb?,The fish swims.,He jumps and dives.,She is tall.,They run fast.,B,'He jumps and dives' has one subject with a compound verb.,3
Structures and Types,234,Which sentence uses 'or' to join ideas?,I like tea.,"I like tea, or he prefers coffee.",She smiled.,It rained yesterday.,B,"'I like tea, or he prefers coffee' joins ideas with 'or.'",4
Structures and Types,235,Which sentence includes an 'if' clause?,The dog barks.,He will go if it is sunny.,He is tall.,They run fast.,B,'He will go if it is sunny' includes an 'if' subordinate clause.,5
Structures and Types,236,Which sentence has a main and subordinate clause?,I like tea.,I stayed since it was late.,She smiled.,It rained yesterday.,B,'I stayed since it was late' has a main and subordinate clause.,6
Structures and Types,237,Which sentence has two independent clauses?,I like tea.,"I like tea, and she likes coffee.",She smiled.,It rained yesterday.,B,"'I like tea, and she likes coffee' has two independent clauses.",7
Structures and Types,238,Which sentence has a 'though' clause?,The dog barks.,He smiled though it hurt.,He is tall.,They run fast.,B,'He smiled though it hurt' has a 'though' subordinate clause.,8
Structures and Types,239,Which sentence has a compound subject and predicate?,The cat sleeps.,The dog and cat eat and sleep.,He is tall.,They run fast.,B,'The dog and cat eat and sleep' has a compound subject and predicate.,9
Structures and Types,240,Which sentence has complex clauses?,I like tea.,"I waited because it rained, and I left since it cleared.",She smiled.,It rained yesterday.,B,"'I waited because it rained, and I left since it cleared' has complex clauses.",10
Structures and Types,241,Which sentence has a compound predicate?,The bird flies.,She talks and laughs.,He is tall.,They run fast.,B,'She talks and laughs' has a compound predicate with one subject.,6
Structures and Types,242,Which sentence has a 'unless' clause?,The dog barks.,She will go unless it rains.,He is tall.,They run fast.,B,'She will go unless it rains' has a 'unless' subordinate clause.,7
Structures and Types,243,Which sentence has a compound subject?,The cat sleeps.,The dog and cat play.,He is tall.,They run fast.,B,'The dog and cat play' has a compound subject with one verb.,8
Structures and Types,244,Which sentence uses a colon?,I like tea.,"I brought: books, pens, and paper.",She smiled.,It rained yesterday.,B,"'I brought: books, pens, and paper' uses a colon to introduce a list.",9
Structures and Types,245,Which sentence is compound-complex?,I like tea.,"I stayed if it rained, and I read when it stopped.",She smiled.,It rained yesterday.,B,"'I stayed if it rained, and I read when it stopped' is compound-complex.",10
Wh-Questions,246,Which question asks about a cause?,Why did it happen?,Where is it?,What is that?,When will it start?,A,'Why did it happen?' asks about a cause using the Wh-word 'why.',1
Wh-Questions,247,Which Wh-word asks about time?,What,When,Who,Where,B,"'When' asks about time, as in 'When did you arrive?'",2
Wh-Questions,248,Which question asks about a person?,Who is she?,Where is it?,What is that?,When will it end?,A,'Who is she?' asks about a person using the Wh-word 'who.',3
Wh-Questions,249,Which question asks about a place?,Where are you going?,Why did it happen?,What is this?,When did it start?,A,'Where are you going?' asks about a place using the Wh-word 'where.',4
Wh-Questions,250,Which question asks about a method?,How did you fix it?,What is that?,Where are you?,When will it finish?,A,'How did you fix it?' asks about a method using the Wh-word 'how.',5
Wh-Questions,251,Which question asks about a selection?,Which path should we take?,Why is it there?,What is that?,When will it start?,A,'Which path should we take?' asks about a selection using 'which.',6
Wh-Questions,252,Which question asks about number?,How many people came?,Where are they?,What are they?,When will they arrive?,A,'How many people came?' asks about number using 'how many.',7
Wh-Questions,253,Which question asks about ownership?,Whose car is this?,Where is it?,What is that?,When did you get it?,A,'Whose car is this?' asks about ownership using 'whose.',8
Wh-Questions,254,Which question asks about height?,How tall is he?,Why is he there?,What is that?,When will it end?,A,'How tall is he?' asks about height using 'how tall.',9
Wh-Questions,255,Which question asks about frequency?,How often do you visit?,Where are you?,What is that?,When will it happen?,A,'How often do you visit?' asks about frequency using 'how often.',10
Tag Questions,256,Which tag follows 'He is tired'?,is he?,is not he?,are you?,are not you?,B,"'He is tired, is not he?' follows an affirmative statement with a negative tag.",1
Tag Questions,257,Which tag follows 'They are not playing'?,are they?,are not they?,is he?,is not he?,A,"'They are not playing, are they?' follows a negative statement with an affirmative tag.",2
Tag Questions,258,Which tag follows 'She has eaten'?,has she?,has not she?,are you?,are not you?,B,"'She has eaten, has not she?' follows an affirmative statement with a negative tag.",3
Tag Questions,259,Which tag follows 'We have not seen'?,have we?,have not we?,is it?,is not it?,A,"'We have not seen, have we?' follows a negative statement with an affirmative tag.",4
Tag Questions,260,Which tag follows 'It is not cold'?,is it?,is not it?,are you?,are not you?,A,"'It is not cold, is it?' follows a negative statement with an affirmative tag.",5
Tag Questions,261,Which tag follows 'You are ready'?,are you?,are not you?,is he?,is not he?,B,"'You are ready, are not you?' follows an affirmative statement with a negative tag.",6
Tag Questions,262,Which tag follows 'They have not left'?,have they?,have not they?,is it?,is not it?,A,"'They have not left, have they?' follows a negative statement with an affirmative tag.",7
Tag Questions,263,Which tag follows 'He is not sure'?,is he?,is not he?,are you?,are not you?,A,"'He is not sure, is he?' follows a negative statement with an affirmative tag.",8
Tag Questions,264,Which tag follows 'She has started'?,has she?,has not she?,are you?,are not you?,B,"'She has started, has not she?' follows an affirmative statement with a negative tag.",9
Tag Questions,265,Which tag follows 'Somebody knows'?,does he?,do they?,do not they?,does not he?,B,"'Somebody knows, do they?' follows an affirmative statement with 'somebody' using 'they.'",10
Short Answers,266,What is a short answer to 'Are you ready?',"Yes, I am.",I am ready.,No way.,Maybe.,A,"'Yes, I am' is a standard short answer to a yes/no question.",1
Short Answers,267,What is a polite decline to 'Can you stay?',"Yes, I can.","No, thanks.",Sure.,Okay.,B,"'No, thanks' is a polite decline to a request.",2
Short Answers,268,What is a response to 'Has she called?',"Yes, she has.",She called.,No way.,Perhaps.,A,"'Yes, she has' is a standard short answer to a yes/no question.",3
Short Answers,269,What is a polite yes to 'Shall we start?',"Yes, please.","No, thanks.",Maybe.,Sure.,A,"'Yes, please' accepts a polite suggestion.",4
Short Answers,270,What is a refusal with reason to 'Will you wait?',"Yes, I will.","No, thanks, I am late.",Sure.,Okay.,B,"'No, thanks, I am late' refuses with a polite reason.",5
Short Answers,271,What is a short answer to 'Is it safe?',"Yes, it is.",It is safe.,No way.,Perhaps.,A,"'Yes, it is' is a standard short answer to a yes/no question.",6
Short Answers,272,What is a polite response to 'May I help?',"Yes, please.","No, thanks.",Maybe.,Sure.,A,"'Yes, please' accepts a polite offer.",7
Short Answers,273,What is a decline with reason to 'Can we play?',"Yes, we can.","No, thanks, it is late.",Sure.,Okay.,B,"'No, thanks, it is late' declines with a polite reason.",8
Short Answers,274,What is an eager yes to 'Would you dance?',"Yes, I would.","No, thanks.",Maybe.,"Yes, I would love to!",D,"'Yes, I would love to!' accepts eagerly.",9
Short Answers,275,What is a polite no to 'Should I go?',"Yes, please.","No, thanks, stay here.",Sure.,Okay.,B,"'No, thanks, stay here' refuses politely with a reason.",10
Connectors,276,Which word links related ideas?,But,And,Although,Because,B,"'And' links related ideas, as in 'He runs and jumps.'",1
Connectors,277,Which word indicates opposition?,And,But,So,Because,B,"'But' indicates opposition, as in 'She is young but wise.'",2
Connectors,278,Which word shows a reason?,Because,And,But,Or,A,"'Because' shows a reason, as in 'She stayed because it was safe.'",3
Connectors,279,Which word expresses intent?,So that,But,And,Or,A,"'So that' expresses intent, as in 'He saved so that he could travel.'",4
Connectors,280,Which word introduces a possibility?,If,And,But,So,A,"'If' introduces a possibility, as in 'If you ask, she will help.'",5
Connectors,281,Which word shows a concession?,Although,And,So,Because,A,"'Although' shows a concession, as in 'Although it was cold, he went.'",6
Connectors,282,Which word indicates order?,After,And,But,So,A,"'After' indicates order, as in 'After dinner, we talked.'",7
Connectors,283,Which word offers a choice?,Unless,Or,So,Because,B,"'Or' offers a choice, as in 'Coffee or tea?'",8
Connectors,284,Which word shows a consequence?,So,But,And,Because,A,"'So' shows a consequence, as in 'It rained, so we stayed.'",9
Connectors,285,Which word admits a fact?,Despite,And,So,Because,A,"'Despite' admits a fact, as in 'Despite the rain, we played.'",10
Connectors,286,Which word connects actions?,And,But,Although,Because,A,"'And' connects actions, as in 'She danced and sang.'",6
Connectors,287,Which word expresses duration?,Since,But,So,Or,A,"'Since' expresses duration, as in 'Since morning, it has rained.'",7
Connectors,288,Which word indicates cause?,Because,And,But,Or,A,"'Because' indicates cause, as in 'He stayed because it was late.'",8
Connectors,289,Which word shows contrast?,Though,And,So,Because,A,"'Though' shows contrast, as in 'Though it was late, he stayed.'",9
Connectors,290,Which word indicates goal?,In order that,But,And,Or,A,"'In order that' indicates goal, as in 'She worked in order that she could win.'",10
Punctuation Marks,291,Which mark ends a statement?,?,!,.,;,C,"A full stop (.) ends a statement, as in 'He is here.'",1
Punctuation Marks,292,Which mark separates list items?,;,.,;,",",C,"A comma (,) separates list items, as in 'Cats, dogs, and birds.'",2
Punctuation Marks,293,Which mark precedes a list?,;,.,!,:,A,"A colon (:) precedes a list, as in 'Supplies: paper, pens.'",3
Punctuation Marks,294,Which mark encloses speech?,( ),[ ],"""",{ },C,"Quotation marks ("") enclose speech  as in 'She said  """"Yes.""""'""",4
Punctuation Marks,295,Which mark ends a question?,.,!,?," "";""",C,"A question mark (?) ends a question, as in 'Are you well?'",5
Punctuation Marks,296,Which mark joins clauses?,.,;," ""!""",?,B,"A semicolon (;) joins clauses, as in 'He ran; she followed.'",6
Punctuation Marks,297,Which mark offsets a phrase?,--,.,!," ""?""",A,"A dash (--) offsets a phrase, as in 'The car--a red one--is new.'",7
Punctuation Marks,298,Which mark ends a title?,.,',( ),;,A,"A period (.) ends a title, as in 'Dr. Jones.'",8
Punctuation Marks,299,Which mark shows a break?,--,.,!," ""?""",A,"A dash (--) shows a break, as in 'He paused--then spoke.'",9
Punctuation Marks,300,Which mark emphasizes a point?,--,.,!," ""?""",A,"A dash (--) emphasizes a point, as in 'Effort--hard work--pays off.'",10
