Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Possessive Adjectives and Pronouns,148,Identify the possessive adjective in: 'Their house is big.'?,Their,house,is,big,A,'Their' is a possessive adjective used to show ownership of the house.,6
Possessive Adjectives and Pronouns,149,Which possessive pronoun is used in: 'This bike is mine.'?,This,bike,is,mine,D,'Mine' is a possessive pronoun indicating ownership of the bike.,7
Possessive Adjectives and Pronouns,150,Choose the correct sentence with a possessive adjective:,Her cat is sleeping.,Hers cat is sleeping.,She cat is sleeping.,Them cat is sleeping.,A,'Her' is a possessive adjective correctly used to show ownership of the cat.,7
Possessive Adjectives and Pronouns,151,Which possessive adjective is used in: 'My parents are traveling.'?,My,parents,are,traveling,A,'My' is a possessive adjective used to show the relationship of the parents.,7
Possessive Adjectives and Pronouns,152,Correct the error: 'This is yours bag.' (Choose the correct possessive form).,yours,your,you,No error,B,"'Yours' should be 'your', a possessive adjective, to describe the noun 'bag'.",8
Possessive Adjectives and Pronouns,153,True or False: 'Ours' in 'This house is ours' is a possessive pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,'Ours' is a possessive pronoun indicating ownership of the house.,8
Possessive Adjectives and Pronouns,154,Which sentence uses a possessive adjective correctly?,Their team won the match.,Theirs team won the match.,Them team won the match.,Her team won the match.,A,'Their' is a possessive adjective correctly used to show ownership of the team.,8
Possessive Adjectives and Pronouns,155,Which possessive pronoun is used in: 'The green jacket is theirs.'?,green,jacket,is,theirs,D,'Theirs' is a possessive pronoun indicating ownership of the jacket.,9
Possessive Adjectives and Pronouns,156,Choose the correct sentence with a possessive adjective:,My brother is a lawyer.,Mine brother is a lawyer.,I brother is a lawyer.,Me brother is a lawyer.,A,'My' is a possessive adjective correctly used to show the relationship of the brother.,9
Possessive Adjectives and Pronouns,157,Identify the possessive pronoun in: 'This pen is yours.'?,This,pen,is,yours,D,'Yours' is a possessive pronoun indicating ownership of the pen.,9
Possessive Adjectives and Pronouns,158,Which sentence uses 'her' correctly as a possessive adjective?,Her dog is friendly.,Hers dog is friendly.,She dog is friendly.,Them dog is friendly.,A,'Her' is a possessive adjective correctly used to show ownership of the dog.,10
Possessive Adjectives and Pronouns,159,Correct the error: 'This is ours car.' (Choose the correct possessive form).,ours,our,we,No error,B,"'Ours' should be 'our', a possessive adjective, to describe the noun 'car'.",10
Possessive Adjectives and Pronouns,160,Which possessive adjective is used in: 'Their parents are here.'?,Their,parents,are,here,A,'Their' is a possessive adjective used to show the relationship of the parents.,10
Reflexive Pronouns,161,Identify the reflexive pronoun in: 'He taught himself to ride a bike.'?,He,taught,himself,bike,C,'Himself' is a reflexive pronoun indicating that 'He' performed the action on himself.,1
Reflexive Pronouns,162,"True or False: In the sentence 'They enjoyed themselves at the festival,' 'themselves' is a reflexive pronoun.?",TRUE,FALSE,Not a pronoun,Uncertain,A,'Themselves' is a reflexive pronoun showing that 'They' performed the action on themselves.,1
Reflexive Pronouns,163,Which sentence uses a reflexive pronoun correctly?,She painted herself a picture.,She painted her a picture.,She painted hers a picture.,She painted she a picture.,A,'Herself' is a reflexive pronoun correctly used to show that 'She' performed the action on herself.,1
Reflexive Pronouns,164,Choose the correct reflexive pronoun in: 'We organized the event ___.'?,myself,yourself,themselves,ourselves,D,"'Ourselves' is a reflexive pronoun correctly used for the subject 'We', showing the action was done by the subject.",2
Reflexive Pronouns,165,"Identify the error: 'I made the cake myself.' (If there is no error, choose 'No error').",myself,yourself,himself,No error,D,'Myself' is the correct reflexive pronoun for the subject 'I'.,2
Reflexive Pronouns,166,Which reflexive pronoun is used in: 'You should help yourself to some food.'?,You,should,help,yourself,D,"'Yourself' is a reflexive pronoun used for the subject 'You', showing the action affects the subject.",2
Reflexive Pronouns,167,Which sentence uses 'herself' correctly as a reflexive pronoun?,She taught herself to sing.,She taught her to sing.,She taught hers to sing.,She taught she to sing.,A,'Herself' is a reflexive pronoun correctly used for the subject 'She' to show the action was done by the subject.,3
Reflexive Pronouns,168,True or False: 'Myself' in 'I hurt myself' is a reflexive pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,"'Myself' is a reflexive pronoun used for the subject 'I', showing the action affected the subject.",3
Reflexive Pronouns,169,Correct the error: 'They enjoyed theirselves at the party.' (Choose the correct reflexive pronoun).,theirselves,themselves,ourselves,yourself,B,'Theirselves' is incorrect; 'themselves' is the correct reflexive pronoun for the subject 'They'.,3
Reflexive Pronouns,170,Which reflexive pronoun is used in: 'We painted the house ourselves.'?,We,painted,house,ourselves,D,"'Ourselves' is a reflexive pronoun used for the subject 'We', showing the action was done by the subject.",4
Reflexive Pronouns,171,Choose the correct sentence with a reflexive pronoun:,He fixed the car himself.,He fixed the car him.,He fixed the car his.,He fixed the car he.,A,'Himself' is a reflexive pronoun correctly used to show that 'He' performed the action alone.,4
Reflexive Pronouns,172,Identify the reflexive pronoun in: 'She dressed herself for the event.'?,She,dressed,herself,event,C,'Herself' is a reflexive pronoun indicating that 'She' performed the action on herself.,4
Reflexive Pronouns,173,Which sentence uses 'ourselves' correctly as a reflexive pronoun?,We taught ourselves to dance.,Us taught ourselves to dance.,Them taught ourselves to dance.,Her taught ourselves to dance.,A,'Ourselves' is a reflexive pronoun correctly used for the subject 'We' to show the action was done by the subject.,5
Reflexive Pronouns,174,True or False: 'Themselves' in 'They helped themselves to some food' is a reflexive pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,"'Themselves' is a reflexive pronoun used for the subject 'They', showing the action affected the subject.",5
Reflexive Pronouns,175,Which reflexive pronoun is used in: 'I enjoyed myself at the concert.'?,I,enjoyed,myself,concert,C,"'Myself' is a reflexive pronoun used for the subject 'I', showing the action affected the subject.",5
Reflexive Pronouns,176,Correct the error: 'You should do it your.' (Choose the correct reflexive pronoun).,your,yourself,himself,No error,B,"'Your' should be 'yourself', a reflexive pronoun, to show that 'You' should perform the action.",6
Reflexive Pronouns,177,Which sentence uses a reflexive pronoun correctly?,They prepared themselves for the trip.,They prepared them for the trip.,They prepared theirs for the trip.,They prepared they for the trip.,A,'Themselves' is a reflexive pronoun correctly used to show that 'They' performed the action on themselves.,6
Reflexive Pronouns,178,Identify the reflexive pronoun in: 'He hurt himself while cooking.'?,He,hurt,himself,cooking,C,'Himself' is a reflexive pronoun indicating that 'He' performed the action on himself.,6
Reflexive Pronouns,179,Which reflexive pronoun is used in: 'We enjoyed ourselves at the picnic.'?,We,enjoyed,ourselves,picnic,C,"'Ourselves' is a reflexive pronoun used for the subject 'We', showing the action affected the subject.",7
Reflexive Pronouns,180,Choose the correct sentence with a reflexive pronoun:,She taught herself to play chess.,She taught her to play chess.,She taught hers to play chess.,She taught she to play chess.,A,'Herself' is a reflexive pronoun correctly used to show that 'She' performed the action on herself.,7
Reflexive Pronouns,181,Which reflexive pronoun is used in: 'You should be proud of yourself.'?,You,should,proud,yourself,D,"'Yourself' is a reflexive pronoun used for the subject 'You', showing the action affects the subject.",7
Reflexive Pronouns,182,"Correct the error: 'He made the dinner himself.' (If there is no error, choose 'No error').",himself,yourself,themselves,No error,D,'Himself' is the correct reflexive pronoun for the subject 'He'.,8
Reflexive Pronouns,183,True or False: 'Ourselves' in 'We organized the party ourselves' is a reflexive pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,"'Ourselves' is a reflexive pronoun used for the subject 'We', showing the action was done by the subject.",8
Reflexive Pronouns,184,Which sentence uses a reflexive pronoun correctly?,They taught themselves to swim.,Them taught themselves to swim.,They taught theirselves to swim.,Her taught themselves to swim.,A,'Themselves' is a reflexive pronoun correctly used to show that 'They' performed the action on themselves.,8
Reflexive Pronouns,185,Which reflexive pronoun is used in: 'She prepared herself for the interview.'?,She,prepared,herself,interview,C,"'Herself' is a reflexive pronoun used for the subject 'She', showing the action was done by the subject.",9
Reflexive Pronouns,186,Choose the correct sentence with a reflexive pronoun:,We decorated the room ourselves.,Us decorated the room ourselves.,Them decorated the room ourselves.,Her decorated the room ourselves.,A,'Ourselves' is a reflexive pronoun correctly used to show that 'We' performed the action on ourselves.,9
Reflexive Pronouns,187,Identify the reflexive pronoun in: 'I taught myself to play the guitar.'?,I,taught,myself,guitar,C,"'Myself' is a reflexive pronoun used for the subject 'I', showing the action was done by the subject.",9
Reflexive Pronouns,188,Which sentence uses 'herself' correctly as a reflexive pronoun?,She dressed herself for the party.,She dressed her for the party.,She dressed hers for the party.,She dressed she for the party.,A,'Herself' is a reflexive pronoun correctly used to show that 'She' performed the action on herself.,10
Reflexive Pronouns,189,Correct the error: 'They enjoyed theirselves at the event.' (Choose the correct reflexive pronoun).,theirselves,themselves,ourselves,yourself,B,'Theirselves' is incorrect; 'themselves' is the correct reflexive pronoun for the subject 'They'.,10
Reflexive Pronouns,190,Which reflexive pronoun is used in: 'We taught ourselves to cook.'?,We,taught,ourselves,cook,C,"'Ourselves' is a reflexive pronoun used for the subject 'We', showing the action was done by the subject.",10
Subject and Object Pronouns,191,Identify the object pronoun in: 'I gave her a gift.'?,I,gave,her,gift,C,'Her' is an object pronoun used as the object of the verb 'gave'.,1
Subject and Object Pronouns,192,True or False: 'We' in 'We are going to the beach' is a subject pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,'We' is a subject pronoun used as the subject of the verb 'are going'.,2
Subject and Object Pronouns,193,Which sentence uses a subject pronoun correctly?,She is dancing.,Her is dancing.,Him is dancing.,Them is dancing.,A,'She' is a subject pronoun correctly used as the subject of the verb 'is dancing'.,3
Subject and Object Pronouns,194,Choose the correct object pronoun in: 'The teacher called ___ yesterday.'?,they,them,we,I,B,'Them' is an object pronoun correctly used as the object of the verb 'called'.,4
Subject and Object Pronouns,195,Identify the error: 'He met I at the park.' (Choose the correct object pronoun).,I,me,we,No error,B,"'I' should be 'me', an object pronoun, as the object of the verb 'met'.",5
Subject and Object Pronouns,196,Which pronoun is used as the subject in: 'They are reading books.'?,They,are,reading,books,A,'They' is a subject pronoun used as the subject of the verb 'are reading'.,6
Subject and Object Pronouns,197,Which sentence uses an object pronoun correctly?,She invited us to the event.,She invited we to the event.,She invited I to the event.,She invited they to the event.,A,'Us' is an object pronoun correctly used as the object of the verb 'invited'.,7
Subject and Object Pronouns,198,Correct the error: 'Them are playing soccer.' (Choose the correct subject pronoun).,Them,They,Us,No error,B,"'Them' should be 'They', a subject pronoun, as the subject of the verb 'are playing'.",8
Subject and Object Pronouns,199,Which pronoun is used as the object in: 'I helped her with her homework.'?,I,helped,her,homework,C,'Her' is an object pronoun used as the object of the verb 'helped'.,9
Subject and Object Pronouns,200,Choose the correct sentence with a subject pronoun:,He is writing a letter.,Him is writing a letter.,Her is writing a letter.,Them is writing a letter.,A,'He' is a subject pronoun correctly used as the subject of the verb 'is writing'.,10
Subject and Object Pronouns,201,Identify the subject pronoun in: 'They are cooking dinner.'?,They,are,cooking,dinner,A,'They' is a subject pronoun used as the subject of the verb 'are cooking'.,1
Subject and Object Pronouns,202,"True or False: In the sentence 'I gave her a flower,' 'her' is an object pronoun.?",TRUE,FALSE,Not a pronoun,Uncertain,A,'Her' is an object pronoun used as the object of the verb 'gave'.,1
Subject and Object Pronouns,203,Which sentence uses a subject pronoun correctly?,He is drawing a picture.,Him is drawing a picture.,Her is drawing a picture.,Them is drawing a picture.,A,'He' is a subject pronoun correctly used as the subject of the verb 'is drawing'.,1
Subject and Object Pronouns,204,Choose the correct object pronoun in: 'The coach selected ___ for the team.'?,we,us,they,I,B,'Us' is an object pronoun correctly used as the object of the verb 'selected'.,2
Subject and Object Pronouns,205,Identify the error: 'She saw I at the park.' (Choose the correct object pronoun).,I,me,we,No error,B,"'I' should be 'me', an object pronoun, as the object of the verb 'saw'.",2
Subject and Object Pronouns,206,Which pronoun is used as the subject in: 'We love to travel.'?,We,love,to,travel,A,'We' is a subject pronoun used as the subject of the verb 'love'.,2
Subject and Object Pronouns,207,Which sentence uses an object pronoun correctly?,They called me yesterday.,They called I yesterday.,They called we yesterday.,They called he yesterday.,A,'Me' is an object pronoun correctly used as the object of the verb 'called'.,3
Subject and Object Pronouns,208,True or False: 'He' in 'He is playing chess' is a subject pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,'He' is a subject pronoun used as the subject of the verb 'is playing'.,3
Subject and Object Pronouns,209,Correct the error: 'Us are going to the store.' (Choose the correct subject pronoun).,Us,We,Them,Her,B,"'Us' should be 'We', a subject pronoun, as the subject of the verb 'are going'.",3
Subject and Object Pronouns,210,Which pronoun is used as the object in: 'She invited them to the wedding.'?,She,invited,them,wedding,C,'Them' is an object pronoun used as the object of the verb 'invited'.,4
Subject and Object Pronouns,211,Choose the correct sentence with a subject pronoun:,They are singing a song.,Them are singing a song.,Her are singing a song.,Him are singing a song.,A,'They' is a subject pronoun correctly used as the subject of the verb 'are singing'.,4
Subject and Object Pronouns,212,Identify the error: 'He gave I a present.' (Choose the correct object pronoun).,I,me,we,No error,B,"'I' should be 'me', an object pronoun, as the object of the verb 'gave'.",4
Subject and Object Pronouns,213,Which sentence uses 'we' correctly as a subject pronoun?,We are painting the room.,Us are painting the room.,Them are painting the room.,Her are painting the room.,A,'We' is a subject pronoun correctly used as the subject of the verb 'are painting'.,5
Subject and Object Pronouns,214,True or False: 'Him' in 'I met him at the club' is an object pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,'Him' is an object pronoun used as the object of the verb 'met'.,5
Subject and Object Pronouns,215,Which pronoun is used as the subject in: 'She is baking a cake.'?,She,is,baking,cake,A,'She' is a subject pronoun used as the subject of the verb 'is baking'.,5
Subject and Object Pronouns,216,Correct the error: 'They saw she at the concert.' (Choose the correct object pronoun).,she,her,he,No error,B,"'She' should be 'her', an object pronoun, as the object of the verb 'saw'.",6
Subject and Object Pronouns,217,Which sentence uses an object pronoun correctly?,She helped us with the task.,She helped we with the task.,She helped I with the task.,She helped they with the task.,A,'Us' is an object pronoun correctly used as the object of the verb 'helped'.,6
Subject and Object Pronouns,218,Identify the subject pronoun in: 'They are writing a letter.'?,They,are,writing,letter,A,'They' is a subject pronoun used as the subject of the verb 'are writing'.,6
Subject and Object Pronouns,219,Which pronoun is used as the object in: 'I taught him to swim.'?,I,taught,him,swim,C,'Him' is an object pronoun used as the object of the verb 'taught'.,7
Subject and Object Pronouns,220,Choose the correct sentence with a subject pronoun:,I am reading a book.,Me am reading a book.,Her am reading a book.,Them am reading a book.,A,'I' is a subject pronoun correctly used as the subject of the verb 'am reading'.,7
Subject and Object Pronouns,221,Correct the error: 'We met he at the mall.' (Choose the correct object pronoun).,he,him,we,No error,B,"'He' should be 'him', an object pronoun, as the object of the verb 'met'.",7
Subject and Object Pronouns,222,Which pronoun is used as the subject in: 'He is playing the guitar.'?,He,is,playing,guitar,A,'He' is a subject pronoun used as the subject of the verb 'is playing'.,8
Subject and Object Pronouns,223,True or False: 'Them' in 'She called them yesterday' is an object pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,'Them' is an object pronoun used as the object of the verb 'called'.,8
Subject and Object Pronouns,224,Identify the error: 'She invited I to the party.' (Choose the correct object pronoun).,I,me,we,No error,B,"'I' should be 'me', an object pronoun, as the object of the verb 'invited'.",8
Subject and Object Pronouns,225,Which sentence uses a subject pronoun correctly?,They are dancing.,Them are dancing.,Her are dancing.,Him are dancing.,A,'They' is a subject pronoun correctly used as the subject of the verb 'are dancing'.,9
Subject and Object Pronouns,226,Choose the correct object pronoun in: 'The teacher praised ___ for their effort.'?,they,them,we,I,B,'Them' is an object pronoun correctly used as the object of the verb 'praised'.,9
Subject and Object Pronouns,227,Which pronoun is used as the object in: 'I helped her with the project.'?,I,helped,her,project,C,'Her' is an object pronoun used as the object of the verb 'helped'.,9
Subject and Object Pronouns,228,Correct the error: 'Them are going to the park.' (Choose the correct subject pronoun).,Them,They,Us,No error,B,"'Them' should be 'They', a subject pronoun, as the subject of the verb 'are going'.",10
Subject and Object Pronouns,229,Identify the subject pronoun in: 'She is writing a story.'?,She,is,writing,story,A,'She' is a subject pronoun used as the subject of the verb 'is writing'.,10
Subject and Object Pronouns,230,Which sentence uses an object pronoun correctly?,She gave me a gift.,She gave I a gift.,She gave we a gift.,She gave they a gift.,A,'Me' is an object pronoun correctly used as the object of the verb 'gave'.,10
Possessive Adjectives and Pronouns,231,Identify the possessive adjective in: 'This is her book.'?,This,is,her,book,C,'Her' is a possessive adjective used to show ownership of the book.,1
Possessive Adjectives and Pronouns,232,"True or False: In the sentence 'This car is mine,' 'mine' is a possessive pronoun.?",TRUE,FALSE,Not a pronoun,Uncertain,A,'Mine' is a possessive pronoun indicating ownership of the car.,1
Possessive Adjectives and Pronouns,233,Which sentence uses a possessive adjective correctly?,Their house is big.,Theirs house is big.,Them house is big.,Her house is big.,A,'Their' is a possessive adjective correctly used to show ownership of the house.,1
Possessive Adjectives and Pronouns,234,Choose the correct possessive pronoun in: 'This phone is ___.'?,my,mine,your,yours,B,'Mine' is a possessive pronoun correctly used to show ownership of the phone.,2
Possessive Adjectives and Pronouns,235,Identify the error: 'This is ours bag.' (Choose the correct possessive form).,ours,our,we,No error,B,"'Ours' should be 'our', a possessive adjective, to describe the noun 'bag'.",2
Possessive Adjectives and Pronouns,236,Which possessive adjective is used in: 'His sister is a nurse.'?,His,sister,is,nurse,A,'His' is a possessive adjective used to show the relationship of the sister.,2
Possessive Adjectives and Pronouns,237,Which sentence uses 'my' correctly as a possessive adjective?,My book is on the table.,Mine book is on the table.,I book is on the table.,Me book is on the table.,A,'My' is a possessive adjective correctly used to show ownership of the book.,3
Possessive Adjectives and Pronouns,238,True or False: 'Hers' in 'This bag is hers' is a possessive pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,'Hers' is a possessive pronoun indicating ownership of the bag.,3
Possessive Adjectives and Pronouns,239,Correct the error: 'This is his bag.' ,his,hers,he,No error,D,"'His' is a possessive adjective, correctly used to describe 'bag'.",3
Possessive Adjectives and Pronouns,240,Which possessive pronoun is used in: 'The red jacket is yours.'?,red,jacket,is,yours,D,'Yours' is a possessive pronoun indicating ownership of the jacket.,4
Possessive Adjectives and Pronouns,241,Choose the correct sentence with a possessive adjective:,Her dog is playful.,Hers dog is playful.,She dog is playful.,Them dog is playful.,A,'Her' is a possessive adjective correctly used to show ownership of the dog.,4
Possessive Adjectives and Pronouns,242,Identify the possessive pronoun in: 'This house is theirs.'?,This,house,is,theirs,D,'Theirs' is a possessive pronoun indicating ownership of the house.,4
Possessive Adjectives and Pronouns,243,Which sentence uses 'their' correctly as a possessive adjective?,Their friends are visiting.,Theirs friends are visiting.,Them friends are visiting.,Her friends are visiting.,A,'Their' is a possessive adjective correctly used to show the relationship of the friends.,5
Possessive Adjectives and Pronouns,244,True or False: 'My' in 'My brother is a doctor' is a possessive adjective.?,TRUE,FALSE,Not a pronoun Uncertainty,Uncertain,A,'My' is a possessive adjective used to show the relationship of the brother.,5
Possessive Adjectives and Pronouns,245,Which possessive pronoun is used in: 'The blue scarf is hers.'?,blue,scarf,is,hers,D,'Hers' is a possessive pronoun indicating ownership of the scarf.,5
Possessive Adjectives and Pronouns,246,Correct the error: 'This is mine book.' (Choose the correct possessive form).,mine,my,I,No error,B,"'Mine' should be 'my', a possessive adjective, to describe the noun 'book'.",6
Possessive Adjectives and Pronouns,247,Which sentence uses a possessive adjective correctly?,Our team won the game.,Ours team won the game.,Us team won the game.,Them team won the game.,A,'Our' is a possessive adjective correctly used to show ownership of the team.,6
Possessive Adjectives and Pronouns,248,Identify the possessive adjective in: 'Her house is big.'?,Her,house,is,big,A,'Her' is a possessive adjective used to show ownership of the house.,6
Possessive Adjectives and Pronouns,249,Which possessive pronoun is used in: 'This bike is mine.'?,This,bike,is,mine,D,'Mine' is a possessive pronoun indicating ownership of the bike.,7
Possessive Adjectives and Pronouns,250,Choose the correct sentence with a possessive adjective:,His cat is sleeping.,Hers cat is sleeping.,He cat is sleeping.,Them cat is sleeping.,A,'His' is a possessive adjective correctly used to show ownership of the cat.,7
Possessive Adjectives and Pronouns,251,Which possessive adjective is used in: 'My parents are traveling.'?,My,parents,are,traveling,A,'My' is a possessive adjective used to show the relationship of the parents.,7
Possessive Adjectives and Pronouns,252,Correct the error: 'This is yours bag.' (Choose the correct possessive form).,yours,your,you,No error,B,"'Yours' should be 'your', a possessive adjective, to describe the noun 'bag'.",8
Possessive Adjectives and Pronouns,253,True or False: 'Ours' in 'This house is ours' is a possessive pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,'Ours' is a possessive pronoun indicating ownership of the house.,8
Possessive Adjectives and Pronouns,254,Which sentence uses a possessive adjective correctly?,Their team won the match.,Theirs team won the match.,Them team won the match.,Her team won the match.,A,'Their' is a possessive adjective correctly used to show ownership of the team.,8
Possessive Adjectives and Pronouns,255,Which possessive pronoun is used in: 'The green jacket is theirs.'?,green,jacket,is,theirs,D,'Theirs' is a possessive pronoun indicating ownership of the jacket.,9
Possessive Adjectives and Pronouns,256,Choose the correct sentence with a possessive adjective:,My brother is a lawyer.,Mine brother is a lawyer.,I brother is a lawyer.,Me brother is a lawyer.,A,'My' is a possessive adjective correctly used to show the relationship of the brother.,9
Possessive Adjectives and Pronouns,257,Identify the possessive pronoun in: 'This pen is yours.'?,This,pen,is,yours,D,'Yours' is a possessive pronoun indicating ownership of the pen.,9
Possessive Adjectives and Pronouns,258,Which sentence uses 'her' correctly as a possessive adjective?,Her dog is friendly.,Hers dog is friendly.,She dog is friendly.,Them dog is friendly.,A,'Her' is a possessive adjective correctly used to show ownership of the dog.,10
Possessive Adjectives and Pronouns,259,Correct the error: 'This is ours car.' (Choose the correct possessive form).,ours,our,we,No error,B,"'Ours' should be 'our', a possessive adjective, to describe the noun 'car'.",10
Possessive Adjectives and Pronouns,260,Which possessive adjective is used in: 'Their parents are here.'?,Their,parents,are,here,A,'Their' is a possessive adjective used to show the relationship of the parents.,10
Reflexive Pronouns,261,Identify the reflexive pronoun in: 'She taught herself to dance.'?,She,taught,herself,dance,C,'Herself' is a reflexive pronoun indicating that 'She' performed the action on herself.,1
Reflexive Pronouns,262,"True or False: In the sentence 'We enjoyed ourselves at the picnic,' 'ourselves' is a reflexive pronoun.?",TRUE,FALSE,Not a pronoun,Uncertain,A,'Ourselves' is a reflexive pronoun showing that 'We' performed the action on ourselves.,1
Reflexive Pronouns,263,Which sentence uses a reflexive pronoun correctly?,He painted himself a picture.,He painted him a picture.,He painted his a picture.,He painted he a picture.,A,'Himself' is a reflexive pronoun correctly used to show that 'He' performed the action on himself.,1
Reflexive Pronouns,264,Choose the correct reflexive pronoun in: 'They organized the event ___.'?,myself,yourself,themselves,ourselves,C,"'Themselves' is a reflexive pronoun correctly used for the subject 'They', showing the action was done by the subject.",2
Reflexive Pronouns,265,"Identify the error: 'I made the cake myself.' (If there is no error, choose 'No error').",myself,yourself,himself,No error,D,'Myself' is the correct reflexive pronoun for the subject 'I'.,2
Reflexive Pronouns,266,Which reflexive pronoun is used in: 'You should help yourself to some food.'?,You,should,help,yourself,D,"'Yourself' is a reflexive pronoun used for the subject 'You', showing the action affects the subject.",2
Reflexive Pronouns,267,Which sentence uses 'herself' correctly as a reflexive pronoun?,She taught herself to sing.,She taught her to sing.,She taught hers to sing.,She taught she to sing.,A,'Herself' is a reflexive pronoun correctly used for the subject 'She' to show the action was done by the subject.,3
Reflexive Pronouns,268,True or False: 'Myself' in 'I hurt myself' is a reflexive pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,"'Myself' is a reflexive pronoun used for the subject 'I', showing the action affected the subject.",3
Reflexive Pronouns,269,Correct the error: 'They enjoyed theirselves at the party.' (Choose the correct reflexive pronoun).,theirselves,themselves,ourselves,yourself,B,'Theirselves' is incorrect; 'themselves' is the correct reflexive pronoun for the subject 'They'.,3
Reflexive Pronouns,270,Which reflexive pronoun is used in: 'We painted the house ourselves.'?,We,painted,house,ourselves,D,"'Ourselves' is a reflexive pronoun used for the subject 'We', showing the action was done by the subject.",4
Reflexive Pronouns,271,Choose the correct sentence with a reflexive pronoun:,He fixed the car himself.,He fixed the car him.,He fixed the car his.,He fixed the car he.,A,'Himself' is a reflexive pronoun correctly used to show that 'He' performed the action alone.,4
Reflexive Pronouns,272,Identify the reflexive pronoun in: 'She dressed herself for the event.'?,She,dressed,herself,event,C,'Herself' is a reflexive pronoun indicating that 'She' performed the action on herself.,4
Reflexive Pronouns,273,Which sentence uses 'ourselves' correctly as a reflexive pronoun?,We taught ourselves to dance.,Us taught ourselves to dance.,Them taught ourselves to dance.,Her taught ourselves to dance.,A,'Ourselves' is a reflexive pronoun correctly used for the subject 'We' to show the action was done by the subject.,5
Reflexive Pronouns,274,True or False: 'Themselves' in 'They helped themselves to some food' is a reflexive pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,"'Themselves' is a reflexive pronoun used for the subject 'They', showing the action affected the subject.",5
Reflexive Pronouns,275,Which reflexive pronoun is used in: 'I enjoyed myself at the concert.'?,I,enjoyed,myself,concert,C,"'Myself' is a reflexive pronoun used for the subject 'I', showing the action affected the subject.",5
Reflexive Pronouns,276,Correct the error: 'You should do it your.' (Choose the correct reflexive pronoun).,your,yourself,himself,No error,B,"'Your' should be 'yourself', a reflexive pronoun, to show that 'You' should perform the action.",6
Reflexive Pronouns,277,Which sentence uses a reflexive pronoun correctly?,They prepared themselves for the trip.,They prepared them for the trip.,They prepared theirs for the trip.,They prepared they for the trip.,A,'Themselves' is a reflexive pronoun correctly used to show that 'They' performed the action on themselves.,6
Reflexive Pronouns,278,Identify the reflexive pronoun in: 'He hurt himself while cooking.'?,He,hurt,himself,cooking,C,'Himself' is a reflexive pronoun indicating that 'He' performed the action on himself.,6
Reflexive Pronouns,279,Which reflexive pronoun is used in: 'We enjoyed ourselves at the picnic.'?,We,enjoyed,ourselves,picnic,C,"'Ourselves' is a reflexive pronoun used for the subject 'We', showing the action affected the subject.",7
Reflexive Pronouns,280,Choose the correct sentence with a reflexive pronoun:,She taught herself to play chess.,She taught her to play chess.,She taught hers to play chess.,She taught she to play chess.,A,'Herself' is a reflexive pronoun correctly used to show that 'She' performed the action on herself.,7
Reflexive Pronouns,281,Which reflexive pronoun is used in: 'You should be proud of yourself.'?,You,should,proud,yourself,D,"'Yourself' is a reflexive pronoun used for the subject 'You', showing the action affects the subject.",7
Reflexive Pronouns,282,"Correct the error: 'He made the dinner himself.' (If there is no error, choose 'No error').",himself,yourself,themselves,No error,D,'Himself' is the correct reflexive pronoun for the subject 'He'.,8
Reflexive Pronouns,283,True or False: 'Ourselves' in 'We organized the party ourselves' is a reflexive pronoun.?,TRUE,FALSE,Not a pronoun,Uncertain,A,"'Ourselves' is a reflexive pronoun used for the subject 'We', showing the action was done by the subject.",8
Reflexive Pronouns,284,Which sentence uses a reflexive pronoun correctly?,They taught themselves to swim.,Them taught themselves to swim.,They taught theirselves to swim.,Her taught themselves to swim.,A,'Themselves' is a reflexive pronoun correctly used to show that 'They' performed the action on themselves.,8
Reflexive Pronouns,285,Which reflexive pronoun is used in: 'She prepared herself for the interview.'?,She,prepared,herself,interview,C,"'Herself' is a reflexive pronoun used for the subject 'She', showing the action was done by the subject.",9
Reflexive Pronouns,286,Choose the correct sentence with a reflexive pronoun:,We decorated the room ourselves.,Us decorated the room ourselves.,Them decorated the room ourselves.,Her decorated the room ourselves.,A,'Ourselves' is a reflexive pronoun correctly used to show that 'We' performed the action on ourselves.,9
Reflexive Pronouns,287,Identify the reflexive pronoun in: 'I taught myself to play the guitar.'?,I,taught,myself,guitar,C,"'Myself' is a reflexive pronoun used for the subject 'I', showing the action was done by the subject.",9
