Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Simple Past and Past Continuous,166,Fill in the blank: I ___ her last week.,met,was meeting,meet,am meeting,A,"Simple past describes a completed action, like met last week.",6
Simple Past and Past Continuous,167,Fill in the blank: They ___ when the bell rang.,were studying,studied,are studying,study,A,"Past continuous describes an action interrupted, like were studying.",7
Simple Past and Past Continuous,168,Which sentence uses simple past correctly?,He not see her.,He did not see her.,He was not see her.,He not saw her.,B,Simple past negative uses did not plus base verb.,8
Simple Past and Past Continuous,169,Which sentence uses past continuous for an action in progress?,I wrote a letter.,I was writing a letter.,I have written a letter.,I write a letter.,B,"Past continuous describes actions in progress, like was writing.",9
Simple Past and Past Continuous,170,Choose the correct question in past continuous: ___ she waiting at 5 p.m.?,Was,Did,Is,Has,A,Past continuous questions use was plus verb-ing for singular subjects.,10
Simple Past and Past Continuous,171,Which sentence is correct in simple past?,I not mailed the letter.,I did not mail the letter.,I was not mail the letter.,I not mail the letter.,B,Simple past negative uses did not plus base verb.,1
Simple Past and Past Continuous,172,What does past continuous express in: They were arguing at 6 p.m.?,Action in progress,Completed action,Habit,Future plan,A,"Past continuous describes actions in progress at a specific time, like were arguing.",2
Simple Past and Past Continuous,173,Which sentence shows an interrupted action?,She was crying when he arrived.,She cried yesterday.,She has cried.,She cries daily.,A,"Past continuous with simple past shows an interrupted action, like was crying.",3
Simple Past and Past Continuous,174,Choose the correct negative in simple past: He ___ attend the meeting.,did not,was not,has not,not,A,Simple past negative uses did not plus base verb.,4
Simple Past and Past Continuous,175,Fill in the blank: She ___ when I called.,was talking,talked,talks,is talking,A,"Past continuous describes an action interrupted, like was talking.",5
Past Perfect and Future Expressions,176,Which sentence uses the past perfect tense to describe an earlier action?,She had waited before I arrived.,She waited before I arrived.,She was waiting.,She waits.,A,Past perfect uses had plus past participle for actions before another past event.,6
Past Perfect and Future Expressions,177,Identify the tense: Dr. Akram had seen four patients by 6:30 p.m.,Simple Past,Past Continuous,Past Perfect,Present Perfect,C,"Past perfect uses had plus past participle, like had seen, for actions completed before a past time.",7
Past Perfect and Future Expressions,178,Which sentence uses will to express a future fact?,I will be 56 next month.,I am going to call you.,I leave tomorrow.,I am leaving now.,A,"Will expresses future facts, like will be 56.",8
Past Perfect and Future Expressions,179,What does past perfect continuous express in: He had been seeing patients since 5 p.m.?,Duration before a past point,Completed action,Future plan,Habit,A,"Past perfect continuous emphasizes duration before a past time, like had been seeing.",9
Past Perfect and Future Expressions,180,Which sentence uses going to for a planned action?,I am going to visit the fort.,I will visit the fort.,I visit the fort.,I visited the fort.,A,"Going to expresses planned actions, like am going to visit.",10
Past Perfect and Future Expressions,181,Which sentence is correct in past perfect?,She had ate dinner.,She had eaten dinner.,She has eaten dinner.,She ate dinner.,B,"Past perfect uses had plus past participle, like had eaten.",1
Past Perfect and Future Expressions,182,What does future expression will show in: I will buy the medicine for you?,Offer,Schedule,Habit,Past action,A,"Will is used for offers, like will buy.",2
Past Perfect and Future Expressions,183,Which sentence uses past perfect continuous correctly?,I had been typing.,I had typed.,I was typing.,I typed.,A,"Past perfect continuous uses had plus been plus verb-ing, like had been typing.",3
Past Perfect and Future Expressions,184,Choose the correct question in past perfect: ___ you finished by then?,Had,Did,Have,Were,A,Past perfect questions use had plus past participle.,4
Past Perfect and Future Expressions,185,Which sentence uses simple present for a schedule?,The ceremony starts at 6 p.m.,The ceremony will start.,The ceremony is starting now.,The ceremony started.,A,"Simple present is used for schedules, like starts at 6 p.m.",5
Past Perfect and Future Expressions,186,Identify the tense: She had been unpacking before I called.,Simple Past,Past Continuous,Past Perfect,Past Perfect Continuous,D,"Past perfect continuous uses had plus been plus verb-ing, like had been unpacking.",6
Past Perfect and Future Expressions,187,Which sentence uses will correctly?,I will to call you.,I will call you.,I will calling you.,I will calls you.,B,"Will is followed by the base verb, like will call.",7
Past Perfect and Future Expressions,188,What does going to express in: I am going to take a taxi?,Plan,Fact,Habit,Past action,A,"Going to expresses a planned intention, like am going to take.",8
Past Perfect and Future Expressions,189,Which sentence uses past perfect to show an earlier action?,I had called her before she left.,I called her yesterday.,I am calling her.,I call her daily.,A,"Past perfect shows an action completed before another, like had called.",9
Past Perfect and Future Expressions,190,Choose the correct future form: We ___ to Cox’s Bazar.,are going,will go,go,went,A,"Present continuous expresses fixed future plans, like are going.",10
Past Perfect and Future Expressions,191,Which sentence is correct in past perfect?,She had wait for me.,She had waited for me.,She wait for me.,She waiting for me.,B,"Past perfect uses had plus past participle, like had waited.",1
Past Perfect and Future Expressions,192,What does past perfect show in: She had unpacked before I called?,Earlier action,Ongoing action,Future action,Habit,A,"Past perfect shows an action completed before another, like had unpacked.",2
Past Perfect and Future Expressions,193,Which sentence uses going to correctly?,I am going to call her.,I will going to call her.,I going to call her.,I am go to call her.,A,Going to uses be plus going to plus base verb.,3
Past Perfect and Future Expressions,194,Choose the correct negative in past perfect: They ___ arrived by then.,had not,did not,have not,not,A,Past perfect negative uses had not plus past participle.,4
Past Perfect and Future Expressions,195,Fill in the blank: I ___ to the market tomorrow.,will go,am going,go,went,A,"Will expresses a future decision, like will go.",5
Past Perfect and Future Expressions,196,Fill in the blank: She ___ before I arrived.,had left,left,has left,is leaving,A,"Past perfect shows an action completed before another, like had left.",6
Past Perfect and Future Expressions,197,Which sentence uses past perfect continuous correctly?,I had been working.,I had worked.,I was worked.,I worked.,A,Past perfect continuous uses had plus been plus verb-ing.,7
Past Perfect and Future Expressions,198,What does simple present express in: The sale starts on December 28th?,Schedule,Habit,Fact,Current action,A,"Simple present is used for schedules, like starts on December 28th.",8
Past Perfect and Future Expressions,199,Which sentence uses will for an offer?,I will call her.,I am calling her.,I call her.,I called her.,A,"Will is used for offers, like will call.",9
Past Perfect and Future Expressions,200,Fill in the blank: He ___ for hours before the exam.,had been studying,had studied,was studied,studied,A,Past perfect continuous emphasizes duration before a past event.,10
Simple Present and Present Continuous,201,Which sentence uses the simple present tense to describe a routine?,Mr. Ahmed is sitting at his desk now.,Mr. Ahmed starts writing every dawn.,Mrs. Ahmed is gardening today.,They are talking about plans.,B,"The simple present tense describes routines, using the base verb with -s for third-person singular, like starts.",1
Simple Present and Present Continuous,202,Identify the tense in this sentence: Laila Banu helps in the garden.,Simple Present,Present Continuous,Simple Past,Present Perfect,A,"The verb helps indicates a routine action, expressed in the simple present tense.",2
Simple Present and Present Continuous,203,Which option shows the correct simple present form for a plural subject?,They lives in Khulna.,They live in Khulna.,They are living in Khulna.,They living in Khulna.,B,"Plural subjects in simple present use the base verb, like live.",3
Simple Present and Present Continuous,204,Which sentence uses the present continuous tense to describe a current activity?,Mr. Ahmed writes books.,Mrs. Ahmed grows flowers.,Mr. Ahmed is helping in the garden.,They talk daily.,C,"The present continuous uses be plus verb-ing for actions happening now, like is helping.",4
Simple Present and Present Continuous,205,Which verb is not suitable for the continuous form?,She hears the news.,She is gardening now.,They are talking today.,I am assisting.,A,State verbs like hears are not used in continuous form.,5
Simple Present and Present Continuous,206,Which sentence correctly places a frequency adverb in the simple present?,Mr. Ahmed usually works long hours.,Mr. Ahmed works usually long hours.,Mr. Ahmed is usually working.,Usually Mr. Ahmed work.,A,Frequency adverbs like usually go before the main verb in simple present.,6
Simple Present and Present Continuous,207,What does the simple present tense express in: She takes the bus to work?,Habit,Temporary action,Past event,Future plan,A,"Simple present describes habits, like takes the bus.",7
Simple Present and Present Continuous,208,Which sentence is in the present continuous tense?,Mr. Ahmed writes daily.,Mrs. Ahmed plants vegetables.,They are discussing their daughters.,He works hard.,C,"Present continuous uses be plus verb-ing for actions now, like are discussing.",8
Simple Present and Present Continuous,209,Choose the correct question form in simple present: ___ Mrs. Ahmed in the garden?,Is,Does,Do,Are,A,"Questions with be in simple present use the verb before the subject, like Is Mrs. Ahmed.",9
Simple Present and Present Continuous,210,Which sentence expresses a timetable using the simple present tense?,The shop opens at 9 a.m.,The shop is opening now.,The shop open at 9 a.m.,The shop opening at 9 a.m.,A,"Simple present is used for timetables, like opens at 9 a.m.",10
Simple Present and Present Continuous,211,Which sentence shows the correct negative form in simple present?,She do not grow flowers.,She does not grow flowers.,She is not grow flowers.,She not grows flowers.,B,Simple present negative for third-person singular uses does not plus base verb.,1
Simple Present and Present Continuous,212,What does the present continuous express in: They are planning a trip this week?,Temporary action,Habit,Fact,Schedule,A,"Present continuous describes temporary actions, like are planning this week.",2
Simple Present and Present Continuous,213,Which sentence uses the simple present to describe a fact?,The moon shine at night.,The moon shines at night.,The moon is shining now.,The moon shining at night.,B,"Simple present describes facts with the correct verb form, like shines.",3
Simple Present and Present Continuous,214,Identify the tense: We are leaving for Sylhet next week.,Simple Present,Present Continuous,Simple Past,Present Perfect,B,Present continuous with a future time marker like next week indicates a planned action.,4
Simple Present and Present Continuous,215,Which sentence is correct in simple present?,He know the answer.,He knows the answer.,He is knowing the answer.,He knowing the answer.,B,"Simple present for third-person singular uses knows, not continuous for state verbs like know.",5
Simple Present and Present Continuous,216,Which option correctly forms a simple present question?,Does he works at home?,Do he work at home?,Does he work at home?,Is he work at home?,C,"Simple present questions for third-person singular use does plus base verb, like does work.",6
Simple Present and Present Continuous,217,Which sentence uses the present continuous for a current action?,He writes every day.,She is preparing the beds now.,They live in a village.,I like books.,B,"Present continuous describes current actions, like is preparing now.",7
Simple Present and Present Continuous,218,What does simple present express in: The show begins at 8 p.m.?,Schedule,Habit,Fact,Current action,A,"Simple present is used for schedules, like begins at 8 p.m.",8
Simple Present and Present Continuous,219,Which sentence correctly uses the present continuous tense?,I recognize her face.,She wants a gift.,They are always arguing.,He hates noise.,C,"Present continuous describes repeated actions with always, like are arguing.",9
Simple Present and Present Continuous,220,Identify the tense: Mr. Ahmed is helping his wife this month.,Simple Present,Present Continuous,Simple Past,Present Perfect,B,"Present continuous describes temporary actions with this month, like is helping.",10
Simple Present and Present Continuous,221,Fill in the blank: She ___ to school daily.,walks,is walking,walk,walking,A,"Simple present describes habits, like walks daily.",1
Simple Present and Present Continuous,222,Fill in the blank: They ___ about the weather now.,are talking,talk,talks,is talking,A,"Present continuous describes actions happening now, like are talking.",2
Simple Present and Present Continuous,223,Which sentence uses the simple present correctly?,She is feel tired.,She feels tired.,She feeling tired.,She feel tired.,B,"State verb feels uses simple present, not continuous.",3
Simple Present and Present Continuous,224,Which sentence uses the present continuous for a planned action?,I go to the park daily.,She is visiting her friend tomorrow.,He likes music.,They live there.,B,"Present continuous expresses planned actions, like is visiting tomorrow.",4
Simple Present and Present Continuous,225,Fill in the blank: The store ___ at 10 a.m.,opens,is opening,open,opening,A,"Simple present is used for schedules, like opens at 10 a.m.",5
Present Perfect and Present Perfect Continuous,226,Which sentence uses the present perfect tense to describe a recent event?,I have visited Japan.,I am visiting Japan.,I visited Japan.,I visit Japan.,A,"Present perfect describes past experiences with current relevance, like have visited.",6
Present Perfect and Present Perfect Continuous,227,Identify the tense: Reza has bought a flat in Uttara.,Simple Present,Present Continuous,Present Perfect,Present Perfect Continuous,C,"Present perfect uses have or has plus past participle, like has bought.",7
Present Perfect and Present Perfect Continuous,228,Which sentence shows a recent action with a result in present perfect?,Sagar is posting a letter.,Sagar has posted the letter.,Sagar posted a letter.,Sagar was posting a letter.,B,"Present perfect describes recent actions with results, like has posted.",8
Present Perfect and Present Perfect Continuous,229,What does present perfect express in: I have been to Canada?,Experience,Habit,Current action,Future plan,A,"Present perfect describes experiences, like have been to.",9
Present Perfect and Present Perfect Continuous,230,Which sentence uses present perfect continuous for an ongoing activity?,I have finished my work.,I have been reading for hours.,I read for hours.,I am reading now.,B,"Present perfect continuous shows ongoing actions with duration, like have been reading.",10
Present Perfect and Present Perfect Continuous,231,Which sentence is correct in present perfect?,I have saw a bird.,I have seen a bird.,I seen a bird.,I has seen a bird.,B,"Present perfect uses have plus past participle, like have seen.",1
Present Perfect and Present Perfect Continuous,232,What does present perfect continuous express in: I have been cleaning the kitchen?,Recent action with result,Completed action,Future plan,Habit,A,"Present perfect continuous shows recent actions with visible results, like have been cleaning.",2
Present Perfect and Present Perfect Continuous,233,Which sentence uses present perfect to show a finished action?,I am working now.,I have completed my work.,I have been working.,I worked yesterday.,B,"Present perfect shows finished actions, like have completed.",3
Present Perfect and Present Perfect Continuous,234,Choose the correct question in present perfect: ___ you visited London?,Have,Did,Are,Do,A,Present perfect questions use have plus past participle for experiences.,4
Present Perfect and Present Perfect Continuous,235,Which sentence uses present perfect continuous correctly?,I have been knowing her.,I have known her.,I have been writing for hours.,I am writing now.,C,"Present perfect continuous is used for ongoing actions, like have been writing.",5
Present Perfect and Present Perfect Continuous,236,Identify the tense: She has gone to the market.,Simple Present,Present Continuous,Present Perfect,Present Perfect Continuous,C,"Present perfect uses have or has plus past participle, like has gone.",6
Present Perfect and Present Perfect Continuous,237,Which sentence shows a completed action in present perfect?,I have been studying all day.,I have finished my homework.,I am studying now.,I studied yesterday.,B,"Present perfect shows completed actions, like have finished.",7
Present Perfect and Present Perfect Continuous,238,What does present perfect continuous express in: They have been waiting since 3 o’clock?,Duration,Completed action,Future plan,Habit,A,"Present perfect continuous emphasizes duration, like have been waiting.",8
Present Perfect and Present Perfect Continuous,239,Which sentence uses present perfect correctly?,I have been to Japan.,I been to Japan.,I has go to Japan.,I go to Japan.,A,"Have been to means visited and returned, using present perfect.",9
Present Perfect and Present Perfect Continuous,240,Choose the correct negative in present perfect: They ___ arrived yet.,have not,has not,are not,did not,A,Present perfect negative for plural subjects uses have not plus past participle.,10
Present Perfect and Present Perfect Continuous,241,Which sentence is in present perfect continuous?,I am waiting now.,I have waited.,I have been waiting for hours.,I waited yesterday.,C,"Present perfect continuous uses have plus been plus verb-ing, like have been waiting.",1
Present Perfect and Present Perfect Continuous,242,What does present perfect express in: The plane has just landed?,Recent event,Ongoing action,Past habit,Future plan,A,"Present perfect describes recent events, like has just landed.",2
Present Perfect and Present Perfect Continuous,243,Which sentence uses present perfect continuous for an ongoing action?,I have played soccer.,I have been playing soccer for years.,I am playing soccer.,I played soccer.,B,"Present perfect continuous shows ongoing actions over time, like have been playing.",3
Present Perfect and Present Perfect Continuous,244,Choose the correct question in present perfect: ___ you ever visited Paris?,Have,Did,Are,Do,A,Present perfect questions use have plus ever for experiences.,4
Present Perfect and Present Perfect Continuous,245,Which sentence is correct in present perfect?,I have saw a movie.,I have seen a movie.,I seen a movie.,I has seen a movie.,B,"Present perfect uses have plus past participle, like have seen.",5
Present Perfect and Present Perfect Continuous,246,Fill in the blank: She ___ to the park.,has gone,has been,is going,went,A,"Has gone means she is at the park now, using present perfect.",6
Present Perfect and Present Perfect Continuous,247,Fill in the blank: I ___ for two hours.,have been studying,have studied,am studying,studied,A,"Present perfect continuous emphasizes duration, like have been studying.",7
Present Perfect and Present Perfect Continuous,248,Which sentence shows a current result in present perfect?,I am tired.,I have been tired.,I was tired.,I have lost my book.,D,"Present perfect shows current results, like have lost.",8
Present Perfect and Present Perfect Continuous,249,Which sentence uses present perfect continuous correctly?,I have been knowing her.,I have known her.,I have been reading for hours.,I am reading now.,C,"Present perfect continuous is used for ongoing actions, like have been reading.",9
Present Perfect and Present Perfect Continuous,250,Fill in the blank: He ___ just arrived.,has,just,is just,was just,A,"Present perfect with just indicates a recent action, like has arrived.",10
Simple Past and Past Continuous,251,Which sentence uses the simple past tense to describe a past event?,Phil was working.,Phil learned about engines.,Phil is learning.,Phil has learned.,B,"Simple past describes past events, like learned.",1
Simple Past and Past Continuous,252,Identify the tense: Runa was trying to pacify the child.,Simple Present,Present Continuous,Simple Past,Past Continuous,D,"Past continuous uses was plus verb-ing for actions in progress, like was trying.",2
Simple Present and Present Continuous,253,Which sentence shows a past action at a definite time?,I am meeting Runa.,I called Runa yesterday.,I have called Runa.,I was calling Runa.,B,"Simple past describes actions at a specific time, like called yesterday.",3
Simple Past and Past Continuous,254,What does past continuous express in: The child was crying?,Action in progress,Completed action,Habit,Future plan,A,"Past continuous describes actions in progress at a past time, like was crying.",4
Simple Past and Past Continuous,255,Which sentence uses past continuous correctly?,She was help the child.,She was helping the child.,She helped the child.,She helps the child.,B,"Past continuous uses was plus verb-ing, like was helping.",5
Simple Past and Past Continuous,256,Choose the correct negative in simple past: He ___ attend the event.,did not,was not,has not,not,A,Simple past negative uses did not plus base verb.,6
Simple Past and Past Continuous,257,Which sentence shows an interrupted action?,He was reading when the phone rang.,He read yesterday.,He has read.,He reads daily.,A,"Past continuous with simple past shows an interrupted action, like was reading.",7
Simple Past and Past Continuous,258,Identify the tense: Phil wanted to be a mechanic.,Simple Present,Simple Past,Past Continuous,Present Perfect,B,"Simple past uses the past form of the verb, like wanted.",8
Simple Past and Past Continuous,259,Which sentence uses past continuous for an action in progress?,I mailed the letter.,I met her yesterday.,I was reading at 5 p.m.,I have read.,C,"Past continuous describes actions in progress at a specific time, like was reading.",9
Simple Past and Past Continuous,260,Choose the correct question in simple past: ___ you meet her yesterday?,Did,Were,Have,Do,A,Simple past questions use did plus base verb.,10
Simple Past and Past Continuous,261,Which sentence is correct in simple past?,He not worked.,He did not work.,He was not work.,He not work.,B,Simple past negative uses did not plus base verb.,1
Simple Past and Past Continuous,262,What does simple past express in: I visited Sylhet last year?,Past action,Ongoing action,Habit,Future plan,A,"Simple past describes completed actions at a specific time, like visited last year.",2
Simple Past and Past Continuous,263,Which sentence uses past continuous correctly?,They were talk when I arrived.,They were talking when I arrived.,They talked when I arrived.,They talk when I arrive.,B,"Past continuous uses were plus verb-ing, like were talking.",3
Simple Past and Past Continuous,264,Choose the correct negative in past continuous: They ___ playing.,were not,did not,are not,have not,A,Past continuous negative uses were not plus verb-ing.,4
Simple Past and Past Continuous,265,Which sentence shows a completed action in simple past?,I was working.,I worked yesterday.,I am working.,I have worked.,B,"Simple past describes completed actions, like worked yesterday.",5
Simple Past and Past Continuous,266,Fill in the blank: I ___ her last month.,met,was meeting,meet,am meeting,A,"Simple past describes a completed action, like met last month.",6
Simple Past and Past Continuous,267,Fill in the blank: They ___ when the alarm sounded.,were working,worked,are working,work,A,"Past continuous describes an action interrupted, like were working.",7
Simple Past and Past Continuous,268,Which sentence uses simple past correctly?,He not see her.,He did not see her.,He was not see her.,He not saw her.,B,Simple past negative uses did not plus base verb.,8
Simple Past and Past Continuous,269,Which sentence uses past continuous for an action in progress?,I wrote a letter.,I was writing a letter.,I have written a letter.,I write a letter.,B,"Past continuous describes actions in progress, like was writing.",9
Simple Past and Past Continuous,270,Choose the correct question in past continuous: ___ she waiting at 6 p.m.?,Was,Did,Is,Has,A,Past continuous questions use was plus verb-ing for singular subjects.,10
Simple Past and Past Continuous,271,Which sentence is correct in simple past?,I not mailed the letter.,I did not mail the letter.,I was not mail the letter.,I not mail the letter.,B,Simple past negative uses did not plus base verb.,1
Simple Past and Past Continuous,272,What does past continuous express in: They were playing at 5 p.m.?,Action in progress,Completed action,Habit,Future plan,A,"Past continuous describes actions in progress at a specific time, like were playing.",2
Simple Past and Past Continuous,273,Which sentence shows an interrupted action?,She was singing when he called.,She sang yesterday.,She has sung.,She sings daily.,A,"Past continuous with simple past shows an interrupted action, like was singing.",3
Simple Past and Past Continuous,274,Choose the correct negative in simple past: He ___ attend the meeting.,did not,was not,has not,not,A,Simple past negative uses did not plus base verb.,4
Simple Past and Past Continuous,275,Fill in the blank: She ___ when I called.,was reading,read,reads,is reading,A,"Past continuous describes an action interrupted, like was reading.",5
Past Perfect and Future Expressions,276,Which sentence uses the past perfect tense to describe a prior action?,She had called before I arrived.,She called before I arrived.,She was calling.,She calls.,A,Past perfect uses had plus past participle for actions before another past event.,6
Past Perfect and Future Expressions,277,Identify the tense: Nargis had left Dhaka by 11 a.m.,Simple Past,Past Continuous,Past Perfect,Present Perfect,C,"Past perfect uses had plus past participle, like had left, for actions completed before a past time.",7
Past Perfect and Future Expressions,278,Which sentence uses will to express a future prediction?,I will finish the work.,I am going to finish.,I finish tomorrow.,I am finishing now.,A,"Will expresses future predictions, like will finish.",8
Past Perfect and Future Expressions,279,What does past perfect continuous express in: He had been treating patients for years?,Duration before a past point,Completed action,Future plan,Habit,A,"Past perfect continuous emphasizes duration before a past time, like had been treating.",9
Past Perfect and Future Expressions,280,Which sentence uses going to for a planned action?,I am going to visit the museum.,I will visit the museum.,I visit the museum.,I visited the museum.,A,"Going to expresses planned actions, like am going to visit.",10
Past Perfect and Future Expressions,281,Which sentence is correct in past perfect?,She had ate dinner.,She had eaten dinner.,She has eaten dinner.,She ate dinner.,B,"Past perfect uses had plus past participle, like had eaten.",1
Past Perfect and Future Expressions,282,What does future expression will show in: I will help you with your work?,Offer,Schedule,Habit,Past action,A,"Will is used for offers, like will help.",2
Past Perfect and Future Expressions,283,Which sentence uses past perfect continuous correctly?,I had been typing.,I had typed.,I was typing.,I typed.,A,"Past perfect continuous uses had plus been plus verb-ing, like had been typing.",3
Past Perfect and Future Expressions,284,Choose the correct question in past perfect: ___ you finished by then?,Had,Did,Have,Were,A,Past perfect questions use had plus past participle.,4
Past Perfect and Future Expressions,285,Which sentence uses simple present for a schedule?,The event starts at 7 p.m.,The event will start.,The event is starting now.,The event started.,A,"Simple present is used for schedules, like starts at 7 p.m.",5
Past Perfect and Future Expressions,286,Identify the tense: She had been cooking before I called.,Simple Past,Past Continuous,Past Perfect,Past Perfect Continuous,D,"Past perfect continuous uses had plus been plus verb-ing, like had been cooking.",6
Past Perfect and Future Expressions,287,Which sentence uses will correctly?,I will to call you.,I will call you.,I will calling you.,I will calls you.,B,"Will is followed by the base verb, like will call.",7
Past Perfect and Future Expressions,288,What does going to express in: I am going to buy a gift?,Plan,Fact,Habit,Past action,A,"Going to expresses a planned intention, like am going to buy.",8
Past Perfect and Future Expressions,289,Which sentence uses past perfect to show an earlier action?,I had called her before she left.,I called her yesterday.,I am calling her.,I call her daily.,A,"Past perfect shows an action completed before another, like had called.",9
Past Perfect and Future Expressions,290,Choose the correct future form: We ___ to the park.,are going,will go,go,went,A,"Present continuous expresses fixed future plans, like are going.",10
Past Perfect and Future Expressions,291,Which sentence is correct in past perfect?,She had wait for me.,She had waited for me.,She wait for me.,She waiting for me.,B,"Past perfect uses had plus past participle, like had waited.",1
Past Perfect and Future Expressions,292,What does past perfect show in: She had cooked before I arrived?,Earlier action,Ongoing action,Future action,Habit,A,"Past perfect shows an action completed before another, like had cooked.",2
Past Perfect and Future Expressions,293,Which sentence uses going to correctly?,I am going to call her.,I will going to call her.,I going to call her.,I am go to call her.,A,Going to uses be plus going to plus base verb.,3
Past Perfect and Future Expressions,294,Choose the correct negative in past perfect: They ___ arrived by then.,had not,did not,have not,not,A,Past perfect negative uses had not plus past participle.,4
Past Perfect and Future Expressions,295,Fill in the blank: I ___ to the shop tomorrow.,will go,am going,go,went,A,"Will expresses a future decision, like will go.",5
Past Perfect and Future Expressions,296,Fill in the blank: She ___ before I arrived.,had left,left,has left,is leaving,A,"Past perfect shows an action completed before another, like had left.",6
Past Perfect and Future Expressions,297,Which sentence uses past perfect continuous correctly?,I had been working.,I had worked.,I was worked.,I worked.,A,Past perfect continuous uses had plus been plus verb-ing.,7
Past Perfect and Future Expressions,298,What does simple present express in: The sale ends on January 7th?,Schedule,Habit,Fact,Current action,A,"Simple present is used for schedules, like ends on January 7th.",8
Past Perfect and Future Expressions,299,Which sentence uses will for an offer?,I will help you.,I am helping you.,I help you.,I helped you.,A,"Will is used for offers, like will help.",9
Past Perfect and Future Expressions,300,Fill in the blank: He ___ for hours before the test.,had been studying,had studied,was studied,studied,A,Past perfect continuous emphasizes duration before a past event.,10
