Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
Must/Must not/Need,170,Choose the correct option to prohibit: You ___ talk during the exam.,must not,can,might,could,A,"Must not prohibits an action, like you must not talk during the exam.",5
Must/Must not/Need,171,Which sentence uses must to suggest certainty?,There must be an error in this.,There can be an error.,There might be an error.,There could be an error.,A,"Must suggests certainty, like there must be an error.",6
Must/Must not/Need,172,What function does need have in: I need some rest?,Necessity,Prohibition,Possibility,Advice,A,"Need as a full verb expresses necessity, like I need some rest.",7
Must/Must not/Need,173,Which sentence uses must not to enforce a rule?,You must not eat in the library.,You can eat in the library.,You might eat in the library.,You could eat in the library.,A,"Must not enforces a rule, like you must not eat in the library.",8
Must/Must not/Need,174,Choose the correct option to express an unnecessary action: You ___ bring a laptop.,need not,must,can not,might,A,"Need not indicates an action is not necessary, like you need not bring a laptop.",9
Must/Must not/Need,175,Fill in the blank: She ___ drink coffee due to allergies.,must not,can,might,could,A,"Must not prohibits an action for health reasons, like she must not drink coffee.",10
Should/Ought to,176,Which sentence uses should to offer advice?,You should see a specialist.,You can see a specialist.,You might see a specialist.,You could see a specialist.,A,"Should provides advice, like you should see a specialist.",6
Should/Ought to,177,Identify the function of ought to in: You ought to finish your work.,Advice,Obligation,Permission,Possibility,A,"Ought to gives advice, as in you ought to finish your work.",7
Should/Ought to,178,Which sentence uses should to express an expectation?,She should be home by now.,She can be home by now.,She might be home by now.,She could be home by now.,A,"Should expresses an expected present event, like she should be home by now.",8
Should/Ought to,179,What does should not express in: You should not skip meals?,Advice against,Obligation,Permission,Prohibition,A,"Should not advises against an action, like you should not skip meals.",9
Should/Ought to,180,Which sentence uses ought to to suggest an action?,You ought to join the club.,You can join the club.,You might join the club.,You could join the club.,A,"Ought to suggests an action, like you ought to join the club.",10
Should/Ought to,181,Identify the tense reference in: They should leave soon.,Present,Future,Past,All of these,B,"Should refers to a future action, like they should leave soon.",1
Should/Ought to,182,Which sentence uses should to give advice?,You should try this exercise.,You can try this exercise.,You might try this exercise.,You could try this exercise.,A,"Should offers advice, as in you should try this exercise.",2
Should/Ought to,183,What function does ought to have in: He ought to improve his skills?,Advice,Obligation,Permission,Possibility,A,"Ought to provides advice, like he ought to improve his skills.",3
Should/Ought to,184,Which sentence uses should not to advise against?,You should not ignore your health.,You must not ignore your health.,You can not ignore your health.,You might not ignore your health.,A,"Should not advises against, like you should not ignore your health.",4
Should/Ought to,185,Choose the correct option to express an expectation: He ___ be here by 5.,should,can,might,could,A,"Should expresses an expected future event, like he should be here by 5.",5
Should/Ought to,186,Which sentence uses should in a question for advice?,Should I take this medicine?,Can I take this medicine?,Might I take this medicine?,Could I take this medicine?,A,"Should is used in questions to seek advice, like Should I take this medicine.",6
Should/Ought to,187,What does ought to express in: You ought to consult an expert?,Advice,Obligation,Prohibition,Possibility,A,"Ought to gives advice, as in you ought to consult an expert.",7
Should/Ought to,188,Which sentence uses should to express a future expectation?,The bus should arrive soon.,The bus can arrive soon.,The bus might arrive soon.,The bus could arrive soon.,A,"Should expresses a future expectation, like the bus should arrive soon.",8
Should/Ought to,189,Choose the correct option to advise against: You ___ stay up late.,should not,must not,can not,might not,A,"Should not advises against an action, like you should not stay up late.",9
Should/Ought to,190,Identify the function of should in: Shouldn’t we ask for help?,Advice in question,Obligation,Permission,Prohibition,A,"Should in a negative question seeks advice, like Shouldn’t we ask for help.",10
Should/Ought to,191,Which sentence uses ought to to give an opinion?,You ought to watch this movie.,You can watch this movie.,You might watch this movie.,You could watch this movie.,A,"Ought to expresses an opinion, like you ought to watch this movie.",1
Should/Ought to,192,What does should not indicate in: You should not disturb others?,Advice against,Obligation,Permission,Prohibition,A,"Should not advises against an action, like you should not disturb others.",2
Should/Ought to,193,Which sentence uses should to suggest a future action?,You should learn a new skill.,You can learn a new skill.,You might learn a new skill.,You could learn a new skill.,A,"Should suggests a future action, like you should learn a new skill.",3
Should/Ought to,194,Choose the correct option to express an expectation: She ___ complete her work.,should,can,might,could,A,"Should expresses an expected outcome, like she should complete her work.",4
Should/Ought to,195,Which sentence uses ought to correctly for advice?,You ought to save some money.,You can save some money.,You might save some money.,You could save some money.,A,"Ought to provides advice, like you ought to save some money.",5
Should/Ought to,196,What function does should have in: Should we try another method?,Advice in question,Obligation,Permission,Possibility,A,"Should in a question seeks advice, like Should we try another method.",6
Should/Ought to,197,Which sentence uses should not to advise against?,You should not waste water.,You must not waste water.,You can not waste water.,You might not waste water.,A,"Should not advises against, like you should not waste water.",7
Should/Ought to,198,What does ought to express in: They ought to respect elders?,Advice,Obligation,Prohibition,Possibility,A,"Ought to gives advice, as in they ought to respect elders.",8
Should/Ought to,199,Choose the correct option to suggest: You ___ visit the museum.,should,can,might,could,A,"Should suggests an action, like you should visit the museum.",9
Should/Ought to,200,Fill in the blank: You ___ bring heavy clothes to the coast.,need not,must,can not,might,A,"Need not indicates something is not necessary, like you need not bring heavy clothes.",10
"Can and Could, May and Might",201,Which sentence uses can to express ability?,Rehana can not use a computer.,Rehana can type shorthand.,Rehana could ask questions.,Rehana might need help.,B,"Can expresses ability, as in Rehana can type shorthand.",1
"Can and Could, May and Might",202,Identify the function of could in: Could you show me the way?,Ability,Request,Possibility,Prohibition,B,"Could is used for polite requests, like Could you show me the way.",2
"Can and Could, May and Might",203,Which sentence uses can not to indicate a rule?,Students can bring books.,Students can not use phones.,Students could study.,Students might pass.,B,"Can not expresses prohibition, as in students can not use phones.",3
"Can and Could, May and Might",204,What does might suggest in: It might snow tonight?,Certainty,Possibility,Permission,Ability,B,"Might indicates a possible future event, like it might snow tonight.",4
"Can and Could, May and Might",205,Which sentence uses could to show past ability?,I can swim today.,I could swim years ago.,I might swim now.,I can not swim.,B,"Could describes past ability, as in I could swim years ago.",5
"Can and Could, May and Might",206,Choose the correct option for a polite request: ___ you close the window?,Can,Could,May,Might,B,"Could is used for polite requests, like Could you close the window.",6
"Can and Could, May and Might",207,Which sentence uses may to grant permission?,I can enter the room.,May I enter the room?,I could enter the room.,I might enter the room.,B,"May grants formal permission, like May I enter the room.",7
"Can and Could, May and Might",208,What does can express in: Can you solve this puzzle?,Ability,Request,Possibility,Prohibition,A,"Can expresses the ability to perform an action, like Can you solve this puzzle.",8
"Can and Could, May and Might",209,Which sentence indicates a weaker possibility with might?,It may be cold tomorrow.,It might be cold tomorrow.,It will be cold tomorrow.,It can be cold tomorrow.,B,"Might suggests a weaker possibility, like it might be cold tomorrow.",9
"Can and Could, May and Might",210,Identify the time reference in: They might be sleeping now.,Present,Past,Future,All of these,A,"Might refers to present possibility, as in they might be sleeping now.",10
"Can and Could, May and Might",211,Which sentence uses can to offer permission?,You might take my notes.,You can take my notes.,You could take my notes.,You may take my notes.,B,"Can offers informal permission, like you can take my notes.",1
"Can and Could, May and Might",212,What function does could have in: You could try the new game?,Suggestion,Request,Prohibition,Ability,A,"Could suggests a possible action, like you could try the new game.",2
"Can and Could, May and Might",213,Which sentence uses can not correctly for inability?,I can dance gracefully.,I can not dance gracefully.,I could dance yesterday.,I might dance tomorrow.,B,"Can not expresses inability, as in I can not dance gracefully.",3
"Can and Could, May and Might",214,Choose the correct option to express possibility: She ___ join us later.,may,can,could,might,D,"Might expresses a possible future event, like she might join us later.",4
"Can and Could, May and Might",215,Which sentence uses may to ask permission?,May I use your phone?,I can use your phone.,I could use your phone.,I might use your phone.,A,"May is used to ask formal permission, like May I use your phone.",5
"Can and Could, May and Might",216,What does could indicate in: Could I have some water?,Request,Past ability,Prohibition,Possibility,A,"Could is used for a polite request, like Could I have some water.",6
"Can and Could, May and Might",217,Which sentence uses can to make a request?,Can you assist me with this?,I can assist you.,I might assist you.,I could assist you.,A,"Can is used to request someone to do something, like Can you assist me.",7
"Can and Could, May and Might",218,What does may express in: You may start the test?,Permission,Ability,Prohibition,Possibility,A,"May gives permission, as in you may start the test.",8
"Can and Could, May and Might",219,Which sentence uses might to suggest a possibility?,He might send an email.,He can send an email.,He could send an email.,He may send an email.,A,"Might suggests a possible future action, like he might send an email.",9
"Can and Could, May and Might",220,Identify the function of can in: Can I attend the meeting?,Permission,Request,Ability,Prohibition,A,"Can is used to ask for permission, like Can I attend the meeting.",10
"Can and Could, May and Might",221,Which sentence uses could to express past ability?,I can play now.,I could play as a kid.,I might play today.,I can not play now.,B,"Could describes past ability, as in I could play as a kid.",1
"Can and Could, May and Might",222,What does may not indicate in: You may not enter yet?,Prohibition,Possibility,Permission,Ability,A,"May not expresses prohibition, like you may not enter yet.",2
"Can and Could, May and Might",223,Choose the correct option for a polite request: ___ you turn off the fan?,Can,Could,May,Might,C,"May is used for polite requests in formal contexts, like May you turn off the fan.",3
"Can and Could, May and Might",224,Which sentence uses might to express a weaker possibility?,It may clear up later.,It might clear up later.,It will clear up later.,It can clear up later.,B,"Might indicates a weaker possibility, like it might clear up later.",4
"Can and Could, May and Might",225,Fill in the blank: They ___ be at the park now.,might,can,could,may,C,"Could expresses a present possibility, like they could be at the park now.",5
Will/Would,226,Which sentence uses will to predict a future event?,We will celebrate tomorrow.,We would celebrate yesterday.,We are celebrating now.,We celebrated last week.,A,"Will predicts a certain future event, like we will celebrate tomorrow.",6
Will/Would,227,Identify the function of would in: Would you care for a drink?,Invitation,Request,Prohibition,Ability,A,"Would is used to extend an invitation, like Would you care for a drink.",7
Will/Would,228,Which sentence uses will not to indicate a future refusal?,I will not join the trip.,I would not join yesterday.,I am not joining now.,I have not joined yet.,C,"Will not expresses a future refusal, like I will not join the trip.",8
Will/Would,229,What does would express in: What would you suggest?,Polite question,Prediction,Prohibition,Possibility,A,"Would is used for polite questions, like What would you suggest.",9
Will/Would,230,Which sentence uses will to make a promise?,I will support your decision.,I would support it yesterday.,I am supporting it now.,I supported it earlier.,D,"Will indicates a promise, like I will support your decision.",10
Will/Would,231,Identify the tense reference in: She will call soon.,Future,Past,Present,All of these,A,"Will refers to a future event, like she will call soon.",1
Will/Would,232,Which sentence uses would to make a polite request?,Would you please sit down?,Will you sit down?,I would sit down.,I will sit down.,B,"Would is used for polite requests, like Would you please sit down.",2
Will/Would,233,What does will express in: The event will end at 6 p.m.?,Prediction,Invitation,Prohibition,Ability,A,"Will predicts a future event, like the event will end at 6 p.m.",3
Will/Would,234,Which sentence uses would correctly in a past context?,I would enjoy the party.,I will enjoy the party now.,I enjoyed the party yesterday.,I am enjoying the party.,C,"Would expresses a past willingness, like I would enjoy the party.",4
Will/Would,235,Choose the correct option to express a future plan: We ___ meet at noon.,will,would,can,have,C,"Will expresses a future plan, like we will meet at noon.",5
Will/Would,236,Which sentence uses will not in a negative question?,Will you attend the event?,Won’t you attend the event?,Would you attend the event?,Can you attend the event?,B,"Will not in negative questions uses won’t, like Won’t you attend the event.",6
Will/Would,237,What function does would have in: I’d like to leave early?,Polite request,Prediction,Prohibition,Ability,A,"Would with ’d expresses a polite request, like I’d like to leave early.",7
Will/Would,238,Which sentence uses will to express a spontaneous decision?,I will buy this book.,I would buy this book yesterday.,I am buying this book now.,I bought this book earlier.,D,"Will indicates a spontaneous decision, like I will buy this book.",8
Will/Would,239,Choose the correct option for a polite invitation: ___ you like to stay?,Will,Would,Can,May,B,"Would is used for polite invitations, like Would you like to stay.",9
Will/Would,240,Identify the function of will in: They will leave tonight.,Future plan,Request,Prohibition,Possibility,A,"Will expresses a future plan, like they will leave tonight.",10
Will/Would,241,Which sentence uses would to suggest a past habit?,He would sing every morning.,He will sing tonight.,He is singing now.,He sang yesterday.,C,"Would describes past habits, like he would sing every morning.",1
Will/Would,242,What does will express in: I will not reveal the plan?,Refusal,Invitation,Ability,Permission,A,"Will not expresses a future refusal, like I will not reveal the plan.",2
Will/Would,243,Which sentence uses would for a hypothetical situation?,Would you help if I fell?,Will you help now?,I would help yesterday.,I will help tomorrow.,B,"Would is used for hypothetical situations, like Would you help if I fell.",3
Will/Would,244,Choose the correct option to predict: The rain ___ stop soon.,will,would,can,might,C,"Will predicts a future event, like the rain will stop soon.",4
Will/Would,245,Which sentence uses will for an offer?,I will fix your bike.,I would fix your bike yesterday.,I am fixing your bike now.,I fixed your bike earlier.,D,"Will expresses an offer, like I will fix your bike.",5
Will/Would,246,What does would indicate in: Would you mind helping?,Polite request,Prediction,Prohibition,Ability,A,"Would is used for polite requests, like Would you mind helping.",6
Will/Would,247,Which sentence uses will not to refuse a future action?,I will not forget this.,I would not forget it.,I am not forgetting it.,I did not forget it.,B,"Will not expresses a future refusal, like I will not forget this.",7
Will/Would,248,Identify the tense reference in: We would travel every summer.,Past,Present,Future,All of these,A,"Would refers to past habits, like we would travel every summer.",8
Will/Would,249,Which sentence uses would for a polite suggestion?,Would you try the cake?,Will you try the cake?,I would try it.,I will try it.,C,"Would suggests politely, like Would you try the cake.",9
Will/Would,250,Fill in the blank: He ___ visit us next week.,will,would,can,may,B,"Will expresses a future plan, like he will visit us next week.",10
Must/Must not/Need,251,Which sentence uses must to indicate obligation?,You can submit the form.,You must submit the form.,You might submit the form.,You could submit the form.,B,"Must indicates obligation, as in you must submit the form.",6
Must/Must not/Need,252,Identify the function of must not in: You must not leave the building.,Prohibition,Obligation,Permission,Ability,A,"Must not expresses prohibition, like you must not leave the building.",7
Must/Must not/Need,253,Which sentence uses must to suggest a logical conclusion?,She must have missed the bus.,She can have missed the bus.,She might have missed the bus.,She could have missed the bus.,C,"Must suggests a logical conclusion, like she must have missed the bus.",8
Must/Must not/Need,254,What does need express in: You need to be punctual?,Necessity,Prohibition,Possibility,Advice,A,"Need expresses necessity, as in you need to be punctual.",9
Must/Must not/Need,255,Which sentence uses need not to indicate an optional action?,You need not carry cash.,You must carry cash.,You can not carry cash.,You might carry cash.,B,"Need not indicates something is not necessary, like you need not carry cash.",10
Must/Must not/Need,256,Identify the function of must in: Employees must clock in by 9 a.m.,Obligation,Permission,Possibility,Prohibition,A,"Must expresses obligation, as in employees must clock in by 9 a.m.",1
Must/Must not/Need,257,Which sentence uses must not to prohibit an action?,You must not smoke here.,You can smoke here.,You might smoke here.,You could smoke here.,C,"Must not prohibits an action, like you must not smoke here.",2
Must/Must not/Need,258,What does can not express in: This can not happen?,Logical impossibility,Obligation,Permission,Ability,A,"Can not suggests a logical impossibility, like this can not happen.",3
Must/Must not/Need,259,Which sentence uses need to correctly?,You need to stay focused.,You must not stay focused.,You can not stay focused.,You might stay focused.,D,"Need to expresses necessity, as in you need to stay focused.",4
Must/Must not/Need,260,Choose the correct option to express obligation: You ___ attend the session.,must,can,might,could,B,"Must indicates obligation, like you must attend the session.",5
Must/Must not/Need,261,Which sentence uses must to draw a conclusion?,He must be joking.,He can be joking.,He might be joking.,He could be joking.,D,"Must suggests a logical conclusion, like he must be joking.",6
Must/Must not/Need,262,What function does must not have in: You must not enter without permission?,Prohibition,Obligation,Permission,Request,A,"Must not prohibits an action, like you must not enter without permission.",7
Must/Must not/Need,263,Which sentence uses need not correctly?,You need not hurry today.,You must hurry today.,You can not hurry today.,You might hurry today.,C,"Need not indicates something is not necessary, like you need not hurry today.",8
Must/Must not/Need,264,Choose the correct option to express necessity: You ___ complete the task.,need to,must not,can not,might,D,"Need to expresses necessity, like you need to complete the task.",9
Must/Must not/Need,265,Which sentence uses must not to enforce a rule?,You must not park here.,You can park here.,You might park here.,You could park here.,A,"Must not enforces a rule, like you must not park here.",10
Must/Must not/Need,266,Identify the function of need in: She needs to rest now.,Necessity,Prohibition,Possibility,Advice,A,"Need expresses necessity, as in she needs to rest now.",1
Must/Must not/Need,267,Which sentence uses must to enforce an obligation?,Visitors must show ID.,Visitors can show ID.,Visitors might show ID.,Visitors could show ID.,C,"Must enforces obligation, like visitors must show ID.",2
Must/Must not/Need,268,What does can not indicate in: She can not be serious?,Logical conclusion,Permission,Ability,Prohibition,A,"Can not suggests a logical conclusion, like she can not be serious.",3
Must/Must not/Need,269,Which sentence uses need not correctly for an unnecessary action?,You need not call him.,You must call him.,You can not call him.,You might call him.,B,"Need not indicates an action is not necessary, like you need not call him.",4
Must/Must not/Need,270,Choose the correct option to prohibit: You ___ use the elevator.,must not,can,might,could,D,"Must not prohibits an action, like you must not use the elevator.",5
Must/Must not/Need,271,Which sentence uses must to suggest certainty?,There must be a solution.,There can be a solution.,There might be a solution.,There could be a solution.,C,"Must suggests certainty, like there must be a solution.",6
Must/Must not/Need,272,What function does need have in: They need some help?,Necessity,Prohibition,Possibility,Advice,A,"Need as a full verb expresses necessity, like they need some help.",7
Must/Must not/Need,273,Which sentence uses must not to enforce a rule?,You must not run in the hall.,You can run in the hall.,You might run in the hall.,You could run in the hall.,A,"Must not enforces a rule, like you must not run in the hall.",8
Must/Must not/Need,274,Choose the correct option to express an unnecessary action: You ___ bring an umbrella.,need not,must,can not,might,D,"Need not indicates an action is not necessary, like you need not bring an umbrella.",9
Must/Must not/Need,275,Fill in the blank: He ___ eat spicy food due to his diet.,must not,can,might,could,A,"Must not prohibits an action for health reasons, like he must not eat spicy food.",10
Should/Ought to,276,Which sentence uses should to offer advice?,You can see a therapist.,You should see a therapist.,You might see a therapist.,You could see a therapist.,B,"Should provides advice, like you should see a therapist.",6
Should/Ought to,277,Identify the function of ought to in: You ought to improve your health.,Advice,Obligation,Permission,Possibility,A,"Ought to gives advice, as in you ought to improve your health.",7
Should/Ought to,278,Which sentence uses should to express an expectation?,He should finish his work soon.,He can finish his work soon.,He might finish his work soon.,He could finish his work soon.,C,"Should expresses an expected future event, like he should finish his work soon.",8
Should/Ought to,279,What does should not express in: You should not skip classes?,Advice against,Obligation,Permission,Prohibition,A,"Should not advises against an action, like you should not skip classes.",9
Should/Ought to,280,Which sentence uses ought to to suggest an action?,You ought to join the team.,You can join the team.,You might join the team.,You could join the team.,D,"Ought to suggests an action, like you ought to join the team.",10
Should/Ought to,281,Identify the tense reference in: I should start now.,Present,Future,Past,All of these,A,"Should refers to a present or immediate action, like I should start now.",1
Should/Ought to,282,Which sentence uses should to give advice?,You should visit the doctor.,You can visit the doctor.,You might visit the doctor.,You could visit the doctor.,C,"Should offers advice, as in you should visit the doctor.",2
Should/Ought to,283,What function does ought to have in: She ought to take a break?,Advice,Obligation,Permission,Possibility,A,"Ought to provides advice, like she ought to take a break.",3
Should/Ought to,284,Which sentence uses should not to advise against?,You should not miss deadlines.,You must not miss deadlines.,You can not miss deadlines.,You might not miss deadlines.,B,"Should not advises against, like you should not miss deadlines.",4
Should/Ought to,285,Choose the correct option to express an expectation: She ___ be ready by 3.,should,can,might,could,D,"Should expresses an expected future event, like she should be ready by 3.",5
Should/Ought to,286,Which sentence uses should in a question for advice?,Should I join the class?,Can I join the class?,Might I join the class?,Could I join the class?,A,"Should is used in questions to seek advice, like Should I join the class.",6
Should/Ought to,287,What does ought to express in: You ought to follow the rules?,Advice,Obligation,Prohibition,Possibility,A,"Ought to gives advice, as in you ought to follow the rules.",7
Should/Ought to,288,Which sentence uses should to express a future expectation?,The meeting should start soon.,The meeting can start soon.,The meeting might start soon.,The meeting could start soon.,C,"Should expresses a future expectation, like the meeting should start soon.",8
Should/Ought to,289,Choose the correct option to advise against: You ___ overwork yourself.,should not,must not,can not,might not,B,"Should not advises against an action, like you should not overwork yourself.",9
Should/Ought to,290,Identify the function of should in: Shouldn’t we wait for him?,Advice in question,Obligation,Permission,Prohibition,A,"Should in a negative question seeks advice, like Shouldn’t we wait for him.",10
Should/Ought to,291,Which sentence uses ought to to give an opinion?,You ought to try this dessert.,You can try this dessert.,You might try this dessert.,You could try this dessert.,D,"Ought to expresses an opinion, like you ought to try this dessert.",1
Should/Ought to,292,What does should not indicate in: You should not argue loudly?,Advice against,Obligation,Permission,Prohibition,A,"Should not advises against an action, like you should not argue loudly.",2
Should/Ought to,293,Which sentence uses should to suggest a future action?,You should learn a language.,You can learn a language.,You might learn a language.,You could learn a language.,C,"Should suggests a future action, like you should learn a language.",3
Should/Ought to,294,Choose the correct option to express an expectation: He ___ arrive by evening.,should,can,might,could,B,"Should expresses an expected outcome, like he should arrive by evening.",4
Should/Ought to,295,Which sentence uses ought to correctly for advice?,You ought to plan your day.,You can plan your day.,You might plan your day.,You could plan your day.,A,"Ought to provides advice, like you ought to plan your day.",5
Should/Ought to,296,What function does should have in: Should we call for help?,Advice in question,Obligation,Permission,Possibility,A,"Should in a question seeks advice, like Should we call for help.",6
Should/Ought to,297,Which sentence uses should not to advise against?,You should not leave trash.,You must not leave trash.,You can not leave trash.,You might not leave trash.,C,"Should not advises against, like you should not leave trash.",7
Should/Ought to,298,What does ought to express in: They ought to help their friends?,Advice,Obligation,Prohibition,Possibility,A,"Ought to gives advice, as in they ought to help their friends.",8
Should/Ought to,299,Choose the correct option to suggest: You ___ explore the city.,should,can,might,could,D,"Should suggests an action, like you should explore the city.",9
Should/Ought to,300,Fill in the blank: You ___ bring formal shoes to the event.,need not,must,can not,might,B,"Need not indicates something is not necessary, like you need not bring formal shoes.",10
