Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
ধারাবাহিক অনুপাত,92,"যদি a:b:c = 5:6:8 হয় এবং b = 24 হয়, তবে c কত?",28,30,32,34,C,"a:b:c = 5:6:8, b = 24। b-এর অনুপাত 6, তাই 6x = 24। ∴ x = 4। c = 8x = 8 × 4 = 32।",6
ধারাবাহিক অনুপাত,93,"যদি x:y:z = 3:2:7 হয় এবং y = 10 হয়, তবে x কত?",12,15,18,21,B,"x:y:z = 3:2:7, y = 10। y-এর অনুপাত 2, তাই 2x = 10। ∴ x = 5। x = 3x = 3 × 5 = 15।",4
ধারাবাহিক অনুপাত,94,"যদি a:b:c = 2:3:4 হয় এবং a + b + c = 72 হয়, তবে a কত?",12,16,20,24,B,a:b:c = 2:3:4। মোট অংশ = 2 + 3 + 4 = 9। a = (2/9) × 72 = 16।,7
ধারাবাহিক অনুপাত,95,"যদি p:q:r = 4:5:6 হয় এবং q = 25 হয়, তবে r কত?",24,28,30,32,C,"p:q:r = 4:5:6, q = 25। q-এর অনুপাত 5, তাই 5x = 25। ∴ x = 5। r = 6x = 6 × 5 = 30।",4
ধারাবাহিক অনুপাত,96,"যদি a:b:c = 3:5:7 হয়, তবে b:c কত?",3:5,5:7,3:7,5:3,B,a:b:c = 3:5:7। ∴ b:c = 5:7।,3
ধারাবাহিক অনুপাত,97,"যদি x:y:z = 2:4:5 হয় এবং x + y + z = 55 হয়, তবে y কত?",16,18,20,22,C,x:y:z = 2:4:5। মোট অংশ = 2 + 4 + 5 = 11। y = (4/11) × 55 = 20।,5
ধারাবাহিক অনুপাত,98,"যদি a:b:c = 5:3:8 হয় এবং c = 48 হয়, তবে a কত?",24,28,30,32,C,"a:b:c = 5:3:8, c = 48। c-এর অনুপাত 8, তাই 8x = 48। ∴ x = 6। a = 5x = 5 × 6 = 30।",5
ধারাবাহিক অনুপাত,99,"যদি p:q:r = 3:4:6 হয় এবং p = 18 হয়, তবে q কত?",20,22,24,26,C,"p:q:r = 3:4:6, p = 18। p-এর অনুপাত 3, তাই 3x = 18। ∴ x = 6। q = 4x = 4 × 6 = 24।",6
ধারাবাহিক অনুপাত,100,"যদি a:b:c = 2:5:9 হয় এবং a + b + c = 80 হয়, তবে c কত?",36,40,45,48,C,"অনুপাত a : b : c = 2 : 5 : 9 ⇒ মোট = 2x + 5x + 9x = 16x দেওয়া আছে, a + b + c = 80 ⇒ 16x = 80 ⇒ x = 5 তাহলে, c = 9x = 9 × 5 = 45",8
ধারাবাহিক অনুপাত,101,"যদি x:y:z = 4:3:7 হয় এবং z = 42 হয়, তবে y কত?",15,18,21,24,B,"x:y:z = 4:3:7, z = 42। z-এর অনুপাত 7, তাই 7x = 42। ∴ x = 6। y = 3x = 3 × 6 = 18।",9
ধারাবাহিক অনুপাত,102,"যদি a:b:c = 3:2:5 হয়, তবে a:c কত?",3:5,2:5,3:2,5:3,A,a:b:c = 3:2:5। ∴ a:c = 3:5।,5
ধারাবাহিক অনুপাত,103,"যদি p:q:r = 5:6:8 হয় এবং p + q + r = 76 হয়, তবে r কত?",28,32,36,40,B,p:q:r = 5:6:8। মোট অংশ = 5 + 6 + 8 = 19। r = (8/19) × 76 = 32।,4
ধারাবাহিক অনুপাত,104,"যদি a:b:c = 2:3:4 হয় এবং b = 15 হয়, তবে a কত?",10,12,14,16,A,"a:b:c = 2:3:4, b = 15। b-এর অনুপাত 3, তাই 3x = 15। ∴ x = 5। a = 2x = 2 × 5 = 10।",3
ধারাবাহিক অনুপাত,105,"যদি x:y:z = 3:5:6 হয় এবং y = 20 হয়, তবে z কত?",22,24,26,28,B,"x:y:z = 3:5:6, y = 20। y-এর অনুপাত 5, তাই 5x = 20। ∴ x = 4। z = 6x = 6 × 4 = 24।",2
ধারাবাহিক অনুপাত,106,"যদি a:b:c = 4:5:7 হয় এবং a + b + c = 64 হয়, তবে b কত?",15,20,25,30,B,a:b:c = 4:5:7। মোট অংশ = 4 + 5 + 7 = 16। b = (5/16) × 64 = 20।,1
ধারাবাহিক অনুপাত,107,"যদি p:q:r = 2:3:5 হয় এবং q = 18 হয়, তবে p কত?",10,12,14,16,B,"p:q:r = 2:3:5, q = 18। q-এর অনুপাত 3, তাই 3x = 18। ∴ x = 6। p = 2x = 2 × 6 = 12।",4
ধারাবাহিক অনুপাত,108,"যদি a:b:c = 3:4:6 হয়, তবে b:c কত?",3:4,4:6,3:6,4:3,B,a:b:c = 3:4:6। ∴ b:c = 4:6।,6
ধারাবাহিক অনুপাত,109,"যদি x:y:z = 5:2:7 হয় এবং x + y + z = 56 হয়, তবে x কত?",20,22,24,26,A,x:y:z = 5:2:7। মোট অংশ = 5 + 2 + 7 = 14। x = (5/14) × 56 = 20।,9
ধারাবাহিক অনুপাত,110,"যদি a:b:c = 2:5:8 হয় এবং c = 40 হয়, তবে b কত?",20,22,24,26,D,"a:b:c = 2:5:8, c = 40। c-এর অনুপাত 8, তাই 8x = 40। ∴ x = 5। b = 5x = 5 × 5 = 25।",7
ধারাবাহিক অনুপাত,111,"যদি p:q:r = 4:3:6 হয় এবং p = 24 হয়, তবে r কত?",30,33,36,39,C,"p:q:r = 4:3:6, p = 24। p-এর অনুপাত 4, তাই 4x = 24। ∴ x = 6। r = 6x = 6 × 6 = 36।",8
ধারাবাহিক অনুপাত,112,"যদি a:b:c = 3:5:9 হয় এবং a + b + c = 68 হয়, তবে a কত?",12,15,18,21,A,a:b:c = 3:5:9। মোট অংশ = 3 + 5 + 9 = 17। a = (3/17) × 68 = 12।,9
ধারাবাহিক অনুপাত,113,"যদি x:y:z = 2:4:7 হয় এবং z = 35 হয়, তবে y কত?",16,18,20,22,C,"x:y:z = 2:4:7, z = 35। z-এর অনুপাত 7, তাই 7x = 35। ∴ x = 5। y = 4x = 4 × 5 = 20।",5
ধারাবাহিক অনুপাত,114,"যদি a:b:c = 5:3:4 হয়, তবে a:b কত?",5:3,3:4,5:4,4:3,A,a:b:c = 5:3:4। ∴ a:b = 5:3।,5
ধারাবাহিক অনুপাত,115,"যদি p:q:r = 3:6:8 হয় এবং p + q + r = 85 হয়, তবে q কত?",24,27,30,33,C,p:q:r = 3:6:8। মোট অংশ = 3 + 6 + 8 = 17। q = (6/17) × 85 = 30।,6
ধারাবাহিক অনুপাত,116,"যদি a:b:c = 2:3:7 হয় এবং b = 21 হয়, তবে c কত?",42,45,48,51,C,"a:b:c = 2:3:7, b = 21। b-এর অনুপাত 3, তাই 3x = 21। ∴ x = 7। c = 7x = 7 × 7 = 49।",5
ধারাবাহিক অনুপাত,117,"যদি x:y:z = 4:5:9 হয় এবং y = 25 হয়, তবে x কত?",16,18,20,22,C,"x:y:z = 4:5:9, y = 25। y-এর অনুপাত 5, তাই 5x = 25। ∴ x = 5। x = 4x = 4 × 5 = 20।",8
ধারাবাহিক অনুপাত,118,"যদি a:b:c = 3:4:5 হয় এবং a + b + c = 60 হয়, তবে c কত?",20,22,24,25,D,a:b:c = 3:4:5। মোট অংশ = 3 + 4 + 5 = 12। c = (5/12) × 60 = 25।,7
ধারাবাহিক অনুপাত,119,"যদি p:q:r = 2:3:6 হয় এবং q = 15 হয়, তবে r কত?",24,27,30,33,C,"p:q:r = 2:3:6, q = 15। q-এর অনুপাত 3, তাই 3x = 15। ∴ x = 5। r = 6x = 6 × 5 = 30।",10
ধারাবাহিক অনুপাত,120,"যদি a:b:c = 5:2:7 হয়, তবে b:c কত?",2:7,5:7,2:5,7:2,A,a:b:c = 5:2:7। ∴ b:c = 2:7।,9
ধারাবাহিক অনুপাত,121,"যদি x:y:z = 3:4:8 হয় এবং x + y + z = 75 হয়, তবে y কত?",20,22,24,26,A,x:y:z = 3:4:8। মোট অংশ = 3 + 4 + 8 = 15। y = (4/15) × 75 = 20।,7
ধারাবাহিক অনুপাত,122,"যদি a:b:c = 2:5:6 হয় এবং c = 36 হয়, তবে a কত?",12,14,16,18,A,"a:b:c = 2:5:6, c = 36। c-এর অনুপাত 6, তাই 6x = 36। ∴ x = 6। a = 2x = 2 × 6 = 12।",8
ধারাবাহিক অনুপাত,123,"যদি p:q:r = 4:3:5 হয় এবং p = 20 হয়, তবে q কত?",12,15,18,21,B,"p:q:r = 4:3:5, p = 20। p-এর অনুপাত 4, তাই 4x = 20। ∴ x = 5। q = 3x = 3 × 5 = 15।",9
ধারাবাহিক অনুপাত,124,"যদি a:b:c = 3:5:8 হয় এবং a + b + c = 64 হয়, তবে b কত?",15,20,25,30,B,a:b:c = 3:5:8। মোট অংশ = 3 + 5 + 8 = 16। b = (5/16) × 64 = 20।,10
ধারাবাহিক অনুপাত,125,"যদি x:y:z = 2:3:7 হয় এবং z = 49 হয়, তবে y কত?",18,21,24,27,B,"x:y:z = 2:3:7, z = 49। z-এর অনুপাত 7, তাই 7x = 49। ∴ x = 7। y = 3x = 3 × 7 = 21।",4
ধারাবাহিক অনুপাত,126,"যদি a:b:c = 4:5:6 হয়, তবে a:c কত?",4:5,4:6,5:6,6:4,B,a:b:c = 4:5:6। ∴ a:c = 4:6।,5
ধারাবাহিক অনুপাত,127,"যদি p:q:r = 3:2:5 হয় এবং p + q + r = 50 হয়, তবে r কত?",20,22,24,25,D,p:q:r = 3:2:5। মোট অংশ = 3 + 2 + 5 = 10। r = (5/10) × 50 = 25।,6
ধারাবাহিক অনুপাত,128,"যদি a:b:c = 5:3:7 হয় এবং b = 18 হয়, তবে c কত?",35,38,41,42,D,"a:b:c = 5:3:7, b = 18। b-এর অনুপাত 3, তাই 3x = 18। ∴ x = 6। c = 7x = 7 × 6 = 42।",7
ধারাবাহিক অনুপাত,129,"যদি x:y:z = 2:4:9 হয় এবং y = 20 হয়, তবে x কত?",10,12,14,16,A,"x:y:z = 2:4:9, y = 20। y-এর অনুপাত 4, তাই 4x = 20। ∴ x = 5। x = 2x = 2 × 5 = 10।",6
ধারাবাহিক অনুপাত,130,"যদি a:b:c = 3:4:6 হয় এবং a + b + c = 52 হয়, তবে a কত?",12,14,16,18,A,a:b:c = 3:4:6। মোট অংশ = 3 + 4 + 6 = 13। a = (3/13) × 52 = 12।,6
ধারাবাহিক অনুপাত,131,"যদি p:q:r = 5:6:8 হয় এবং q = 30 হয়, তবে r কত?",36,38,40,42,C,"p:q:r = 5:6:8, q = 30। q-এর অনুপাত 6, তাই 6x = 30। ∴ x = 5। r = 8x = 8 × 5 = 40।",9
ধারাবাহিক অনুপাত,132,"যদি a:b:c = 2:3:5 হয়, তবে b:c কত?",2:3,3:5,2:5,5:3,B,a:b:c = 2:3:5। ∴ b:c = 3:5।,7
ধারাবাহিক অনুপাত,133,"যদি x:y:z = 4:5:7 হয় এবং x + y + z = 64 হয়, তবে y কত?",18,20,22,24,B,x:y:z = 4:5:7। মোট অংশ = 4 + 5 + 7 = 16। y = (5/16) × 64 = 20।,8
ধারাবাহিক অনুপাত,134,"যদি a:b:c = 3:2:6 হয় এবং c = 36 হয়, তবে b কত?",12,14,16,18,A,"a:b:c = 3:2:6, c = 36। c-এর অনুপাত 6, তাই 6x = 36। ∴ x = 6। b = 2x = 2 × 6 = 12।",9
ধারাবাহিক অনুপাত,135,"যদি p:q:r = 2:3:4 হয় এবং p = 14 হয়, তবে q কত?",18,21,24,27,B,"p:q:r = 2:3:4, p = 14। p-এর অনুপাত 2, তাই 2x = 14। ∴ x = 7। q = 3x = 3 × 7 = 21।",6
ধারাবাহিক অনুপাত,136,"যদি a:b:c = 5:4:8 হয় এবং a + b + c = 68 হয়, তবে c কত?",28,30,32,34,C,a:b:c = 5:4:8। মোট অংশ = 5 + 4 + 8 = 17। c = (8/17) × 68 = 32।,5
ধারাবাহিক অনুপাত,137,"যদি x:y:z = 3:5:9 হয় এবং z = 45 হয়, তবে y কত?",20,22,24,25,D,"x:y:z = 3:5:9, z = 45। z-এর অনুপাত 9, তাই 9x = 45। ∴ x = 5। y = 5x = 5 × 5 = 25।",4
ধারাবাহিক অনুপাত,138,"যদি a:b:c = 2:3:7 হয়, তবে a:b কত?",2:3,3:7,2:7,7:3,A,a:b:c = 2:3:7। ∴ a:b = 2:3।,3
ধারাবাহিক অনুপাত,139,"যদি p:q:r = 4:5:6 হয় এবং p + q + r = 60 হয়, তবে p কত?",16,18,20,22,A,p:q:r = 4:5:6। মোট অংশ = 4 + 5 + 6 = 15। p = (4/15) × 60 = 16।,5
ধারাবাহিক অনুপাত,140,"যদি a:b:c = 3:4:5 হয় এবং b = 20 হয়, তবে a কত?",12,14,15,18,C,"b-এর অংশ 4, তাই 4x = 20 ⇒ x = 5। a-এর অংশ 3, তাই a = 3x = 3 × 5 = 15।",7
ধারাবাহিক অনুপাত,141,"যদি a:b:c = 3:4:5 হয় এবং b = 20 হয়, তবে a কত?",12,14,15,18,C,"a:b:c = 3:4:5, b = 20। b-এর অনুপাত 4, তাই 4x = 20। ∴ x = 5। a = 3x = 3 × 5 = 15।",4
ধারাবাহিক অনুপাত,142,"যদি x:y:z = 2:5:8 হয় এবং x = 10 হয়, তবে y কত?",20,25,30,35,B,"x:y:z = 2:5:8, x = 10। x-এর অনুপাত 2, তাই 2x = 10। ∴ x = 5। y = 5x = 5 × 5 = 25।",4
ধারাবাহিক অনুপাত,143,"যদি a:b:c = 4:3:6 হয় এবং a + b + c = 65 হয়, তবে c কত?",24,26,28,30,D,a:b:c = 4:3:6। মোট অংশ = 4 + 3 + 6 = 13। c = (6/13) × 65 = 30।,5
ধারাবাহিক অনুপাত,144,"যদি p:q:r = 5:2:7 হয় এবং r = 35 হয়, তবে p কত?",20,22,24,25,D,"p:q:r = 5:2:7, r = 35। r-এর অনুপাত 7, তাই 7x = 35। ∴ x = 5। p = 5x = 5 × 5 = 25।",4
ধারাবাহিক অনুপাত,145,"যদি a:b:c = 3:5:7 হয় এবং a = 18 হয়, তবে b কত?",24,26,28,30,D,"a:b:c = 3:5:7, a = 18। a-এর অনুপাত 3, তাই 3x = 18। ∴ x = 6। b = 5x = 5 × 6 = 30।",4
ধারাবাহিক অনুপাত,146,"যদি x:y:z = 2:3:4 হয় এবং y = 21 হয়, তবে z কত?",24,26,28,30,C,"x:y:z = 2:3:4, y = 21। y-এর অনুপাত 3, তাই 3x = 21। ∴ x = 7। z = 4x = 4 × 7 = 28।",8
ধারাবাহিক অনুপাত,147,"যদি a:b:c = 5:6:8 হয় এবং a + b + c = 76 হয়, তবে a কত?",20,22,24,26,A,a:b:c = 5:6:8। মোট অংশ = 5 + 6 + 8 = 19। a = (5/19) × 76 = 20।,5
ধারাবাহিক অনুপাত,148,"যদি p:q:r = 3:4:5 হয় এবং q = 24 হয়, তবে r কত?",28,30,32,34,B,"p:q:r = 3:4:5, q = 24। q-এর অনুপাত 4, তাই 4x = 24। ∴ x = 6। r = 5x = 5 × 6 = 30।",4
ধারাবাহিক অনুপাত,149,"যদি a:b:c = 2:3:7 হয় এবং c = 49 হয়, তবে a কত?",12,14,16,18,B,"a:b:c = 2:3:7, c = 49। c-এর অনুপাত 7, তাই 7x = 49। ∴ x = 7। a = 2x = 2 × 7 = 14।",4
ধারাবাহিক অনুপাত,150,"যদি x:y:z = 4:5:9 হয় এবং x + y + z = 72 হয়, তবে y কত?",20,22,24,25,A,x:y:z = 4:5:9। মোট অংশ = 4 + 5 + 9 = 18। y = (5/18) × 72 = 20।,5
ধারাবাহিক অনুপাত,151,"যদি a:b:c = 3:2:5 হয় এবং b = 14 হয়, তবে c কত?",30,32,34,35,D,"a:b:c = 3:2:5, b = 14। b-এর অনুপাত 2, তাই 2x = 14। ∴ x = 7। c = 5x = 5 × 7 = 35।",4
ধারাবাহিক অনুপাত,152,"যদি p:q:r = 2:3:6 হয় এবং p = 16 হয়, তবে q কত?",21,24,27,30,B,"p:q:r = 2:3:6, p = 16। p-এর অনুপাত 2, তাই 2x = 16। ∴ x = 8। q = 3x = 3 × 8 = 24।",8
ধারাবাহিক অনুপাত,153,"যদি a:b:c = 5:4:7 হয় এবং a + b + c = 64 হয়, তবে b কত?",16,18,20,22,A,a:b:c = 5:4:7। মোট অংশ = 5 + 4 + 7 = 16। b = (4/16) × 64 = 16।,5
ধারাবাহিক অনুপাত,154,"যদি x:y:z = 3:5:8 হয় এবং z = 48 হয়, তবে x কত?",18,20,22,24,A,"x:y:z = 3:5:8, z = 48। z-এর অনুপাত 8, তাই 8x = 48। ∴ x = 6। x = 3x = 3 × 6 = 18।",4
ধারাবাহিক অনুপাত,155,"যদি a:b:c = 2:3:4 হয় এবং a = 12 হয়, তবে c কত?",20,22,24,26,C,"a:b:c = 2:3:4, a = 12। a-এর অনুপাত 2, তাই 2x = 12। ∴ x = 6। c = 4x = 4 × 6 = 24।",9
ধারাবাহিক অনুপাত,156,"যদি p:q:r = 4:5:6 হয় এবং q + r = 44 হয়, তবে q কত?",20,22,25,27,A,"p:q:r = 4:5:6। তাই, q = 5x, r = 6x। q + r = 44। সুতরাং, 5x + 6x = 44 ⇒ 11x = 44 ⇒ x = 4। q = 5x = 5 × 4 = 20।",7
ধারাবাহিক অনুপাত,157,"যদি a:b:c = 3:5:7 হয় এবং b + c = 60 হয়, তবে a কত?",15,18,21,24,A,"অনুপাত a : b : c = 3 : 5 : 7 ⇒ a = 3x, b = 5x, c = 7x দেওয়া আছে, b + c = 60 ⇒ 5x + 7x = 12x = 60 ⇒ x = 5 তাহলে, a = 3x = 3 × 5 = 15",10
ধারাবাহিক অনুপাত,158,"যদি x:y:z = 2:3:5 হয় এবং x + y = 30 হয়, তবে z কত?",30,35,40,45,A,"x:y:z = 2:3:5 ধরা যাক, x = 2k, y = 3k, z = 5k x + y = 30 => 2k + 3k = 30 => 5k = 30 => k = 6 তাহলে, z = 5k = 5 × 6 = 30",7
ধারাবাহিক অনুপাত,159,"যদি a:b:c = 5:3:8 হয় এবং a + c = 65 হয়, তবে b কত?",15,18,21,24,A,"অনুপাত a : b : c = 5 : 3 : 8 ⇒ a = 5x, b = 3x, c = 8x a + c = 65 ⇒ 5x + 8x = 13x = 65 ⇒ x = 5 তাহলে, b = 3x = 3 × 5 = 15",6
ধারাবাহিক অনুপাত,160,"যদি p:q:r = 3:4:6 হয় এবং p + r = 54 হয়, তবে q কত?",16,18,20,24,D,"অনুপাত p : q : r = 3 : 4 : 6 ⇒ p = 3x, q = 4x, r = 6x p + r = 54 ⇒ 3x + 6x = 9x = 54 ⇒ x = 6 তাহলে, q = 4x = 4 × 6 = 24",7
ধারাবাহিক অনুপাত,161,"যদি a:b:c = 2:5:9 হয় এবং b = 25 হয়, তবে c কত?",40,45,50,55,B,"a:b:c = 2:5:9, b = 25। b-এর অনুপাত 5, তাই 5x = 25। ∴ x = 5। c = 9x = 9 × 5 = 45।",2
ধারাবাহিক অনুপাত,162,"যদি x:y:z = 4:3:7 হয় এবং x = 20 হয়, তবে y কত?",12,15,18,21,B,"x:y:z = 4:3:7, x = 20। x-এর অনুপাত 4, তাই 4x = 20। ∴ x = 5। y = 3x = 3 × 5 = 15।",1
ধারাবাহিক অনুপাত,163,"যদি a:b:c = 3:2:5 হয় এবং a + b + c = 50 হয়, তবে c কত?",20,22,24,25,D,a:b:c = 3:2:5। মোট অংশ = 3 + 2 + 5 = 10। c = (5/10) × 50 = 25।,5
ধারাবাহিক অনুপাত,164,"যদি p:q:r = 5:6:8 হয় এবং q = 36 হয়, তবে p কত?",25,28,30,32,C,"p:q:r = 5:6:8, q = 36। q-এর অনুপাত 6, তাই 6x = 36। ∴ x = 6। p = 5x = 5 × 6 = 30।",4
ধারাবাহিক অনুপাত,165,"যদি a:b:c = 2:3:4 হয় এবং c = 32 হয়, তবে a কত?",12,14,16,18,C,"a:b:c = 2:3:4, c = 32। c-এর অনুপাত 4, তাই 4x = 32। ∴ x = 8। a = 2x = 2 × 8 = 16।",6
ধারাবাহিক অনুপাত,166,"যদি x:y:z = 3:5:7 হয় এবং y = 30 হয়, তবে z কত?",35,40,42,45,C,"x:y:z = 3:5:7, y = 30। y-এর অনুপাত 5, তাই 5x = 30। ∴ x = 6। z = 7x = 7 × 6 = 42।",9
সমানুপাতিক বিভাজন,167,"১২০ টাকা ৩:৫:৭ অনুপাতে তিনজনের মধ্যে ভাগ করা হলে, মাঝের অংশ কত হবে?",32,40,48,56,B,অনুপাত = 3:5:7। মোট অংশ = 3 + 5 + 7 = 15। মাঝের অংশ = (5/15) × 120 = 40 টাকা।,2
সমানুপাতিক বিভাজন,168,"১৮০ কেজি চাল ২:৩:৪ অনুপাতে তিনটি বস্তায় ভাগ করা হলে, সবচেয়ে বড় অংশ কত হবে?",60,70,80,90,C,অনুপাত = 2:3:4। মোট অংশ = 2 + 3 + 4 = 9। বড় অংশ = (4/9) × 180 = 80 কেজি।,1
সমানুপাতিক বিভাজন,169,"২৪০ টাকা ৪:৫:৬ অনুপাতে তিনজনের মধ্যে ভাগ করা হলে, সবচেয়ে ছোট অংশ কত হবে?",60,64,68,72,B,অনুপাত = 4:5:6। মোট অংশ = 4 + 5 + 6 = 15। ছোট অংশ = (4/15) × 240 = 64 টাকা।,4
সমানুপাতিক বিভাজন,170,"৩০০ কেজি ফল ৩:৪:৫ অনুপাতে তিনটি দোকানে ভাগ করা হলে, মাঝের অংশ কত হবে?",80,90,100,110,C,অনুপাত = 3:4:5। মোট অংশ = 3 + 4 + 5 = 12। মাঝের অংশ = (4/12) × 300 = 100 কেজি।,5
সমানুপাতিক বিভাজন,171,"৪৮০ টাকা ৫:৩:৪ অনুপাতে তিনজনের মধ্যে ভাগ করা হলে, বড় অংশ কত হবে?",160,180,200,220,C,অনুপাত = 5:3:4। মোট অংশ = 5 + 3 + 4 = 12। বড় অংশ = (5/12) × 480 = 200 টাকা।,6
সমানুপাতিক বিভাজন,172,"২১০ লিটার তেল ২:৫:৭ অনুপাতে তিনটি ড্রামে ভাগ করা হলে, ছোট অংশ কত হবে?",30,35,40,45,A,অনুপাত = 2:5:7। মোট অংশ = 2 + 5 + 7 = 14। ছোট অংশ = (2/14) × 210 = 30 লিটার।,7
সমানুপাতিক বিভাজন,173,"৩৬০ কেজি গম ৩:৫:৪ অনুপাতে তিনটি গুদামে ভাগ করা হলে, মাঝের অংশ কত হবে?",120,130,140,150,D,অনুপাত = 3:5:4। মোট অংশ = 3 + 5 + 4 = 12। মাঝের অংশ = (5/12) × 360 = 150 কেজি।,6
সমানুপাতিক বিভাজন,174,"৫০০ টাকা ৪:৬:৫ অনুপাতে তিনজনের মধ্যে ভাগ করা হলে, বড় অংশ কত হবে?",160,180,200,220,C,অনুপাত = 4:6:5। মোট অংশ = 4 + 6 + 5 = 15। বড় অংশ = (6/15) × 500 = 200 টাকা।,5
সমানুপাতিক বিভাজন,175,"২৪০ লিটার জল ৫:২:৩ অনুপাতে তিনটি ট্যাঙ্কে ভাগ করা হলে, ছোট অংশ কত হবে?",48,50,52,54,A,অনুপাত = 5:2:3। মোট অংশ = 5 + 2 + 3 = 10। ছোট অংশ = (2/10) × 240 = 48 লিটার।,4
সমানুপাতিক বিভাজন,176,"৪২০ কেজি চিনি ৩:৪:৭ অনুপাতে তিনটি বস্তায় ভাগ করা হলে, বড় অংশ কত হবে?",180,190,200,210,D,অনুপাত = 3:4:7। মোট অংশ = 3 + 4 + 7 = 14। বড় অংশ = (7/14) × 420 = 210 কেজি।,5
সমানুপাতিক বিভাজন,177,"৩০০ টাকা ২:৩:৫ অনুপাতে তিনজনের মধ্যে ভাগ করা হলে, মাঝের অংশ কত হবে?",80,90,100,110,B,অনুপাত = 2:3:5। মোট অংশ = 2 + 3 + 5 = 10। মাঝের অংশ = (3/10) × 300 = 90 টাকা।,4
সমানুপাতিক বিভাজন,178,"৪৮০ কেজি ফল ৪:৫:৬ অনুপাতে তিনটি দোকানে ভাগ করা হলে, ছোট অংশ কত হবে?",120,128,136,144,B,অনুপাত = 4:5:6। মোট অংশ = 4 + 5 + 6 = 15। ছোট অংশ = (4/15) × 480 = 128 কেজি।,5
সমানুপাতিক বিভাজন,179,"৳৬০০ ৫:৩:৪ অনুপাতে তিনজনের মধ্যে ভাগ করা হলে, বড় অংশ কত হবে?",200,225,250,275,C,অনুপাত = 5:3:4। মোট অংশ = 5 + 3 + 4 = 12। বড় অংশ = (5/12) × 600 = 250 টাকা।,6
সমানুপাতিক বিভাজন,180,"৩৬০ লিটার তেল ৩:২:৪ অনুপাতে তিনটি ড্রামে ভাগ করা হলে, মাঝের অংশ কত হবে?",80,90,100,120,A,অনুপাত = 3:2:4। মোট অংশ = 3 + 2 + 4 = 9। মাঝের অংশ = (2/9) × 360 = 80 লিটার।,5
সমানুপাতিক বিভাজন,181,"৪৫০ কেজি গম ২:৫:৩ অনুপাতে তিনটি গুদামে ভাগ করা হলে, বড় অংশ কত হবে?",180,200,225,250,C,অনুপাত = 2:5:3। মোট অংশ = 2 + 5 + 3 = 10। বড় অংশ = (5/10) × 450 = 225 কেজি।,6
সমানুপাতিক বিভাজন,182,"৳৭২০ ৪:৩:৫ অনুপাতে তিনজনের মধ্যে ভাগ করা হলে, ছোট অংশ কত হবে?",180,190,200,210,A,অনুপাত = 4:3:5। মোট অংশ = 4 + 3 + 5 = 12। ছোট অংশ = (3/12) × 720 = 180 টাকা।,7
সমানুপাতিক বিভাজন,183,"২৭০ লিটার জল ৫:৪:৬ অনুপাতে তিনটি ট্যাঙ্কে ভাগ করা হলে, মাঝের অংশ কত হবে?",60,70,72,80,C,অনুপাত = 5:4:6। মোট অংশ = 5 + 4 + 6 = 15। মাঝের অংশ = (4/15) × 270 = 72 লিটার।,5
সমানুপাতিক বিভাজন,184,"৪২০ কেজি চিনি ৩:৫:৭ অনুপাতে তিনটি বস্তায় ভাগ করা হলে, বড় অংশ কত হবে?",180,190,196,210,C,অনুপাত = 3:5:7। মোট অংশ = 3 + 5 + 7 = 15। বড় অংশ = (7/15) × 420 = 196 কেজি।,6
সমানুপাতিক বিভাজন,185,"৳৩৬০ ২:৩:৪ অনুপাতে তিনজনের মধ্যে ভাগ করা হলে, ছোট অংশ কত হবে?",80,90,100,110,A,অনুপাত = 2:3:4। মোট অংশ = 2 + 3 + 4 = 9। ছোট অংশ = (2/9) × 360 = 80 টাকা।,7
সমানুপাতিক বিভাজন,186,"৫৪০ কেজি ফল ৪:৫:৬ অনুপাতে তিনটি দোকানে ভাগ করা হলে, মাঝের অংশ কত হবে?",160,170,180,190,C,অনুপাত = 4:5:6। মোট অংশ = 4 + 5 + 6 = 15। মাঝের অংশ = (5/15) × 540 = 180 কেজি।,8
সমানুপাতিক বিভাজন,187,"৳৮৪০ ৫:৩:৪ অনুপাতে তিনজনের মধ্যে ভাগ করা হলে, বড় অংশ কত হবে?",300,320,350,360,C,অনুপাত = 5:3:4। মোট অংশ = 5 + 3 + 4 = 12। বড় অংশ = (5/12) × 840 = 350 টাকা।,6
সমানুপাতিক বিভাজন,188,"৩০০ লিটার তেল ৩:২:৫ অনুপাতে তিনটি ড্রামে ভাগ করা হলে, বড় অংশ কত হবে?",120,130,140,150,D,অনুপাত = 3:2:5। মোট অংশ = 3 + 2 + 5 = 10। বড় অংশ = (5/10) × 300 = 150 লিটার।,5
সমানুপাতিক বিভাজন,189,"৬০০ কেজি গম ২:৫:৩ অনুপাতে তিনটি গুদামে ভাগ করা হলে, ছোট অংশ কত হবে?",120,130,140,150,A,অনুপাত = 2:5:3। মোট অংশ = 2 + 5 + 3 = 10। ছোট অংশ = (2/10) × 600 = 120 কেজি।,5
সমানুপাতিক বিভাজন,190,"৳৯০০ ৪:৩:৫ অনুপাতে তিনজনের মধ্যে ভাগ করা হলে, মাঝের অংশ কত হবে?",200,210,225,240,C,অনুপাত = 4:3:5। মোট অংশ = 4 + 3 + 5 = 12। মাঝের অংশ = (3/12) × 900 = 225 টাকা।,4
