Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
চতুর্ভুজ অঙ্কন,73,20 সেমি পরিসীমা সহ একটি বর্গক্ষেত্রের প্রতিটি বাহুর দৈর্ঘ্য কত?,5 সেমি,4 সেমি,6 সেমি,8 সেমি,A,পরিসীমা / 4 = 20 / 4 = 5 সেমি।,9
চতুর্ভুজ অঙ্কন,74,4 সেমি এবং 6 সেমি কর্ণ দিয়ে একটি রম্বস নির্মাণে O বিন্দুর ভূমিকা কী?,শীর্ষবিন্দু,কর্ণের মধ্যবিন্দু,বাহুর শেষবিন্দু,কোণ দ্বিখণ্ডক,B,O বিন্দু হল যেখানে কর্ণগুলো একে অপরকে দ্বিখণ্ডিত করে।,1
চতুর্ভুজ অঙ্কন,75,ট্র্যাপিজিয়াম নির্মাণে কী নিশ্চিত করে যে AECD একটি সমান্তরালিক?,সমান বাহু,সমান্তরাল বিপরীত বাহু,সমান কোণ,লম্ব কর্ণ,B,"নির্মাণ অনুযায়ী, AE || CD এবং AD || EC, যা AECD-কে সমান্তরালিক করে।",4
চতুর্ভুজ অঙ্কন,76,বর্গক্ষেত্রে 90 degrees কোণ নির্মাণের জন্য কোন সরঞ্জাম ব্যবহৃত হয়?,রুলার,কম্পাস,প্রটেক্টর,ডিভাইডার,C,প্রটেক্টর বর্গক্ষেত্রের 90 degrees কোণ নির্মাণের জন্য ব্যবহৃত হয়।,7
চতুর্ভুজ অঙ্কন,77,"3 সেমি, 4 সেমি, 5 সেমি তিনটি বাহু এবং 60 degrees, 45 degrees দুটি কোণ দিয়ে একটি চতুর্ভুজে প্রথমে কী আঁকা হয়?",3 সেমি বাহু,60 degrees কোণ,একটি কর্ণ,লম্ব,A,"একটি বাহু (যেমন, 3 সেমি) ভিত্তি হিসেবে আঁকা হয়।",2
চতুর্ভুজ অঙ্কন,78,একটি রম্বসের কর্ণ সম্পর্কে কী সত্য?,তারা সমান,তারা সমকোণে দ্বিখণ্ডিত করে,তারা সমান্তরাল,তারা ত্রিভুজ গঠন করে,B,একটি রম্বসের কর্ণ একে অপরকে 90 degrees-এ দ্বিখণ্ডিত করে।,5
চতুর্ভুজ অঙ্কন,79,"4 সেমি বাহু এবং 5 সেমি, 6 সেমি কর্ণ দিয়ে একটি সমান্তরালিক নির্মাণে বাহুর পর কী নির্মাণ করা হয়?",কর্ণ,কোণ,লম্ব দ্বিখণ্ডক,শীর্ষবিন্দু,A,2.5 সেমি এবং 3 সেমি ব্যাসার্ধের (অর্ধ-কর্ণ) চাপ আঁকা হয় O বিন্দু নির্ধারণের জন্য।,8
চতুর্ভুজ অঙ্কন,80,6 সেমি বাহু দিয়ে একটি বর্গক্ষেত্রের পরিসীমা কত?,24 সেমি,20 সেমি,18 সেমি,30 সেমি,A,পরিসীমা = 4 x 6 = 24 সেমি।,3
চতুর্ভুজ অঙ্কন,81,"5 সেমি, 7 সেমি সমান্তরাল বাহু এবং 70 degrees, 40 degrees কোণ দিয়ে একটি ট্র্যাপিজিয়ামে কী নিশ্চিত করে যে CD = 5 সেমি?",AE-এর নির্মাণ,সমান্তরালিক AECD,সমান কোণ,লম্ব দ্বিখণ্ডক,B,সমান্তরালিক AECD নিশ্চিত করে CD = AE = 5 সেমি।,6
চতুর্ভুজ অঙ্কন,82,কোন ডেটা একটি অনন্য চতুর্ভুজের জন্য অপর্যাপ্ত?,চারটি বাহু এবং একটি কোণ,তিনটি বাহু এবং দুটি কর্ণ,শুধু চারটি বাহু,দুটি বাহু এবং তিনটি কোণ,C,শুধু চারটি বাহু একটি অনন্য চতুর্ভুজ নির্ধারণ করে না।,9
চতুর্ভুজ অঙ্কন,83,4 সেমি বাহু এবং 60 degrees কোণ দিয়ে একটি রম্বস নির্মাণে বাহুর পর কী আঁকা হয়?,60 degrees কোণ,একটি কর্ণ,লম্ব,দ্বিখণ্ডক,A,বাহুর এক প্রান্তে 60 degrees কোণ নির্মাণ করা হয়।,1
চতুর্ভুজ অঙ্কন,84,16 সেমি পরিসীমা সহ একটি রম্বসের প্রতিটি বাহুর দৈর্ঘ্য কত?,4 সেমি,5 সেমি,3 সেমি,6 সেমি,A,পরিসীমা / 4 = 16 / 4 = 4 সেমি।,1
চতুর্ভুজ অঙ্কন,85,একটি রম্বসের বিপরীত কোণ সম্পর্কে কী সত্য?,তারা সমান,তারা সম্পূরক,তারা পরিপূরক,তারা 90 degrees,A,একটি রম্বসের বিপরীত কোণ সমান।,6
চতুর্ভুজ অঙ্কন,86,সমান্তরালিক নির্মাণে কোন নীতি নিশ্চিত করে যে triangle AOB সমতুল্য triangle COD?,SSS,SAS,ASA,AAS,B,"SAS নীতি: OA = OC, OB = OD, এবং মধ্যবর্তী কোণ সমান।",3
চতুর্ভুজ অঙ্কন,87,"3.5 সেমি, 4 সেমি, 2.5 সেমি, 3 সেমি বাহু এবং 45 degrees কোণ দিয়ে একটি চতুর্ভুজ নির্মাণের প্রথম ধাপ কী?",3.5 সেমি বাহু আঁকুন,45 degrees কোণ আঁকুন,একটি অংশ দ্বিখণ্ডিত করুন,একটি কর্ণ আঁকুন,A,"একটি বাহু (যেমন, 3.5 সেমি) ভিত্তি হিসেবে আঁকা হয়।",4
চতুর্ভুজ অঙ্কন,88,"5 সেমি, 7 সেমি কর্ণ এবং 30 degrees কোণ দিয়ে একটি সমান্তরালিকে OB-এর দৈর্ঘ্য কত?",3.5 সেমি,2.5 সেমি,5 সেমি,7 সেমি,A,"OB = (1/2) x 7 = 3.5 সেমি, কারণ কর্ণ দ্বিখণ্ডিত হয়।",5
চতুর্ভুজ অঙ্কন,89,একটি বর্গক্ষেত্রের কোণ সম্পর্কে কী সত্য?,সব 90 degrees,সব 60 degrees,দুটি 90 degrees,সব 120 degrees,A,একটি বর্গক্ষেত্রের চারটি কোণই সমকোণ (90 degrees)।,6
চতুর্ভুজ অঙ্কন,90,"ট্র্যাপিজিয়াম নির্মাণে, ভিত্তি কোণের পর কী নির্মাণ করা হয়?",সমান্তরাল বাহু,কর্ণ,লম্ব দ্বিখণ্ডক,শীর্ষবিন্দু,A,ছোট সমান্তরাল বাহু ভিত্তির সমান্তরালে নির্মাণ করা হয়।,7
চতুর্ভুজ অঙ্কন,91,5 সেমি বাহু দিয়ে একটি রম্বসের পরিসীমা কত?,20 সেমি,15 সেমি,25 সেমি,10 সেমি,A,পরিসীমা = 4 x 5 = 20 সেমি।,8
চতুর্ভুজ অঙ্কন,92,একটি ট্র্যাপিজিয়ামের সমান্তরাল বাহু সম্পর্কে কী সত্য?,তারা সমান,তারা লম্ব,তারা অসমান,তারা সমকোণ গঠন করে,C,একটি ট্র্যাপিজিয়ামের সমান্তরাল বাহু সাধারণত অসমান।,4
চতুর্ভুজ অঙ্কন,93,দুটি বাহু এবং তিনটি কোণ দিয়ে একটি চতুর্ভুজে কোণ নির্মাণের জন্য কোন সরঞ্জাম ব্যবহৃত হয়?,রুলার,কম্পাস,প্রটেক্টর,ডিভাইডার,C,প্রটেক্টর দেওয়া কোণগুলো নির্মাণের জন্য ব্যবহৃত হয়।,10
চতুর্ভুজ অঙ্কন,94,"3 সেমি, 4 সেমি, 5 সেমি, 2 সেমি বাহু এবং 4.5 সেমি কর্ণ দিয়ে একটি চতুর্ভুজে প্রথমে কী আঁকা হয়?",3 সেমি বাহু,4.5 সেমি কর্ণ,লম্ব,60 degrees কোণ,A,"একটি বাহু (যেমন, 3 সেমি) ভিত্তি হিসেবে আঁকা হয়।",1
চতুর্ভুজ অঙ্কন,95,সমান্তরালিক নির্মাণে কী নিশ্চিত করে যে AB সমান্তরাল CD?,সমান বাহু,সমতুল্য ত্রিভুজ,সমান কোণ,লম্ব দ্বিখণ্ডক,B,সমতুল্য ত্রিভুজ AOB এবং COD নিশ্চিত করে AB সমান্তরাল CD।,2
চতুর্ভুজ অঙ্কন,96,24 সেমি পরিসীমা সহ একটি বর্গক্ষেত্রের প্রতিটি বাহুর দৈর্ঘ্য কত?,6 সেমি,5 সেমি,8 সেমি,4 সেমি,A,পরিসীমা / 4 = 24 / 4 = 6 সেমি।,3
চতুর্ভুজ অঙ্কন,97,6 সেমি এবং 8 সেমি কর্ণ দিয়ে একটি রম্বস নির্মাণে কর্ণের মধ্যবর্তী কোণ কত?,90 degrees,60 degrees,45 degrees,120 degrees,A,একটি রম্বসের কর্ণ 90 degrees-এ দ্বিখণ্ডিত হয়।,4
চতুর্ভুজ অঙ্কন,98,"4 সেমি, 8 সেমি সমান্তরাল বাহু এবং 65 degrees, 55 degrees কোণ দিয়ে একটি ট্র্যাপিজিয়ামে ভিত্তির পর কী আঁকা হয়?",65 degrees কোণ,4 সেমি বাহু,লম্ব,কর্ণ,A,"ভিত্তির প্রান্তে ভিত্তি কোণ (যেমন, 65 degrees) নির্মাণ করা হয়।",5
চতুর্ভুজ অঙ্কন,99,"5 সেমি বাহু এবং 6 সেমি, 8 সেমি কর্ণ দিয়ে একটি সমান্তরালিক নির্মাণের প্রথম ধাপ কী?",5 সেমি বাহু আঁকুন,6 সেমি কর্ণ আঁকুন,একটি কর্ণ দ্বিখণ্ডিত করুন,90 degrees কোণ আঁকুন,A,বাহু (5 সেমি) প্রথমে ভিত্তি হিসেবে আঁকা হয়।,6
চতুর্ভুজ অঙ্কন,100,একটি সমান্তরালিকের বিপরীত বাহু সম্পর্কে কী সত্য?,তারা সমান এবং সমান্তরাল,তারা লম্ব,তারা অসমান,তারা সমকোণ গঠন করে,A,একটি সমান্তরালিকের বিপরীত বাহু সমান এবং সমান্তরাল।,7
চতুর্ভুজ অঙ্কন,101,"4 সেমি, 5 সেমি, 3 সেমি তিনটি বাহু এবং 4 সেমি, 6 সেমি কর্ণ দিয়ে একটি চতুর্ভুজে প্রথমে কী নির্মাণ করা হয়?",4 সেমি বাহু,4 সেমি কর্ণ,লম্ব,60 degrees কোণ,A,"একটি বাহু (যেমন, 4 সেমি) ভিত্তি হিসেবে আঁকা হয়।",8
চতুর্ভুজ অঙ্কন,102,7 সেমি বাহু দিয়ে একটি বর্গক্ষেত্রের পরিসীমা কত?,28 সেমি,24 সেমি,21 সেমি,32 সেমি,A,পরিসীমা = 4 x 7 = 28 সেমি।,9
চতুর্ভুজ অঙ্কন,103,3 সেমি বাহু এবং 30 degrees কোণ দিয়ে একটি রম্বস নির্মাণে বাহুর পর কী আঁকা হয়?,30 degrees কোণ,একটি কর্ণ,লম্ব,দ্বিখণ্ডক,A,একটি 30 degrees কোণ বাহুর এক প্রান্তে আঁকা হয়।,10
চতুর্ভুজ অঙ্কন,104,কী একটি অনন্য চতুর্ভুজ নিশ্চিত করে?,দুটি বাহু এবং তিনটি কোণ,শুধু চারটি বাহু,তিনটি বাহু এবং একটি কোণ,দুটি কর্ণ,A,দুটি বাহু এবং তিনটি কোণ পাঁচটি ডেটা পয়েন্ট দেয় একটি অনন্য চতুর্ভুজের জন্য।,1
চতুর্ভুজ অঙ্কন,105,একটি ট্র্যাপিজিয়ামের সমান্তরাল বাহু সম্পর্কে কী সত্য?,তারা সমান,তারা লম্ব,তারা অসমান,তারা সমকোণ গঠন করে,C,একটি ট্র্যাপিজিয়ামের সমান্তরাল বাহু সাধারণত অসমান।,4
চতুর্ভুজ অঙ্কন,106,সমান্তরালিক নির্মাণে কর্ণ অংশ কাটার জন্য কোন সরঞ্জাম ব্যবহৃত হয়?,রুলার,কম্পাস,প্রটেক্টর,ডিভাইডার,B,কম্পাস কর্ণের অর্ধেক দৈর্ঘ্য সমান অংশ কাটার জন্য ব্যবহৃত হয়।,3
চতুর্ভুজ অঙ্কন,107,"6 সেমি, 9 সেমি সমান্তরাল বাহু এবং 50 degrees, 60 degrees কোণ দিয়ে একটি ট্র্যাপিজিয়ামে CD-এর দৈর্ঘ্য কত?",6 সেমি,9 সেমি,7 সেমি,8 সেমি,A,সমান্তরালিক AECD নিশ্চিত করে CD = AE = 6 সেমি।,4
চতুর্ভুজ অঙ্কন,108,"4 সেমি, 5 সেমি, 3 সেমি, 2 সেমি বাহু এবং 70 degrees কোণ দিয়ে একটি চতুর্ভুজ নির্মাণের প্রথম ধাপ কী?",4 সেমি বাহু আঁকুন,70 degrees কোণ আঁকুন,একটি অংশ দ্বিখণ্ডিত করুন,একটি কর্ণ আঁকুন,A,"একটি বাহু (যেমন, 4 সেমি) ভিত্তি হিসেবে আঁকা হয়।",5
চতুর্ভুজ অঙ্কন,109,একটি রম্বসের বিপরীত কোণ সম্পর্কে কী সত্য?,তারা সমান,তারা সম্পূরক,তারা পরিপূরক,তারা 90 degrees,A,একটি রম্বসের বিপরীত কোণ সমান।,6
চতুর্ভুজ অঙ্কন,110,"4 সেমি, 5 সেমি কর্ণ এবং 60 degrees কোণ দিয়ে একটি সমান্তরালিক নির্মাণে কর্ণের পর কী আঁকা হয়?",60 degrees কোণ,একটি বাহু,লম্ব,দ্বিখণ্ডক,A,কর্ণের মধ্যবিন্দুতে 60 degrees কোণ নির্মাণ করা হয়।,7
চতুর্ভুজ অঙ্কন,111,6 সেমি বাহু দিয়ে একটি রম্বসের পরিসীমা কত?,24 সেমি,20 সেমি,18 সেমি,30 সেমি,A,পরিসীমা = 4 x 6 = 24 সেমি।,8
চতুর্ভুজ অঙ্কন,112,কী নিশ্চিত করে যে AD সমান্তরাল BC?,সমান কর্ণ,সমতুল্য ত্রিভুজ,সমান কোণ,লম্ব দ্বিখণ্ডক,B,সমতুল্য ত্রিভুজ AOB এবং COD নিশ্চিত করে AD সমান্তরাল BC।,9
চতুর্ভুজ অঙ্কন,113,সমান্তরালিকের জন্য কোন ডেটা যথেষ্ট?,দুটি বাহু এবং একটি কোণ,তিনটি বাহু,দুটি কর্ণ এবং একটি কোণ,চারটি বাহু,C,দুটি কর্ণ এবং একটি মধ্যবর্তী কোণ যথেষ্ট।,10
চতুর্ভুজ অঙ্কন,114,"3 সেমি, 4 সেমি, 5 সেমি, 2 সেমি বাহু এবং 5 সেমি কর্ণ দিয়ে একটি চতুর্ভুজে ভিত্তির পর কী নির্মাণ করা হয়?",একটি কর্ণ,5 সেমি বাহু,লম্ব,60 degrees কোণ,A,কর্ণ (5 সেমি) নির্মাণ করা হয় ত্রিভুজ গঠনের জন্য।,1
চতুর্ভুজ অঙ্কন,115,28 সেমি পরিসীমা সহ একটি বর্গক্ষেত্রের প্রতিটি বাহুর দৈর্ঘ্য কত?,7 সেমি,6 সেমি,8 সেমি,5 সেমি,A,পরিসীমা / 4 = 28 / 4 = 7 সেমি।,2
চতুর্ভুজ অঙ্কন,116,5 সেমি এবং 7 সেমি কর্ণ দিয়ে একটি রম্বস নির্মাণে O বিন্দু থেকে চাপের ব্যাসার্ধ কত?,2.5 সেমি,3.5 সেমি,5 সেমি,7 সেমি,A,ব্যাসার্ধ হল (1/2) x 5 = 2.5 সেমি একটি কর্ণের জন্য।,3
চতুর্ভুজ অঙ্কন,117,একটি ট্র্যাপিজিয়ামের সমান্তরাল বাহু সম্পর্কে কী সত্য?,তারা সমান,তারা লম্ব,তারা অসমান,তারা সমকোণ গঠন করে,C,একটি ট্র্যাপিজিয়ামের সমান্তরাল বাহু সাধারণত অসমান।,4
চতুর্ভুজ অঙ্কন,118,"4 সেমি বাহু এবং 6 সেমি, 8 সেমি কর্ণ দিয়ে একটি সমান্তরালিকে OD-এর দৈর্ঘ্য কত?",4 সেমি,3 সেমি,2 সেমি,5 সেমি,A,"OD = (1/2) x 8 = 4 সেমি, কারণ কর্ণ দ্বিখণ্ডিত হয়।",5
চতুর্ভুজ অঙ্কন,119,"5 সেমি, 8 সেমি সমান্তরাল বাহু এবং 60 degrees, 70 degrees কোণ দিয়ে একটি ট্র্যাপিজিয়াম নির্মাণের প্রথম ধাপ কী?",5 সেমি বাহু আঁকুন,8 সেমি বাহু আঁকুন,60 degrees কোণ আঁকুন,লম্ব আঁকুন,B,বৃহত্তর সমান্তরাল বাহু (8 সেমি) প্রথমে আঁকা হয়।,6
চতুর্ভুজ অঙ্কন,120,"নির্মাণ 4-এ, কী একটি অনন্য সমান্তরালিক নিশ্চিত করে?",দুটি কর্ণ এবং একটি কোণ,তিনটি বাহু,দুটি বাহু এবং একটি কোণ,চারটি সমান বাহু,A,দুটি কর্ণ এবং তাদের মধ্যবর্তী কোণ একটি অনন্য সমান্তরালিক নির্ধারণ করে।,7
চতুর্ভুজ অঙ্কন,121,8 সেমি বাহু দিয়ে একটি বর্গক্ষেত্রের পরিসীমা কত?,32 সেমি,28 সেমি,24 সেমি,36 সেমি,A,পরিসীমা = 4 x 8 = 32 সেমি।,8
চতুর্ভুজ অঙ্কন,122,4 সেমি বাহু এবং 45 degrees কোণ দিয়ে একটি রম্বস নির্মাণে বিপরীত কোণের পরিমাণ কত?,45 degrees,135 degrees,90 degrees,60 degrees,A,"একটি রম্বসের বিপরীত কোণ সমান, তাই বিপরীত কোণ 45 degrees।",9
চতুর্ভুজ অঙ্কন,123,"3 সেমি, 4 সেমি, 5 সেমি তিনটি বাহু এবং 60 degrees, 45 degrees দুটি কোণ দিয়ে একটি চতুর্ভুজে কী অনন্যতা নিশ্চিত করে?",পাঁচটি ডেটা পয়েন্ট,চারটি বাহু,তিনটি কোণ,দুটি কর্ণ,A,তিনটি বাহু এবং দুটি কোণ পাঁচটি ডেটা পয়েন্ট দেয় একটি অনন্য চতুর্ভুজের জন্য।,10
চতুর্ভুজ অঙ্কন,124,একটি সমান্তরালিকের কর্ণ সম্পর্কে কী সত্য?,তারা সমান,তারা একে অপরকে দ্বিখণ্ডিত করে,তারা লম্ব,তারা ত্রিভুজ গঠন করে,B,একটি সমান্তরালিকের কর্ণ একে অপরকে দ্বিখণ্ডিত করে।,1
চতুর্ভুজ অঙ্কন,125,"4 সেমি, 7 সেমি সমান্তরাল বাহু এবং 55 degrees, 65 degrees কোণ দিয়ে একটি ট্র্যাপিজিয়ামে কোণের পর কী নির্মাণ করা হয়?",ছোট সমান্তরাল বাহু,কর্ণ,লম্ব দ্বিখণ্ডক,শীর্ষবিন্দু,A,ছোট সমান্তরাল বাহু (4 সেমি) ভিত্তির সমান্তরালে নির্মাণ করা হয়।,2
ত্রিভুজ অঙ্কন,126,"6 সেমি, 8 সেমি এবং 10 সেমি বাহু দিয়ে নির্মিত একটি ত্রিভুজের পরিসীমা কত?",24 সেমি,22 সেমি,20 সেমি,26 সেমি,A,পরিসীমা = 6 + 8 + 10 = 24 সেমি।,3
ত্রিভুজ অঙ্কন,127,"50 degrees, 60 degrees দুটি কোণ এবং তাদের সংলগ্ন 5 সেমি বাহু দিয়ে ত্রিভুজ নির্মাণে কোন নীতি ব্যবহৃত হয়?",SSS,SAS,ASA,AAS,C,ASA নীতি দুটি কোণ এবং তাদের মধ্যবর্তী বাহু ব্যবহার করে।,4
ত্রিভুজ অঙ্কন,128,"4 সেমি, 6 সেমি বাহু এবং তাদের মধ্যবর্তী 45 degrees কোণ দিয়ে ত্রিভুজ নির্মাণের প্রথম ধাপ কী?",4 সেমি বাহু আঁকুন,45 degrees কোণ আঁকুন,একটি অংশ দ্বিখণ্ডিত করুন,লম্ব আঁকুন,A,"একটি বাহু (যেমন, 4 সেমি) রুলার দিয়ে ভিত্তি হিসেবে আঁকা হয়।",5
ত্রিভুজ অঙ্কন,129,কী নিশ্চিত করে যে AB + BC + CA দেওয়া পরিসীমার সমান?,কোণ দ্বিখণ্ডক,লম্ব দ্বিখণ্ডক,নির্মাণের ধাপ,ভিত্তি কোণ,C,"নির্মাণের ধাপগুলো নিশ্চিত করে AB + BC + CA = DE, দেওয়া পরিসীমা।",6
ত্রিভুজ অঙ্কন,130,"2 সেমি, 5 সেমি এবং 8 সেমি বাহু দিয়ে কি ত্রিভুজ নির্মাণ করা যায়?",হ্যাঁ,না,শুধু কোণ দেওয়া থাকলে,শুধু সমকোণী হলে,B,"ত্রিভুজ অসমতা অনুযায়ী: 2 + 5 = 7 < 8, তাই ত্রিভুজ নির্মাণ সম্ভব নয়।",7
ত্রিভুজ অঙ্কন,131,21 সেমি পরিসীমা সহ একটি সমবাহু ত্রিভুজের প্রতিটি বাহুর দৈর্ঘ্য কত?,7 সেমি,6 সেমি,8 সেমি,5 সেমি,A,পরিসীমা / 3 = 21 / 3 = 7 সেমি।,8
ত্রিভুজ অঙ্কন,132,অতিভুজ 10 সেমি এবং একটি বাহু 6 সেমি দিয়ে একটি সমকোণী ত্রিভুজে অন্য বাহু কত?,8 সেমি,7 সেমি,9 সেমি,4 সেমি,A,পিথাগোরাসের উপপাদ্য ব্যবহার করে: sqrt(10^2 - 6^2) = sqrt(100 - 36) = sqrt(64) = 8 সেমি।,8
ত্রিভুজ অঙ্কন,133,"5 সেমি, 6 সেমি এবং 7 সেমি বাহু দিয়ে ত্রিভুজের জন্য কোন নীতি ব্যবহৃত হয়?",SSS,SAS,ASA,AAS,A,SSS নীতি তিনটি বাহু ব্যবহার করে।,10
ত্রিভুজ অঙ্কন,134,55 degrees এবং 75 degrees কোণ দিয়ে একটি ত্রিভুজে তৃতীয় কোণ কত?,50 degrees,60 degrees,70 degrees,80 degrees,A,"কোণগুলোর যোগফল 180 degrees, তাই 180 degrees - 55 degrees - 75 degrees = 50 degrees।",1
ত্রিভুজ অঙ্কন,135,ভিত্তি কোণ নির্মাণের জন্য কোন সরঞ্জাম ব্যবহৃত হয়?,রুলার,কম্পাস,প্রটেক্টর,ডিভাইডার,C,"প্রটেক্টর ভিত্তি কোণ (যেমন, 45 degrees) নির্মাণের জন্য ব্যবহৃত হয়।",2
ত্রিভুজ অঙ্কন,136,অতিভুজ 10 সেমি এবং একটি বাহু 6 সেমি দিয়ে একটি সমকোণী ত্রিভুজে অন্য বাহু কত?,8 সেমি,7 সেমি,9 সেমি,4 সেমি,A,পিথাগোরাসের উপপাদ্য ব্যবহার করে: sqrt(10^2 - 6^2) = sqrt(100 - 36) = sqrt(64) = 8 সেমি।,8
ত্রিভুজ অঙ্কন,137,"7 সেমি, 7 সেমি এবং 8 সেমি বাহু দিয়ে একটি ত্রিভুজের পরিসীমা কত?",22 সেমি,20 সেমি,24 সেমি,18 সেমি,A,পরিসীমা = 7 + 7 + 8 = 22 সেমি।,4
ত্রিভুজ অঙ্কন,138,"3 সেমি, 4 সেমি এবং 8 সেমি বাহু দিয়ে কি ত্রিভুজ নির্মাণ করা যায়?",হ্যাঁ,না,শুধু কোণ দেওয়া থাকলে,শুধু সমদ্বিবাহু হলে,B,"ত্রিভুজ অসমতা অনুযায়ী: 3 + 4 = 7 < 8, তাই ত্রিভুজ নির্মাণ সম্ভব নয়।",5
ত্রিভুজ অঙ্কন,139,কোণ দ্বিখণ্ডকের পর কী নির্মাণ করা হয়?,শীর্ষবিন্দুতে কোণ,বাহুর দৈর্ঘ্য,পরিসীমা অংশ,ভিত্তি কোণ,A,"শীর্ষবিন্দুতে কোণ (যেমন, angle DAB = angle ADE) নির্মাণ করা হয়।",6
ত্রিভুজ অঙ্কন,140,অতিভুজ 15 সেমি এবং একটি বাহু 9 সেমি দিয়ে একটি সমকোণী ত্রিভুজে অন্য বাহু কত?,12 সেমি,10 সেমি,8 সেমি,6 সেমি,A,পিথাগোরাসের উপপাদ্য ব্যবহার করে: sqrt(15^2 - 9^2) = sqrt(225 - 81) = sqrt(144) = 12 সেমি।,7
ত্রিভুজ অঙ্কন,141,"5 সেমি ভিত্তি, 30 degrees কোণ এবং 9 সেমি বাহুর যোগফল দিয়ে ত্রিভুজ নির্মাণের প্রথম ধাপ কী?",5 সেমি ভিত্তি আঁকুন,30 degrees কোণ আঁকুন,একটি অংশ দ্বিখণ্ডিত করুন,লম্ব আঁকুন,A,5 সেমি ভিত্তি রুলার দিয়ে আঁকা হয়।,8
ত্রিভুজ অঙ্কন,142,"নির্মাণ 2-এ, কী নিশ্চিত করে যে AB - AC দেওয়া পার্থক্যের সমান?",C এবং D-তে সমান কোণ,লম্ব দ্বিখণ্ডক,কোণ দ্বিখণ্ডক,সমান বাহু,A,"নির্মাণ অনুযায়ী, angle ACD = angle ADC, তাই AB - AC = BD, দেওয়া পার্থক্য।",9
ত্রিভুজ অঙ্কন,143,24 সেমি পরিসীমা সহ একটি সমবাহু ত্রিভুজের প্রতিটি বাহুর দৈর্ঘ্য কত?,8 সেমি,7 সেমি,6 সেমি,9 সেমি,A,পরিসীমা / 3 = 24 / 3 = 8 সেমি।,10
ত্রিভুজ অঙ্কন,144,"40 degrees, 70 degrees দুটি কোণ এবং 6 সেমি বাহু দিয়ে ত্রিভুজের জন্য কোন নীতি ব্যবহৃত হয়?",SSS,SAS,ASA,AAS,C,ASA নীতি দুটি কোণ এবং তাদের মধ্যবর্তী বাহু ব্যবহার করে।,1
ত্রিভুজ অঙ্কন,145,"4 সেমি, 5 সেমি এবং 6 সেমি বাহু দিয়ে একটি ত্রিভুজের পরিসীমা কত?",15 সেমি,13 সেমি,17 সেমি,12 সেমি,A,পরিসীমা = 4 + 5 + 6 = 15 সেমি।,2
ত্রিভুজ অঙ্কন,146,"নির্মাণ 1-এ, ভিত্তি কোণের পর কী আঁকা হয়?",অন্য বাহুদ্বয়ের যোগফল অংশ,লম্ব দ্বিখণ্ডক,শীর্ষবিন্দু,ভিত্তি অংশ,A,রশ্মি থেকে অন্য দুটি বাহুর যোগফল সমান একটি অংশ আঁকা হয়।,3
ত্রিভুজ অঙ্কন,147,"5 সেমি, 6 সেমি এবং 12 সেমি বাহু দিয়ে কি ত্রিভুজ নির্মাণ করা যায়?",হ্যাঁ,না,শুধু কোণ দেওয়া থাকলে,শুধু সমকোণী হলে,B,"ত্রিভুজ অসমতা অনুযায়ী: 5 + 6 = 11 < 12, তাই ত্রিভুজ নির্মাণ সম্ভব নয়।",4
ত্রিভুজ অঙ্কন,148,65 degrees এবং 85 degrees কোণ দিয়ে একটি ত্রিভুজে তৃতীয় কোণ কত?,30 degrees,40 degrees,50 degrees,60 degrees,A,"কোণগুলোর যোগফল 180 degrees, তাই 180 degrees - 65 degrees - 85 degrees = 30 degrees।",5
ত্রিভুজ অঙ্কন,149, বাহুদ্বয়ের পার্থক্য সমান অংশ কাটার জন্য কোন সরঞ্জাম ব্যবহৃত হয়?,রুলার,কম্পাস,প্রটেক্টর,ডিভাইডার,B,কম্পাস বাহুদ্বয়ের পার্থক্য সমান অংশ কাটার জন্য ব্যবহৃত হয়।,6
ত্রিভুজ অঙ্কন,150,অতিভুজ 10 সেমি এবং একটি বাহু 6 সেমি দিয়ে একটি সমকোণী ত্রিভুজে অন্য বাহু কত?,8 সেমি,7 সেমি,9 সেমি,4 সেমি,A,পিথাগোরাসের উপপাদ্য ব্যবহার করে: sqrt(10^2 - 6^2) = sqrt(100 - 36) = sqrt(64) = 8 সেমি।,8
ত্রিভুজ অঙ্কন,151,অতিভুজ 20 সেমি এবং একটি বাহু 12 সেমি দিয়ে একটি সমকোণী ত্রিভুজে অন্য বাহু কত?,16 সেমি,14 সেমি,10 সেমি,8 সেমি,A,পিথাগোরাসের উপপাদ্য ব্যবহার করে: sqrt(20^2 - 12^2) = sqrt(400 - 144) = sqrt(256) = 16 সেমি।,8
ত্রিভুজ অঙ্কন,152,"6 সেমি ভিত্তি, 45 degrees কোণ এবং 2 সেমি বাহুর পার্থক্য দিয়ে ত্রিভুজ নির্মাণের প্রথম ধাপ কী?",6 সেমি ভিত্তি আঁকুন,45 degrees কোণ আঁকুন,একটি অংশ দ্বিখণ্ডিত করুন,লম্ব আঁকুন,A,6 সেমি ভিত্তি রুলার দিয়ে আঁকা হয়।,9
