Subtopic,Question Number,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation,Difficulty
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",66,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
জ্যামিতিক পরিচিতি,67,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
ত্রিভুজ,68,"একটি ত্রিভুজের দুটি কোণ যদি 30° এবং 60° হয়, তবে তৃতীয় কোণ কত?",90°,100°,110°,120°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (30° + 60°) = 90°।",1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",69,দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি একই পাশের অভ্যন্তরীণ কোণগুলোর সমষ্টি কত?,90°,180°,270°,360°,B,"দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি একই পাশের অভ্যন্তরীণ কোণগুলোর সমষ্টি 180°, যা ইউক্লিডের পঞ্চম পোস্টুলেটের সমতুল্য।",5
ত্রিভুজ,70,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 70° হয়, তৃতীয় কোণ কত?",60°,70°,80°,90°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 70°) = 60°।",1
জ্যামিতিক পরিচিতি,71,ইউক্লিডের কোন অ্যাক্সিওম বলে যে পূর্ণ অংশের চেয়ে বড়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,পঞ্চম অ্যাক্সিওম,D,ইউক্লিডের পঞ্চম অ্যাক্সিওম বলে যে পূর্ণ অংশের চেয়ে বড়।,3
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",72,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,73,"একটি ত্রিভুজের একটি কোণ 90° এবং অন্য দুটি কোণ 45° হলে, ত্রিভুজটি কী ধরনের?",সমবাহু,সমদ্বিবাহু,অসমবাহু,সমকোণী,D,"একটি ত্রিভুজের একটি কোণ 90° হলে ত্রিভুজটি সমকোণী হয়, এবং এখানে অন্য দুটি কোণ সমান হওয়ায় এটি সমদ্বিবাহুও।",4
জ্যামিতিক পরিচিতি,74,ইউক্লিডের কোন পোস্টুলেট বলে যে যেকোনো কেন্দ্র এবং ব্যাসার্ধ দিয়ে একটি বৃত্ত আঁকা যায়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,C,ইউক্লিডের তৃতীয় পোস্টুলেট বলে যে যেকোনো কেন্দ্র এবং ব্যাসার্ধ দিয়ে একটি বৃত্ত আঁকা যায়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",75,একটি রশ্মির কতটি প্রান্তবিন্দু থাকে?,শূন্য,একটি,দুটি,অসীম,B,"একটি রশ্মির একটি প্রান্তবিন্দু থাকে, যেখান থেকে এটি শুরু হয় এবং অন্য দিকে অসীম পর্যন্ত বিস্তৃত হয়।",3
ত্রিভুজ,76,"একটি ত্রিভুজের একটি বাহু বাড়ালে যে বহিঃকোণ তৈরি হয়, তা কোন কোণের চেয়ে বড়?",সংনিকট অভ্যন্তরীণ কোণ,দুটি অভ্যন্তরীণ বিপরীত কোণ,তিনটি অভ্যন্তরীণ কোণের সমষ্টি,একটি সমকোণ,B,"করোলারি 3 অনুযায়ী, একটি ত্রিভুজের বহিঃকোণ দুটি অভ্যন্তরীণ বিপরীত কোণের চেয়ে বড়।",6
জ্যামিতিক পরিচিতি,77,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমানের সাথে সমান যোগ করলে সমষ্টি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,B,ইউক্লিডের দ্বিতীয় অ্যাক্সিওম বলে যে সমানের সাথে সমান যোগ করলে সমষ্টি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",78,একটি লাইন সেগমেন্টের কতটি প্রান্তবিন্দু থাকে?,শূন্য,একটি,দুটি,অসীম,C,"একটি লাইন সেগমেন্টের দুটি প্রান্তবিন্দু থাকে, যা দুটি বিন্দুর মধ্যবর্তী অংশ নির্দেশ করে।",1
ত্রিভুজ,79,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 8 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 8-6 = 2 cm এর চেয়ে বড় এবং 6+8 = 14 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,80,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,3
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",81,"দুটি কোণ যদি একটি সরলরেখায় থাকে এবং সমান হয়, তবে প্রতিটি কোণ কত?",45°,90°,120°,180°,B,"দুটি কোণ যদি একটি সরলরেখায় থাকে এবং সমান হয়, তবে প্রতিটি কোণ 90°, কারণ তাদের সমষ্টি 180°।",4
ত্রিভুজ,82,"একটি ত্রিভুজের দুটি কোণ যদি 45° এবং 45° হয়, তৃতীয় কোণ কত?",90°,100°,110°,120°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (45° + 45°) = 90°।",1
জ্যামিতিক পরিচিতি,83,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের উপর অবস্থিত জিনিসগুলো সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,D,ইউক্লিডের চতুর্থ অ্যাক্সিওম বলে যে একই জিনিসের উপর অবস্থিত জিনিসগুলো সমান।,4
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",84,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",1
ত্রিভুজ,85,"একটি ত্রিভুজের দুটি বাহু যদি 4 cm এবং 5 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,7 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 5-4 = 1 cm এর চেয়ে বড় এবং 4+5 = 9 cm এর চেয়ে ছোট হতে হবে, তাই 7 cm সম্ভব।",8
জ্যামিতিক পরিচিতি,86,ইউক্লিডের কোন পোস্টুলেট বলে যে যেকোনো দুটি বিন্দুর মধ্যে একটি সরলরেখা টানা যায়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,A,ইউক্লিডের প্রথম পোস্টুলেট বলে যে যেকোনো দুটি বিন্দুর মধ্যে একটি সরলরেখা টানা যায়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",87,দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি পর্যায়ী কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি পর্যায়ী কোণগুলো সমান হয়, যা ইউক্লিডের পঞ্চম পোস্টুলেটের সমতুল্য।",5
ত্রিভুজ,88,"একটি ত্রিভুজের দুটি কোণ যদি 60° এবং 60° হয়, তৃতীয় কোণ কত?",60°,70°,80°,90°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (60° + 60°) = 60°।",1
জ্যামিতিক পরিচিতি,89,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",90,একটি প্রবৃদ্ধ কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,B,একটি প্রবৃদ্ধ কোণের পরিমাপ 90° এর বেশি কিন্তু 180° এর কম হয়।,3
ত্রিভুজ,91,"একটি ত্রিভুজের দুটি বাহু যদি 3 cm এবং 4 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,5 cm,8 cm,C,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 4-3 = 1 cm এর চেয়ে বড় এবং 3+4 = 7 cm এর চেয়ে ছোট হতে হবে, তাই 5 cm সম্ভব।",7
জ্যামিতিক পরিচিতি,92,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",93,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,94,"একটি ত্রিভুজের দুটি কোণ যদি 40° এবং 40° হয়, তৃতীয় কোণ কত?",100°,110°,120°,130°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (40° + 40°) = 100°।",1
জ্যামিতিক পরিচিতি,95,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",96,দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি অনুরূপ কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সমান্তরাল রেখার ট্রান্সভার্সাল দ্বারা তৈরি অনুরূপ কোণগুলো সমান হয়, যা ইউক্লিডের পঞ্চম পোস্টুলেটের সমতুল্য।",5
ত্রিভুজ,97,"একটি ত্রিভুজের দুটি বাহু যদি 7 cm এবং 8 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,14 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 8-7 = 1 cm এর চেয়ে বড় এবং 7+8 = 15 cm এর চেয়ে ছোট হতে হবে, তাই 14 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,98,ইউক্লিডের কোন পোস্টুলেট বলে যে যেকোনো দুটি বিন্দুর মধ্যে একটি সরলরেখা টানা যায়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,A,ইউক্লিডের প্রথম পোস্টুলেট বলে যে যেকোনো দুটি বিন্দুর মধ্যে একটি সরলরেখা টানা যায়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",99,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,100,"একটি ত্রিভুজের দুটি কোণ যদি 30° এবং 30° হয়, তৃতীয় কোণ কত?",120°,130°,140°,150°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (30° + 30°) = 120°।",1
জ্যামিতিক পরিচিতি,101,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",102,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,3
ত্রিভুজ,103,"একটি ত্রিভুজের দুটি বাহু যদি 5 cm এবং 6 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,10 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 6-5 = 1 cm এর চেয়ে বড় এবং 5+6 = 11 cm এর চেয়ে ছোট হতে হবে, তাই 10 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,104,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",105,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,106,"একটি ত্রিভুজের দুটি কোণ যদি 70° এবং 70° হয়, তৃতীয় কোণ কত?",40°,50°,60°,70°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (70° + 70°) = 40°।",1
জ্যামিতিক পরিচিতি,107,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",108,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",1
ত্রিভুজ,109,"একটি ত্রিভুজের দুটি বাহু যদি 8 cm এবং 9 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,15 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 9-8 = 1 cm এর চেয়ে বড় এবং 8+9 = 17 cm এর চেয়ে ছোট হতে হবে, তাই 15 cm সম্ভব।",10
জ্যামিতিক পরিচিতি,110,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,3
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",111,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,112,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",1
জ্যামিতিক পরিচিতি,113,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমানের সাথে সমান যোগ করলে সমষ্টি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,B,ইউক্লিডের দ্বিতীয় অ্যাক্সিওম বলে যে সমানের সাথে সমান যোগ করলে সমষ্টি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",114,একটি প্রবৃদ্ধ কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,B,একটি প্রবৃদ্ধ কোণের পরিমাপ 90° এর বেশি কিন্তু 180° এর কম হয়।,3
ত্রিভুজ,115,"একটি ত্রিভুজের দুটি বাহু যদি 6 cm এবং 7 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,12 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 7-6 = 1 cm এর চেয়ে বড় এবং 6+7 = 13 cm এর চেয়ে ছোট হতে হবে, তাই 12 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,116,ইউক্লিডের কোন পোস্টুলেট বলে যে যেকোনো কেন্দ্র এবং ব্যাসার্ধ দিয়ে একটি বৃত্ত আঁকা যায়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,C,ইউক্লিডের তৃতীয় পোস্টুলেট বলে যে যেকোনো কেন্দ্র এবং ব্যাসার্ধ দিয়ে একটি বৃত্ত আঁকা যায়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",117,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,118,"একটি ত্রিভুজের দুটি কোণ যদি 60° এবং 70° হয়, তৃতীয় কোণ কত?",50°,60°,70°,80°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (60° + 70°) = 50°।",1
জ্যামিতিক পরিচিতি,119,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",120,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,3
ত্রিভুজ,121,"একটি ত্রিভুজের দুটি বাহু যদি 5 cm এবং 6 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,10 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 6-5 = 1 cm এর চেয়ে বড় এবং 5+6 = 11 cm এর চেয়ে ছোট হতে হবে, তাই 10 cm সম্ভব।",9
জ্যামিতিক পরিচিতি,122,ইউক্লিডের কোন পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,চতুর্থ পোস্টুলেট,D,ইউক্লিডের চতুর্থ পোস্টুলেট বলে যে সমকোণ সব সময় সমান হয়।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",123,দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি কত?,1 সমকোণ,2 সমকোণ,3 সমকোণ,4 সমকোণ,B,"দুটি সরলরেখা ছেদ করলে তৈরি সংনিকট কোণগুলোর সমষ্টি 2 সমকোণ বা 180°, যা থিওরেম 1 দ্বারা প্রমাণিত।",4
ত্রিভুজ,124,"একটি ত্রিভুজের দুটি কোণ যদি 40° এবং 40° হয়, তৃতীয় কোণ কত?",100°,110°,120°,130°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (40° + 40°) = 100°।",1
জ্যামিতিক পরিচিতি,125,ইউক্লিডের কোন অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,C,ইউক্লিডের তৃতীয় অ্যাক্সিওম বলে যে সমান থেকে সমান বিয়োগ করলে বাকি সমান হয়।,2
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",126,একটি তীক্ষ্ণ কোণের পরিমাপ কত হতে পারে?,90° এর বেশি,90° এর কম,180° এর বেশি,270° এর বেশি,B,"একটি তীক্ষ্ণ কোণের পরিমাপ 90° এর কম হয়, কারণ এটি সমকোণের চেয়ে ছোট।",1
ত্রিভুজ,127,"একটি ত্রিভুজের দুটি বাহু যদি 4 cm এবং 5 cm হয়, তৃতীয় বাহুর দৈর্ঘ্য কত হতে পারে?",1 cm,2 cm,3 cm,7 cm,D,"থিওরেম 13 এবং করোলারি 5 অনুযায়ী, তৃতীয় বাহুর দৈর্ঘ্য 5-4 = 1 cm এর চেয়ে বড় এবং 4+5 = 9 cm এর চেয়ে ছোট হতে হবে, তাই 7 cm সম্ভব।",8
জ্যামিতিক পরিচিতি,128,ইউক্লিডের কোন পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে?,প্রথম পোস্টুলেট,দ্বিতীয় পোস্টুলেট,তৃতীয় পোস্টুলেট,পঞ্চম পোস্টুলেট,D,ইউক্লিডের পঞ্চম পোস্টুলেট বলে যে সমান্তরাল রেখার মধ্যে কোণের সমষ্টি দুই সমকোণের কম হলে তারা ছেদ করবে।,3
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",129,দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো কী?,সমান,অসমান,পরিপূরক,পরিপূরণ,A,"দুটি সরলরেখা ছেদ করলে তৈরি বিপরীত কোণগুলো সমান হয়, যা থিওরেম 2 দ্বারা প্রমাণিত।",2
ত্রিভুজ,130,"একটি ত্রিভুজের দুটি কোণ যদি 50° এবং 50° হয়, তৃতীয় কোণ কত?",80°,90°,100°,110°,A,"ত্রিভুজের তিনটি কোণের সমষ্টি 180°, তাই তৃতীয় কোণ = 180° - (50° + 50°) = 80°।",1
জ্যামিতিক পরিচিতি,131,ইউক্লিডের কোন অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান?,প্রথম অ্যাক্সিওম,দ্বিতীয় অ্যাক্সিওম,তৃতীয় অ্যাক্সিওম,চতুর্থ অ্যাক্সিওম,A,ইউক্লিডের প্রথম অ্যাক্সিওম বলে যে একই জিনিসের সমান জিনিসগুলো নিজেদের মধ্যে সমান।,1
"রেখা, রশ্মি, রেখাংশ, কোণ এবং সমান্তরাল সরলরেখা",132,একটি রিফ্লেক্স কোণের পরিমাপ কত হতে পারে?,90° এর কম,90° এর বেশি কিন্তু 180° এর কম,180° এর বেশি কিন্তু 360° এর কম,360° এর বেশি,C,একটি রিফ্লেক্স কোণের পরিমাপ 180° এর বেশি কিন্তু 360° এর কম হয়।,3
